position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
396,Momotarou Dentetsu 11,GC,Hudson Soft  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,0.08m,N/A,N/A,0.07m,0.00m,05th Dec 02  ,N/A
397,NHL Hitz 20-03,GC,Midway Games  ,EA Black Box  ,N/A  ,N/A  ,N/A  ,N/A,0.08m,0.06m,0.02m,N/A,0.00m,15th Sep 02  ,N/A
398,Resident Evil 3: Nemesis,GC,Capcom  ,Capcom  ,N/A  ,5.7  ,N/A  ,N/A,0.08m,0.06m,0.02m,N/A,0.00m,15th Jan 03  ,N/A
399,All-Star Baseball 2004,GC,Acclaim Entertainment  ,Acclaim Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.08m,0.06m,0.02m,N/A,0.00m,23rd Feb 03  ,N/A
400,Madden NFL 08,GC,EA Sports  ,EA Tiburon  ,N/A  ,7.6  ,N/A  ,N/A,0.08m,0.06m,0.02m,N/A,0.00m,14th Aug 07  ,N/A
401,Pitfall: The Lost Expedition,GC,Activision  ,Edge of Reality  ,N/A  ,N/A  ,N/A  ,N/A,0.08m,0.06m,0.02m,N/A,0.00m,18th Feb 04  ,N/A
402,R: Racing Evolution,GC,Namco  ,Namco  ,N/A  ,6.1  ,N/A  ,N/A,0.08m,0.06m,0.02m,N/A,0.00m,09th Dec 03  ,N/A
403,Conflict: Desert Storm,GC,Gotham Games  ,Pivotal Games  ,N/A  ,6.3  ,N/A  ,N/A,0.08m,0.06m,0.02m,N/A,0.00m,22nd Apr 03  ,N/A
404,Driven,GC,BAM! Entertainment  ,BAM! Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.08m,0.06m,0.02m,N/A,0.00m,30th Mar 02  ,N/A
405,Gladius,GC,LucasArts  ,LucasArts  ,N/A  ,8.3  ,N/A  ,N/A,0.07m,0.06m,0.01m,N/A,0.00m,03rd Nov 03  ,N/A
406,Smashing Drive,GC,Namco  ,Point of View  ,N/A  ,4.7  ,N/A  ,N/A,0.07m,0.06m,0.01m,N/A,0.00m,18th Feb 02  ,N/A
407,Beyond Good & Evil,GC,Ubisoft  ,Ubisoft Montpellier  ,N/A  ,N/A  ,N/A  ,N/A,0.07m,0.06m,0.01m,N/A,0.00m,11th Dec 03  ,N/A
408,SD Gundam: Gashapon Wars,GC,Bandai  ,Bec  ,N/A  ,N/A  ,N/A  ,N/A,0.07m,N/A,N/A,0.07m,0.00m,01st Dec 05  ,N/A
409,TMNT: Mutant Melee,GC,Konami  ,Konami Computer Entertainment Hawaii  ,N/A  ,4.2  ,N/A  ,N/A,0.07m,0.06m,0.01m,N/A,0.00m,16th Mar 05  ,N/A
410,Tom Clancy's Ghost Recon 2,GC,Ubisoft  ,Red Storm Entertainment  ,N/A  ,5.7  ,N/A  ,N/A,0.07m,0.06m,0.01m,N/A,0.00m,15th Mar 05  ,N/A
411,Karaoke Revolution Party,GC,Konami  ,Harmonix Music Systems  ,N/A  ,N/A  ,N/A  ,N/A,0.07m,0.05m,0.01m,N/A,0.00m,08th Nov 05  ,N/A
412,NCAA College Football 2K3,GC,Sega  ,Visual Concepts  ,N/A  ,N/A  ,N/A  ,N/A,0.07m,0.05m,0.01m,N/A,0.00m,09th Sep 02  ,N/A
413,Wallace & Gromit in Project Zoo,GC,BAM! Entertainment  ,Frontier Developments  ,N/A  ,6.6  ,N/A  ,N/A,0.07m,0.05m,0.01m,N/A,0.00m,14th Oct 03  ,N/A
414,FIFA Soccer 2004,GC,EA Sports  ,EA Canada  ,N/A  ,8.2  ,N/A  ,N/A,0.07m,0.05m,0.01m,N/A,0.00m,04th Nov 03  ,N/A
415,Rayman 3: Hoodlum Havoc,GC,Ubisoft  ,Ubisoft  ,N/A  ,7.4  ,N/A  ,N/A,0.07m,0.05m,0.01m,N/A,0.00m,02nd Mar 03  ,N/A
416,Disney's Winnie the Pooh's Rumbly Tumbly Adventure,GC,Ubisoft  ,Phoenix Games Studio  ,N/A  ,N/A  ,N/A  ,N/A,0.07m,0.05m,0.01m,N/A,0.00m,08th Feb 05  ,N/A
417,Catwoman,GC,Electronic Arts  ,Argonaut Games  ,N/A  ,5.3  ,N/A  ,N/A,0.07m,0.05m,0.01m,N/A,0.00m,20th Jul 04  ,N/A
418,Spartan: Total Warrior,GC,Sega  ,The Creative Assembly  ,N/A  ,7.1  ,N/A  ,N/A,0.07m,0.05m,0.01m,N/A,0.00m,27th Oct 05  ,N/A
419,Tom and Jerry in War of the Whiskers,GC,NewKidCo  ,VIS Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.07m,0.05m,0.01m,N/A,0.00m,04th Jan 03  ,N/A
420,NHL 2005,GC,EA Sports  ,EA Canada  ,N/A  ,N/A  ,N/A  ,N/A,0.07m,0.05m,0.01m,N/A,0.00m,20th Sep 04  ,N/A
421,Midway Arcade Treasures 3,GC,Midway Games  ,Digital Eclipse  ,N/A  ,6.1  ,N/A  ,N/A,0.07m,0.05m,0.01m,N/A,0.00m,26th Oct 05  ,N/A
422,The Powerpuff Girls: Relish Rampage,GC,BAM! Entertainment  ,VIS Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.07m,0.05m,0.01m,N/A,0.00m,15th Dec 03  ,N/A
423,Army Men: RTS,GC,Global Star Software  ,Pandemic Studios  ,N/A  ,6.9  ,N/A  ,N/A,0.07m,0.05m,0.01m,N/A,0.00m,02nd Nov 04  ,N/A
424,Sega Soccer Slam,GC,Sega  ,Black Box Games  ,N/A  ,N/A  ,N/A  ,N/A,0.07m,0.05m,0.01m,N/A,0.00m,18th Mar 02  ,N/A
425,Spawn: Armageddon,GC,Namco  ,Point of View  ,N/A  ,N/A  ,N/A  ,N/A,0.07m,0.05m,0.01m,N/A,0.00m,21st Nov 03  ,N/A
426,Cabela's Big Game Hunter 2005 Adventures,GC,Activision  ,MagicWand  ,N/A  ,N/A  ,N/A  ,N/A,0.07m,0.05m,0.01m,N/A,0.00m,09th Dec 04  ,N/A
427,Worms 3D,GC,Acclaim Entertainment  ,Team17 Software  ,N/A  ,7.5  ,N/A  ,N/A,0.07m,0.05m,0.01m,N/A,0.00m,11th Mar 04  ,N/A
428,Zatch Bell! Mamodo Battles,GC,Bandai  ,Eighting  ,N/A  ,7.0  ,N/A  ,N/A,0.06m,0.05m,0.01m,N/A,0.00m,19th Oct 05  ,N/A
429,BMX XXX,GC,Acclaim Entertainment  ,"Z-Axis, Ltd.  ",N/A  ,N/A  ,N/A  ,N/A,0.06m,0.05m,0.01m,N/A,0.00m,24th Nov 02  ,N/A
430,Tonka Rescue Patrol,GC,TDK Mediactive  ,TDK Mediactive  ,N/A  ,N/A  ,N/A  ,N/A,0.06m,0.05m,0.01m,N/A,0.00m,18th Nov 03  ,N/A
431,Cel Damage,GC,Electronic Arts  ,Pseudo Interactive  ,N/A  ,6.0  ,N/A  ,N/A,0.06m,0.05m,0.01m,N/A,0.00m,07th Jan 02  ,N/A
432,Intellivision Lives!,GC,Crave Entertainment  ,Realtime Associates  ,N/A  ,6.4  ,N/A  ,N/A,0.06m,0.05m,0.01m,N/A,0.00m,04th Nov 04  ,N/A
433,Strike Force Bowling,GC,Crave Entertainment  ,Lab Rats Games  ,N/A  ,N/A  ,N/A  ,N/A,0.06m,0.05m,0.01m,N/A,0.00m,20th Mar 05  ,N/A
434,Shonen Jump's One Piece: Grand Battle,GC,Namco Bandai  ,Ganbarion  ,N/A  ,N/A  ,N/A  ,N/A,0.06m,0.05m,0.01m,N/A,0.00m,07th Sep 05  ,N/A
435,Vexx,GC,Acclaim Entertainment  ,Acclaim Studios Austin  ,N/A  ,6.4  ,N/A  ,N/A,0.06m,0.05m,0.01m,N/A,0.00m,10th Feb 03  ,N/A
436,Batman: Rise of Sin Tzu,GC,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,N/A  ,N/A,0.06m,0.05m,0.01m,N/A,0.00m,11th Nov 03  ,N/A
437,Disney Sports Skateboarding,GC,Konami  ,KCEO  ,N/A  ,2.6  ,N/A  ,N/A,0.06m,0.05m,0.01m,N/A,0.00m,17th Nov 02  ,N/A
438,Worms Blast,GC,Ubisoft  ,Team17 Software  ,N/A  ,N/A  ,N/A  ,N/A,0.06m,0.05m,0.01m,N/A,0.00m,24th Oct 02  ,N/A
439,Resident Evil - Code: Veronica X,GC,Capcom  ,Capcom  ,N/A  ,5.6  ,N/A  ,N/A,0.06m,0.05m,0.01m,N/A,0.00m,03rd Dec 03  ,N/A
440,Kelly Slater's Pro Surfer,GC,Activision  ,Treyarch  ,N/A  ,8.0  ,N/A  ,N/A,0.06m,0.05m,0.01m,N/A,0.00m,16th Sep 02  ,N/A
441,Resident Evil 2,GC,Capcom  ,Capcom  ,N/A  ,5.9  ,N/A  ,N/A,0.06m,0.04m,0.01m,N/A,0.00m,16th Jan 03  ,N/A
442,Tom Clancy's Splinter Cell: Double Agent,GC,Ubisoft  ,Ubisoft Montreal  ,N/A  ,5.6  ,N/A  ,N/A,0.06m,0.04m,0.01m,N/A,0.00m,26th Oct 06  ,N/A
443,FIFA Street,GC,EA Sports BIG   ,EA Canada  ,N/A  ,N/A  ,N/A  ,N/A,0.06m,0.04m,0.01m,N/A,0.00m,22nd Feb 05  ,N/A
444,Lost Kingdoms II,GC,Activision  ,From Software  ,N/A  ,6.6  ,N/A  ,N/A,0.06m,0.04m,0.01m,N/A,0.00m,21st May 03  ,N/A
445,Aggressive Inline,GC,Acclaim Entertainment  ,"Z-Axis, Ltd.  ",N/A  ,8.9  ,N/A  ,N/A,0.06m,0.04m,0.01m,N/A,0.00m,31st Jul 02  ,N/A
446,Viewtiful Joe: Red Hot Rumble,GC,Capcom  ,Clover Studio  ,N/A  ,6.2  ,N/A  ,N/A,0.06m,0.04m,0.01m,N/A,0.00m,08th Nov 05  ,N/A
447,Wreckless: ThE YaKuza MisSiOns,GC,Activision  ,Stealth Studios  ,N/A  ,6.4  ,N/A  ,N/A,0.06m,0.04m,0.01m,N/A,0.00m,13th Nov 02  ,N/A
448,Dance Dance Revolution: Mario Mix (JP sales),GC,Nintendo  ,Konami  ,N/A  ,7.5  ,N/A  ,N/A,0.06m,N/A,N/A,0.05m,0.00m,24th Oct 05  ,N/A
449,Tom Clancy's Rainbow Six 3,GC,Ubisoft  ,Ubisoft Montreal / Red Storm Entertainment  ,N/A  ,6.5  ,N/A  ,N/A,0.06m,0.04m,0.01m,N/A,0.00m,17th Jun 04  ,N/A
450,Amazing Island,GC,Sega  ,Hitmaker  ,N/A  ,7.1  ,N/A  ,N/A,0.06m,0.04m,0.01m,N/A,0.00m,25th Aug 04  ,N/A
451,Phantasy Star Online Episode I & II Plus,GC,Sega  ,Sonic Team  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,0.01m,N/A,0.00m,15th Sep 04  ,N/A
452,NFL Quarterback Club 2002,GC,Acclaim Entertainment  ,Acclaim Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,0.01m,N/A,0.00m,14th Dec 01  ,N/A
453,Blood Omen 2,GC,Eidos Interactive  ,Crystal Dynamics  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,0.01m,N/A,0.00m,09th Dec 02  ,N/A
454,Shaman King: Soul Fight,GC,Bandai  ,Tuning Electronic  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,N/A,N/A,0.05m,0.00m,28th Mar 03  ,N/A
455,Medabots: Infinity,GC,Natsume  ,"Imagineer Co., Ltd.  ",N/A  ,5.4  ,N/A  ,N/A,0.05m,0.04m,0.01m,N/A,0.00m,14th Dec 03  ,N/A
456,Virtua Striker 2002,GC,Sega  ,Amusement Vision  ,N/A  ,6.6  ,N/A  ,N/A,0.05m,0.01m,0.00m,0.03m,0.00m,20th May 02  ,N/A
457,Disney's PK: Out of the Shadows,GC,Ubisoft  ,Ubisoft  ,N/A  ,4.0  ,N/A  ,N/A,0.05m,0.04m,0.01m,N/A,0.00m,03rd Dec 02  ,N/A
458,Piglet's Big Game,GC,Gotham Games  ,Doki Denki  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,0.01m,N/A,0.00m,19th Mar 03  ,N/A
459,Pinball Hall of Fame: The Gottlieb Collection,GC,Crave Entertainment  ,FarSight Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,0.01m,N/A,0.00m,20th Mar 05  ,N/A
460,Disney's Party,GC,Electronic Arts  ,Neverland Company  ,N/A  ,4.4  ,N/A  ,N/A,0.05m,0.04m,0.01m,N/A,0.00m,16th Sep 03  ,N/A
461,Shrek Super Party,GC,TDK Mediactive  ,Mass Media  ,N/A  ,4.9  ,N/A  ,N/A,0.05m,0.04m,0.01m,N/A,0.00m,30th May 03  ,N/A
462,Monster 4x4: Masters of Metal,GC,Ubisoft  ,Ubisoft Barcelona / Inland Productions  ,N/A  ,5.1  ,N/A  ,N/A,0.05m,0.04m,0.01m,N/A,0.00m,10th Dec 03  ,N/A
463,Second Sight,GC,Codemasters  ,Free Radical Design  ,N/A  ,7.9  ,N/A  ,N/A,0.05m,0.04m,0.01m,N/A,0.00m,21st Sep 04  ,N/A
464,Rave Master,GC,Konami  ,Konami  ,N/A  ,6.8  ,N/A  ,N/A,0.05m,N/A,N/A,0.05m,0.00m,08th Mar 05  ,N/A
465,ESPN International Winter Sports 2002,GC,Konami  ,Konami Computer Entertainment Osaka  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,0.01m,N/A,0.00m,04th Feb 02  ,N/A
466,Dark Summit,GC,THQ  ,Radical Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,0.01m,N/A,0.00m,04th Feb 02  ,N/A
467,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,GC,Global Star Software  ,High Voltage Software  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,0.01m,N/A,0.00m,16th Oct 05  ,N/A
468,Rogue Ops,GC,Kemco  ,Bits Studios  ,N/A  ,6.1  ,N/A  ,N/A,0.05m,0.04m,0.01m,N/A,0.00m,29th Oct 03  ,N/A
469,Whirl Tour,GC,VU Games  ,Papaya Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,0.01m,N/A,0.00m,12th Nov 02  ,N/A
470,World Series of Poker,GC,Activision  ,Activision Value  ,N/A  ,4.7  ,N/A  ,N/A,0.05m,0.04m,0.01m,N/A,0.00m,14th Sep 05  ,N/A
471,American Chopper 2: Full Throttle,GC,Activision  ,Creat Studio  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,0.01m,N/A,0.00m,29th Nov 05  ,N/A
472,2002 FIFA World Cup,GC,EA Sports  ,EA Canada  ,N/A  ,7.4  ,N/A  ,N/A,0.05m,0.04m,0.01m,N/A,0.00m,30th Apr 02  ,N/A
473,Ribbit King,GC,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,0.01m,N/A,0.00m,08th Jun 04  ,N/A
474,Summoner: A Goddess Reborn,GC,THQ  ,Cranky Pants Games  ,N/A  ,8.0  ,N/A  ,N/A,0.05m,0.04m,0.01m,N/A,0.00m,31st Jan 03  ,N/A
475,Frogger: Ancient Shadow,GC,Konami  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,0.01m,N/A,0.00m,27th Sep 05  ,N/A
476,Black & Bruised,GC,Majesco  ,Digital Fiction  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,0.01m,N/A,0.00m,26th Jan 03  ,N/A
477,Tom Clancy's Rainbow Six: Lockdown,GC,Ubisoft  ,Red Storm Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,0.01m,N/A,0.00m,27th Sep 05  ,N/A
478,Super Bubble Pop,GC,Jaleco  ,Runecraft  ,N/A  ,4.2  ,N/A  ,N/A,0.05m,0.04m,0.01m,N/A,0.00m,03rd Jan 03  ,N/A
479,Monster Jam: Maximum Destruction,GC,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,0.01m,N/A,0.00m,29th Dec 02  ,N/A
480,Big Air Freestyle,GC,Atari  ,Paradigm Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,0.01m,N/A,0.00m,13th Sep 02  ,N/A
481,Bad Boys: Miami Takedown,GC,Crave Entertainment  ,Blitz Games  ,N/A  ,4.3  ,N/A  ,N/A,0.05m,0.03m,0.01m,N/A,0.00m,14th Sep 04  ,N/A
482,Disney's Donald Duck: Goin' Quackers,GC,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.03m,0.01m,N/A,0.00m,25th Mar 02  ,N/A
483,Disney's Meet the Robinsons,GC,Disney Interactive Studios  ,Avalanche Software  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.03m,0.01m,N/A,0.00m,27th Mar 07  ,N/A
484,Conflict: Desert Storm II - Back to Bagdhad,GC,Gotham Games  ,Pivotal Games  ,N/A  ,6.9  ,N/A  ,N/A,0.04m,0.03m,0.01m,N/A,0.00m,07th Jan 04  ,N/A
485,King Arthur,GC,Konami  ,Krome Studios  ,N/A  ,6.6  ,N/A  ,N/A,0.04m,0.03m,0.01m,N/A,0.00m,18th Nov 04  ,N/A
486,MLB SlugFest 20-04,GC,Midway Games  ,Criterion Games  ,N/A  ,8.0  ,N/A  ,N/A,0.04m,0.03m,0.01m,N/A,0.00m,16th Mar 03  ,N/A
487,Digimon Rumble Arena 2,GC,Bandai  ,Black Ship Games  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.03m,0.01m,N/A,0.00m,06th Sep 04  ,N/A
488,Mat Hoffman's Pro BMX 2,GC,Activision  ,Rainbow Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.03m,0.01m,N/A,0.00m,08th Oct 02  ,N/A
489,NHL Hitz Pro,GC,Midway Games  ,Next Level Games  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.03m,0.01m,N/A,0.00m,25th Sep 03  ,N/A
490,Dragon's Lair 3D: Return to the Lair,GC,Encore  ,Dragonstone Software  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.03m,0.01m,N/A,0.00m,22nd Dec 02  ,N/A
491,Zatch Bell! Mamodo Fury,GC,Namco Bandai  ,Mechanic Arms  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.03m,0.01m,N/A,0.00m,12th Dec 06  ,N/A
492,Shonen Jump's One Piece: Grand Adventure,GC,Namco Bandai  ,Ganbarion  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.03m,0.01m,N/A,0.00m,29th Aug 06  ,N/A
493,Jikkyou Powerful Major League,GC,Konami  ,PawaPuro Production  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,N/A,N/A,0.04m,0.00m,11th May 06  ,N/A
494,Evolution Skateboarding,GC,Konami  ,Konami Computer Entertainment Osaka  ,N/A  ,4.8  ,N/A  ,N/A,0.04m,0.03m,0.01m,N/A,0.00m,17th Nov 02  ,N/A
495,Scaler,GC,Global Star Software  ,Artificial Mind & Movement  ,N/A  ,7.3  ,N/A  ,N/A,0.04m,0.03m,0.01m,N/A,0.00m,17th Nov 04  ,N/A
496,Cabela's Dangerous Hunts 2,GC,Activision  ,FUN Labs  ,N/A  ,6.5  ,N/A  ,N/A,0.03m,0.03m,0.01m,N/A,0.00m,16th Nov 05  ,N/A
497,SX Superstar,GC,Acclaim Entertainment  ,Climax Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.03m,0.01m,N/A,0.00m,30th Jun 03  ,N/A
498,Red Faction II,GC,THQ  ,Cranky Pants Games  ,N/A  ,8.1  ,N/A  ,N/A,0.03m,0.03m,0.01m,N/A,0.00m,31st Mar 03  ,N/A
499,Cabela's Outdoor Adventures,GC,Activision  ,MagicWand  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.03m,0.01m,N/A,0.00m,13th Sep 05  ,N/A
500,The Italian Job,GC,Eidos Interactive  ,Climax Group  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.03m,0.01m,N/A,0.00m,17th Jul 03  ,N/A
501,The Sum of All Fears,GC,Ubisoft  ,Red Storm Entertainment  ,N/A  ,3.2  ,N/A  ,N/A,0.03m,0.03m,0.01m,N/A,0.00m,09th Jan 03  ,N/A
502,Disney Sports Soccer,GC,Konami  ,KCEO  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.03m,0.01m,N/A,0.00m,17th Nov 02  ,N/A
503,Disney's Hide & Sneak,GC,Capcom  ,Capcom  ,N/A  ,4.7  ,N/A  ,N/A,0.03m,0.03m,0.01m,N/A,0.00m,30th Nov 03  ,N/A
504,RoadKill,GC,Midway Games  ,Terminal Reality  ,N/A  ,7.7  ,N/A  ,N/A,0.03m,0.02m,0.01m,N/A,0.00m,30th Oct 03  ,N/A
505,F1 2002,GC,EA Sports  ,Visual Sciences Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.02m,0.01m,N/A,0.00m,22nd Jun 02  ,N/A
506,Dr. Muto,GC,Midway Games  ,Midway  ,N/A  ,7.5  ,N/A  ,N/A,0.03m,0.02m,0.01m,N/A,0.00m,17th Dec 02  ,N/A
507,Go! Go! Hypergrind,GC,Atlus  ,Poponchi  ,N/A  ,6.5  ,N/A  ,N/A,0.03m,0.02m,0.01m,N/A,0.00m,18th Nov 03  ,N/A
508,Drome Racers,GC,Electronic Arts  ,Attention To Detail  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.02m,0.01m,N/A,0.00m,16th Sep 03  ,N/A
509,Fireblade,GC,Midway Games  ,Kuju Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.02m,0.01m,N/A,0.00m,29th Dec 02  ,N/A
510,Animaniacs: The Great Edgar Hunt,GC,Ignition Entertainment  ,Warthog  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.02m,0.01m,N/A,0.00m,18th Sep 05  ,N/A
511,Dakar 2: The World's Ultimate Rally,GC,Acclaim Entertainment  ,Acclaim Studios Cheltenham  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.02m,0.01m,N/A,0.00m,25th Mar 03  ,N/A
512,Auto Modellista,GC,Capcom  ,Capcom  ,N/A  ,5.9  ,N/A  ,N/A,0.03m,0.02m,0.01m,N/A,0.00m,30th Sep 03  ,N/A
513,Gotcha Force,GC,Capcom  ,Capcom  ,N/A  ,5.8  ,N/A  ,N/A,0.03m,0.01m,0.00m,0.01m,0.00m,03rd Dec 03  ,N/A
514,Buffy the Vampire Slayer: Chaos Bleeds,GC,VU Games  ,Eurocom Entertainment Software  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.02m,0.01m,N/A,0.00m,28th Aug 03  ,N/A
515,Archer Maclean Presents: Pool Paradise,GC,Ignition Entertainment  ,Awesome Developments  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.02m,0.01m,N/A,0.00m,30th Jun 04  ,N/A
516,ZooCube,GC,Acclaim Entertainment  ,PuzzleKings  ,N/A  ,6.9  ,N/A  ,N/A,0.02m,0.02m,0.00m,N/A,0.00m,05th May 02  ,N/A
517,Tube Slider,GC,NEC Interchannel   ,"Nd Cube Co., Ltd.  ",N/A  ,5.9  ,N/A  ,N/A,0.02m,0.02m,0.00m,N/A,0.00m,17th Apr 03  ,N/A
518,Jikkyou Powerful Pro Yakyuu 12 Ketteiban,GC,Konami  ,PawaPuro Production  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,N/A,N/A,0.02m,0.00m,15th Dec 05  ,N/A
519,Road Trip: The Arcade Edition,GC,Conspiracy Entertainment  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.02m,0.00m,N/A,0.00m,15th May 04  ,N/A
520,Future Tactics: The Uprising,GC,Crave Entertainment  ,Zed Two Limited  ,N/A  ,6.8  ,N/A  ,N/A,0.02m,0.02m,0.00m,N/A,0.00m,10th May 04  ,N/A
521,RedCard 20-03,GC,Midway Games  ,Point of View  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.02m,0.00m,N/A,0.00m,24th Jun 02  ,N/A
522,NFL Blitz Pro,GC,Midway Games  ,Point of View  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.02m,0.00m,N/A,0.00m,02nd Dec 03  ,N/A
523,Muppets Party Cruise,GC,TDK Mediactive  ,Mass Media  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.02m,0.00m,N/A,0.00m,11th Nov 03  ,N/A
524,Serious Sam: Next Encounter,GC,Global Star Software  ,Climax Group  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.02m,0.00m,N/A,0.00m,12th Apr 04  ,N/A
525,Carmen Sandiego: The Secret of the Stolen Drums,GC,BAM! Entertainment  ,Artificial Mind and Movement  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.02m,0.00m,N/A,0.00m,13th Sep 04  ,N/A
526,Terminator 3: The Redemption,GC,Atari  ,Paradigm Entertainment  ,N/A  ,6.8  ,N/A  ,N/A,0.02m,0.02m,0.00m,N/A,0.00m,06th Sep 04  ,N/A
527,XGRA: Extreme G Racing Association,GC,Acclaim Entertainment  ,Acclaim Studios Cheltenham  ,N/A  ,7.4  ,N/A  ,N/A,0.02m,0.02m,0.00m,N/A,0.00m,24th Nov 03  ,N/A
528,Casper: Spirit Dimensions,GC,TDK Mediactive  ,Lucky Chicken Games  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.02m,0.00m,N/A,0.00m,15th Oct 02  ,N/A
529,ESPN MLS ExtraTime 2002,GC,Konami  ,Konami Computer Entertainment America  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.02m,0.00m,N/A,0.00m,25th Mar 02  ,N/A
530,Speed Kings,GC,Acclaim Entertainment  ,Climax Entertainment  ,N/A  ,6.7  ,N/A  ,N/A,0.02m,0.01m,0.00m,N/A,0.00m,28th May 03  ,N/A
531,Charlie's Angels,GC,Ubisoft  ,Neko Entertainment  ,N/A  ,2.5  ,N/A  ,N/A,0.02m,0.01m,0.00m,N/A,0.00m,09th Jul 03  ,N/A
532,NHL 2K3,GC,Sega  ,Treyarch  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.01m,0.00m,N/A,0.00m,11th Dec 02  ,N/A
533,Disney Sports Football,GC,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.01m,0.00m,N/A,0.00m,08th Dec 02  ,N/A
534,Freestyle Metal X,GC,Midway Games  ,Deibus Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.01m,0.00m,N/A,0.00m,12th Sep 03  ,N/A
535,Spirits & Spells,GC,DreamCatcher Interactive  ,Wanadoo  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.01m,0.00m,N/A,0.00m,24th Sep 03  ,N/A
536,Goblin Commander: Unleash the Horde,GC,Jaleco  ,Jaleco Entertainment  ,N/A  ,7.4  ,N/A  ,N/A,0.02m,0.01m,0.00m,N/A,0.00m,16th Dec 03  ,N/A
537,Pro Rally,GC,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.01m,0.00m,N/A,0.00m,11th Nov 02  ,N/A
538,Samurai Jack: The Shadow of Aku,GC,Sega  ,Adrenium  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.01m,0.00m,N/A,0.00m,24th Mar 04  ,N/A
