position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
1,Gran Turismo,PS,Sony Computer Entertainment  ,Polyphony Digital  ,N/A  ,9.5  ,N/A  ,10.85m,N/A,N/A,N/A,N/A,N/A,30th Apr 98  ,N/A
2,Final Fantasy VII,PS,Sony Computer Entertainment  ,SquareSoft  ,N/A  ,9.6  ,9.5  ,9.90m,N/A,N/A,N/A,N/A,N/A,03rd Sep 97  ,23rd Mar 19
3,Gran Turismo 2,PS,Sony Computer Entertainment  ,Polyphony Digital  ,N/A  ,9.2  ,N/A  ,9.37m,N/A,N/A,N/A,N/A,N/A,17th Jan 99  ,N/A
4,Final Fantasy VIII,PS,Square EA  ,SquareSoft  ,N/A  ,9.4  ,N/A  ,8.60m,N/A,N/A,N/A,N/A,N/A,07th Sep 99  ,N/A
5,Tekken 3,PS,Namco  ,Namco  ,N/A  ,9.6  ,N/A  ,8.36m,N/A,N/A,N/A,N/A,N/A,29th Apr 98  ,N/A
6,Harry Potter and the Sorcerer's Stone,PS,Electronic Arts  ,Argonaut Games  ,N/A  ,8.0  ,N/A  ,8.00m,N/A,N/A,N/A,N/A,N/A,15th Nov 01  ,N/A
7,Crash Bandicoot,PS,Sony Computer Entertainment  ,Naughty Dog  ,N/A  ,7.8  ,N/A  ,6.82m,N/A,N/A,N/A,N/A,N/A,01st Sep 96  ,N/A
8,Driver,PS,GT Interactive  ,Reflections Interactive  ,N/A  ,8.5  ,N/A  ,N/A,6.27m,3.11m,2.80m,0.02m,0.33m,30th Jun 99  ,N/A
9,Metal Gear Solid,PS,Konami  ,Konami Computer Entertainment Japan  ,N/A  ,9.3  ,N/A  ,6.00m,N/A,N/A,N/A,N/A,N/A,21st Oct 98  ,N/A
10,Tekken 2,PS,Namco  ,Namco  ,N/A  ,9.1  ,N/A  ,N/A,5.74m,2.26m,1.89m,1.36m,0.23m,25th Aug 96  ,N/A
11,Crash Bandicoot 3: Warped,PS,Sony Computer Entertainment  ,Naughty Dog  ,N/A  ,9.3  ,N/A  ,5.70m,N/A,N/A,N/A,N/A,N/A,31st Oct 98  ,24th Sep 18
12,Final Fantasy IX,PS,Square  ,SquareSoft  ,N/A  ,9.2  ,N/A  ,5.50m,N/A,N/A,N/A,N/A,N/A,13th Nov 00  ,N/A
13,Tomb Raider II,PS,Eidos Interactive  ,Core Design Ltd.  ,N/A  ,7.6  ,N/A  ,N/A,5.24m,2.30m,2.46m,0.20m,0.28m,31st Oct 97  ,N/A
14,Tony Hawk's Pro Skater,PS,Activision  ,Neversoft Entertainment  ,N/A  ,9.6  ,N/A  ,N/A,5.02m,3.42m,1.38m,0.02m,0.20m,31st Aug 99  ,N/A
15,Warzone 2100,PS,Eidos Interactive  ,Pumpkin Studios  ,N/A  ,N/A  ,N/A  ,N/A,5.01m,2.79m,1.89m,N/A,0.33m,31st May 99  ,N/A
16,Resident Evil 2,PS,Capcom  ,Capcom  ,N/A  ,9.3  ,N/A  ,4.96m,N/A,N/A,N/A,N/A,N/A,21st Jan 98  ,N/A
17,Spyro the Dragon,PS,Sony Computer Entertainment  ,Insomniac Games  ,N/A  ,8.7  ,N/A  ,4.83m,N/A,N/A,N/A,N/A,N/A,10th Sep 98  ,N/A
18,Crash Team Racing,PS,Sony Computer Entertainment  ,Naughty Dog  ,N/A  ,9.2  ,N/A  ,N/A,4.79m,2.57m,1.57m,0.44m,0.21m,30th Sep 99  ,N/A
19,Driver 2,PS,Atari  ,Reflections Interactive  ,N/A  ,7.0  ,N/A  ,N/A,4.73m,2.36m,2.10m,0.02m,0.25m,13th Nov 00  ,N/A
20,Tony Hawk's Pro Skater 2,PS,Activision  ,Neversoft Entertainment  ,N/A  ,9.3  ,N/A  ,N/A,4.68m,3.05m,1.41m,0.02m,0.20m,20th Sep 00  ,N/A
21,Tomb Raider,PS,Eidos Interactive  ,Core Design Ltd.  ,N/A  ,8.9  ,N/A  ,N/A,4.63m,2.29m,1.97m,0.13m,0.24m,14th Nov 96  ,N/A
22,Dragon Quest VII,PS,Enix  ,Heart Beat  ,N/A  ,8.0  ,3.0  ,4.30m,N/A,N/A,N/A,N/A,N/A,01st Nov 01  ,27th Mar 18
23,Frogger,PS,Hasbro Interactive  ,Millenium Interactive  ,N/A  ,N/A  ,N/A  ,N/A,4.16m,3.79m,0.27m,N/A,0.11m,30th Sep 97  ,N/A
24,Crash Bandicoot 2: Cortex Strikes Back,PS,Sony Computer Entertainment  ,Naughty Dog  ,N/A  ,8.6  ,N/A  ,4.09m,N/A,N/A,N/A,N/A,N/A,31st Oct 97  ,N/A
25,Namco Museum Vol.3,PS,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,4.05m,2.28m,1.55m,0.16m,0.06m,31st Jan 97  ,N/A
26,Namco Museum Vol.1,PS,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,3.84m,2.12m,1.44m,0.22m,0.06m,31st Jul 96  ,N/A
27,WWF SmackDown!,PS,THQ  ,Yuke's  ,N/A  ,N/A  ,N/A  ,N/A,3.58m,2.01m,1.35m,0.06m,0.16m,01st Mar 00  ,N/A
28,Croc: Legend of the Gobbos,PS,Fox Interactive  ,Argonaut Games  ,N/A  ,7.6  ,N/A  ,N/A,3.56m,1.57m,1.79m,N/A,0.20m,29th Sep 97  ,N/A
29,Tomb Raider III: Adventures of Lara Croft,PS,Eidos Interactive  ,Core Design Ltd.  ,N/A  ,8.2  ,N/A  ,N/A,3.54m,1.66m,1.58m,0.12m,0.18m,21st Nov 98  ,N/A
30,Rugrats in Paris: The Movie,PS,THQ  ,Avalanche Software  ,N/A  ,N/A  ,N/A  ,N/A,3.52m,1.96m,1.33m,N/A,0.23m,29th Oct 00  ,N/A
31,Resident Evil 3: Nemesis,PS,Capcom  ,Capcom  ,N/A  ,9.4  ,N/A  ,3.50m,N/A,N/A,N/A,N/A,N/A,11th Nov 99  ,N/A
32,Spyro 2: Ripto's Rage!,PS,Sony Computer Entertainment  ,Insomniac Games  ,N/A  ,8.7  ,N/A  ,3.45m,N/A,N/A,N/A,N/A,N/A,31st Oct 99  ,N/A
33,Grand Theft Auto 2,PS,Rockstar Games  ,DMA Design  ,N/A  ,6.9  ,N/A  ,N/A,3.42m,1.13m,2.07m,N/A,0.22m,25th Oct 99  ,N/A
34,Crash Bash,PS,Sony Computer Entertainment  ,Eurocom Entertainment Software  ,N/A  ,6.8  ,N/A  ,N/A,3.39m,1.56m,1.47m,0.19m,0.17m,06th Nov 00  ,N/A
35,WWF War Zone,PS,Acclaim Entertainment  ,Iguana Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,3.36m,2.47m,0.76m,N/A,0.13m,14th Jul 98  ,N/A
36,Spyro: Year of the Dragon,PS,Sony Computer Entertainment  ,Insomniac Games  ,N/A  ,9.1  ,N/A  ,3.28m,N/A,N/A,N/A,N/A,N/A,23rd Oct 00  ,N/A
37,007: Tomorrow Never Dies,PS,Electronic Arts  ,Black Ops Entertainment  ,N/A  ,6.2  ,N/A  ,N/A,3.21m,1.72m,1.33m,N/A,0.16m,16th Nov 99  ,N/A
38,WWF SmackDown! 2: Know Your Role,PS,THQ  ,Yuke's  ,N/A  ,8.7  ,N/A  ,N/A,3.20m,1.76m,1.21m,0.07m,0.16m,21st Nov 00  ,N/A
39,Spider-Man,PS,Activision  ,Neversoft Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,3.13m,1.70m,1.25m,0.02m,0.16m,30th Aug 00  ,N/A
40,Need for Speed III: Hot Pursuit,PS,Electronic Arts  ,EA Canada  ,N/A  ,N/A  ,N/A  ,N/A,3.12m,2.14m,0.86m,N/A,0.13m,25th Mar 98  ,N/A
41,Rayman,PS,Ubisoft  ,Ubisoft Montpellier  ,N/A  ,7.0  ,N/A  ,N/A,3.03m,1.54m,1.33m,N/A,0.16m,01st Sep 95  ,N/A
42,Syphon Filter,PS,989 Studios  ,Eidetic  ,N/A  ,9.2  ,N/A  ,N/A,2.88m,2.03m,0.72m,0.02m,0.11m,31st Jan 99  ,N/A
43,Colin McRae Rally,PS,Sony Computer Entertainment  ,Codemasters  ,N/A  ,7.9  ,N/A  ,N/A,2.87m,0.09m,2.43m,0.12m,0.22m,31st Jan 00  ,N/A
44,Hot Shots Golf,PS,Sony Computer Entertainment  ,Camelot Software Planning  ,N/A  ,N/A  ,N/A  ,N/A,2.79m,0.29m,0.20m,2.13m,0.18m,05th May 98  ,N/A
45,A Bug's Life,PS,Sony Computer Entertainment  ,Traveller's Tales  ,N/A  ,3.6  ,N/A  ,N/A,2.79m,1.96m,0.72m,N/A,0.11m,31st Oct 98  ,N/A
46,Mortal Kombat Trilogy,PS,Midway Games  ,Avalanche Software  ,N/A  ,N/A  ,N/A  ,N/A,2.79m,1.98m,0.70m,N/A,0.11m,01st Sep 96  ,N/A
47,Resident Evil,PS,Capcom  ,Capcom  ,N/A  ,8.6  ,N/A  ,2.75m,N/A,N/A,N/A,N/A,N/A,30th Mar 96  ,N/A
48,Medal of Honor,PS,Electronic Arts  ,DreamWorks Interactive  ,N/A  ,9.3  ,N/A  ,N/A,2.67m,1.44m,1.09m,N/A,0.14m,11th Nov 99  ,N/A
49,Hot Shots Golf,PS,Sony Computer Entertainment  ,Camelot Software Planning  ,N/A  ,N/A  ,N/A  ,N/A,2.56m,0.26m,0.17m,2.13m,N/A,05th May 98  ,N/A
50,Final Fantasy Tactics,PS,Sony Computer Entertainment  ,SquareSoft  ,N/A  ,8.8  ,N/A  ,2.50m,N/A,N/A,N/A,N/A,N/A,28th Jan 98  ,N/A
51,Tomb Raider: The Last Revelation,PS,Eidos Interactive  ,Core Design Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,2.48m,1.15m,1.14m,0.06m,0.13m,22nd Nov 99  ,N/A
52,Twisted Metal 2,PS,Sony Computer Entertainment  ,SingleTrac  ,N/A  ,8.7  ,N/A  ,N/A,2.44m,2.12m,0.25m,N/A,0.07m,31st Oct 96  ,N/A
53,Tetris Plus,PS,Jaleco  ,Atlus Co.  ,N/A  ,N/A  ,N/A  ,N/A,2.40m,2.10m,0.24m,N/A,0.07m,18th Oct 96  ,N/A
54,Dino Crisis,PS,Capcom  ,Capcom Production Studio 4  ,N/A  ,8.9  ,N/A  ,2.40m,N/A,N/A,N/A,N/A,N/A,31st Aug 99  ,N/A
55,Grand Theft Auto,PS,Take-Two Interactive  ,DMA Design  ,N/A  ,6.0  ,N/A  ,N/A,2.32m,0.79m,1.35m,0.04m,0.14m,30th Jun 98  ,N/A
56,Need for Speed: High Stakes,PS,Electronic Arts  ,EA Canada  ,N/A  ,N/A  ,N/A  ,N/A,2.31m,1.58m,0.64m,N/A,0.09m,01st Mar 99  ,N/A
57,Cool Boarders 3,PS,989 Studios  ,Idol Minds Digital Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,2.31m,1.65m,0.46m,0.10m,0.10m,28th Oct 98  ,N/A
58,Cool Boarders 2,PS,Sony Computer Entertainment  ,UEP Systems  ,N/A  ,N/A  ,N/A  ,N/A,2.25m,1.52m,0.46m,0.20m,0.08m,31st Oct 97  ,N/A
59,Air Combat,PS,Namco  ,Namco  ,N/A  ,7.0  ,N/A  ,2.23m,N/A,N/A,N/A,N/A,N/A,29th Jun 95  ,N/A
60,Syphon Filter 2,PS,989 Studios  ,Eidetic  ,N/A  ,N/A  ,N/A  ,N/A,2.15m,1.50m,0.55m,0.02m,0.08m,29th Feb 00  ,N/A
61,Spec Ops: Airborne Commando,PS,Gotham Games  ,Big Grub  ,N/A  ,N/A  ,N/A  ,N/A,2.07m,1.54m,0.46m,N/A,0.08m,31st Oct 02  ,N/A
62,R4: Ridge Racer Type 4,PS,Namco  ,Namco  ,N/A  ,9.1  ,N/A  ,N/A,2.06m,0.68m,0.46m,0.79m,0.13m,04th May 99  ,N/A
63,Silent Hill,PS,Konami  ,KCET  ,N/A  ,8.9  ,N/A  ,2.00m,N/A,N/A,N/A,N/A,N/A,31st Jan 99  ,N/A
64,Tenchu: Stealth Assassins,PS,Activision  ,Acquire  ,N/A  ,8.8  ,N/A  ,N/A,1.99m,0.95m,0.64m,0.27m,0.13m,31st Aug 98  ,N/A
65,Harry Potter and the Chamber of Secrets,PS,Electronic Arts  ,Argonaut Games  ,N/A  ,N/A  ,N/A  ,N/A,1.98m,0.75m,1.09m,0.02m,0.12m,14th Nov 02  ,N/A
66,Scooby Doo and the Cyber Chase,PS,THQ  ,Art  ,N/A  ,N/A  ,N/A  ,N/A,1.94m,0.59m,1.23m,N/A,0.13m,04th Oct 01  ,N/A
67,Jet Moto 2,PS,Sony Computer Entertainment  ,SingleTrac  ,N/A  ,N/A  ,N/A  ,N/A,1.94m,1.41m,0.42m,0.03m,0.07m,31st Oct 97  ,N/A
68,Parasite Eve,PS,Square EA  ,SquareSoft  ,N/A  ,7.9  ,N/A  ,1.90m,N/A,N/A,N/A,N/A,N/A,09th Sep 98  ,N/A
69,Yu-Gi-Oh! Forbidden Memories,PS,Konami  ,KCEJ  ,N/A  ,7.0  ,N/A  ,N/A,1.88m,1.37m,0.44m,N/A,0.08m,20th Mar 02  ,N/A
70,Hot Shots Golf 2,PS,Sony Computer Entertainment  ,Clap Hanz  ,N/A  ,N/A  ,N/A  ,N/A,1.88m,0.25m,0.12m,1.48m,0.03m,29th Feb 00  ,N/A
71,WCW Nitro,PS,THQ  ,Inland Productions  ,N/A  ,N/A  ,N/A  ,N/A,1.88m,1.42m,0.36m,0.03m,0.07m,31st Jan 98  ,N/A
72,FIFA 2000,PS,EA Sports  ,EA Canada  ,N/A  ,8.8  ,N/A  ,N/A,1.87m,0.22m,1.47m,0.04m,0.14m,09th Oct 99  ,N/A
73,The Legend of Dragoon,PS,Sony Computer Entertainment  ,SCEI  ,N/A  ,7.8  ,6.5  ,N/A,1.86m,0.94m,0.44m,0.39m,0.10m,11th Jun 00  ,N/A
74,Jet Moto,PS,Sony Computer Entertainment  ,SingleTrac  ,N/A  ,N/A  ,N/A  ,N/A,1.83m,1.33m,0.40m,0.03m,0.07m,31st Oct 96  ,N/A
75,NFL GameDay 2000,PS,989 Studios  ,Red Zone Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,1.80m,1.00m,0.68m,N/A,0.12m,31st Jul 99  ,N/A
76,SpongeBob SquarePants: SuperSponge,PS,THQ  ,Climax Group  ,N/A  ,N/A  ,N/A  ,N/A,1.78m,1.12m,0.58m,N/A,0.08m,21st Sep 01  ,N/A
77,WWF Attitude,PS,Acclaim Entertainment  ,Acclaim Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,1.76m,1.27m,0.42m,N/A,0.07m,31st Jul 99  ,N/A
78,Madden NFL 2000,PS,EA Sports  ,EA Tiburon  ,N/A  ,N/A  ,N/A  ,N/A,1.75m,1.68m,0.04m,N/A,0.04m,31st Jul 99  ,N/A
79,Star Wars Episode I: The Phantom Menace,PS,LucasArts  ,Big Ape Productions  ,N/A  ,N/A  ,N/A  ,N/A,1.74m,0.72m,0.89m,0.04m,0.10m,31st Aug 99  ,N/A
80,Twisted Metal III,PS,989 Studios  ,989 Studios  ,N/A  ,4.4  ,N/A  ,N/A,1.73m,1.48m,0.20m,N/A,0.05m,31st Oct 98  ,N/A
81,Toy Story 2: Buzz Lightyear to the Rescue!,PS,Activision  ,Traveller's Tales  ,N/A  ,N/A  ,N/A  ,N/A,1.71m,0.99m,0.64m,N/A,0.08m,30th Nov 99  ,N/A
82,Chrono Cross,PS,Square EA  ,SquareSoft  ,N/A  ,9.7  ,9.8  ,1.70m,N/A,N/A,N/A,N/A,N/A,15th Aug 00  ,N/A
83,Jampack Winter '99,PS,Sony Computer Entertainment  ,Sony Computer Entertainment America  ,N/A  ,N/A  ,N/A  ,N/A,1.69m,0.94m,0.64m,N/A,0.11m,01st Oct 99  ,N/A
84,WCW/NWO Thunder,PS,THQ  ,Inland Productions  ,N/A  ,N/A  ,N/A  ,N/A,1.69m,1.10m,0.48m,0.04m,0.07m,31st Dec 98  ,N/A
85,NFL GameDay 98,PS,Sony Computer Entertainment  ,989 Studios  ,N/A  ,8.6  ,N/A  ,N/A,1.68m,1.58m,0.06m,N/A,0.04m,31st Jul 97  ,N/A
86,Time Crisis,PS,Namco  ,Namco  ,N/A  ,8.5  ,N/A  ,N/A,1.68m,0.38m,0.87m,0.33m,0.10m,31st Oct 97  ,N/A
87,Madden NFL 2001,PS,EA Sports  ,EA Sports  ,N/A  ,N/A  ,N/A  ,N/A,1.67m,1.58m,0.05m,N/A,0.04m,22nd Aug 00  ,N/A
88,Tony Hawk's Pro Skater 3,PS,Activision  ,Neversoft  ,N/A  ,N/A  ,N/A  ,N/A,1.67m,1.09m,0.49m,0.02m,0.07m,28th Oct 01  ,N/A
89,Tom Clancy's Rainbow Six,PS,Red Storm Entertainment  ,Rebellion Developments  ,N/A  ,N/A  ,N/A  ,N/A,1.64m,0.93m,0.63m,N/A,0.08m,23rd Nov 99  ,N/A
90,Ape Escape,PS,Sony Computer Entertainment  ,SCE Japan Studio  ,N/A  ,9.3  ,N/A  ,N/A,1.63m,0.71m,0.48m,0.32m,0.11m,31st May 99  ,16th Sep 18
91,Sled Storm,PS,Electronic Arts  ,EA Canada  ,N/A  ,N/A  ,N/A  ,N/A,1.62m,0.90m,0.61m,N/A,0.11m,10th Aug 99  ,N/A
92,Soul Blade,PS,Namco  ,Namco  ,N/A  ,8.6  ,N/A  ,N/A,1.59m,0.61m,0.41m,0.46m,0.10m,01st Jan 97  ,N/A
93,NASCAR 2000,PS,EA Sports  ,Stormfront Studios  ,N/A  ,N/A  ,N/A  ,N/A,1.59m,0.88m,0.60m,N/A,0.10m,30th Sep 99  ,N/A
94,Jampack Summer 2K,PS,Sony Computer Entertainment  ,Sony Computer Entertainment America  ,N/A  ,N/A  ,N/A  ,N/A,1.58m,0.88m,0.60m,N/A,0.10m,15th May 00  ,N/A
95,Twisted Metal,PS,Sony Computer Entertainment  ,SingleTrac  ,N/A  ,7.0  ,N/A  ,N/A,1.56m,1.32m,0.19m,N/A,0.05m,05th Nov 95  ,N/A
96,Spider-Man 2: Enter: Electro,PS,Activision  ,Vicarious Visions  ,N/A  ,N/A  ,N/A  ,N/A,1.55m,0.57m,0.87m,0.02m,0.09m,17th Oct 01  ,N/A
97,Die Hard Trilogy,PS,Fox Interactive  ,Probe Entertainment Limited  ,N/A  ,8.5  ,N/A  ,N/A,1.54m,0.85m,0.58m,N/A,0.10m,31st Aug 96  ,N/A
98,NFL GameDay 99,PS,989 Studios  ,Red Line Studios  ,N/A  ,N/A  ,N/A  ,N/A,1.53m,1.44m,0.05m,N/A,0.04m,31st Jul 98  ,N/A
99,Tiger Woods 99 PGA Tour Golf,PS,EA Sports  ,EA Sports  ,N/A  ,N/A  ,N/A  ,N/A,1.53m,0.85m,0.58m,N/A,0.10m,31st Oct 98  ,N/A
100,Knockout Kings,PS,EA Sports  ,Press Start Inc.  ,N/A  ,N/A  ,N/A  ,N/A,1.52m,1.07m,0.39m,N/A,0.06m,31st Oct 98  ,N/A
101,NASCAR 98,PS,EA Sports  ,Stormfront Studios  ,N/A  ,N/A  ,N/A  ,N/A,1.52m,1.43m,0.05m,N/A,0.04m,01st Jan 97  ,N/A
102,NASCAR 99,PS,EA Sports  ,Stormfront Studios  ,N/A  ,N/A  ,N/A  ,N/A,1.52m,1.45m,0.04m,N/A,0.04m,30th Sep 98  ,N/A
103,NBA Live 2000,PS,EA Sports  ,NuFX  ,N/A  ,N/A  ,N/A  ,N/A,1.52m,1.43m,0.05m,N/A,0.03m,31st Oct 99  ,N/A
104,Simpsons Wrestling,PS,Activision  ,Big Ape Productions  ,N/A  ,N/A  ,N/A  ,N/A,1.51m,0.23m,1.16m,N/A,0.11m,12th Apr 01  ,N/A
105,NBA Live 98,PS,EA Sports  ,EA Canada  ,N/A  ,N/A  ,N/A  ,N/A,1.51m,1.41m,0.06m,N/A,0.04m,30th Nov 97  ,N/A
106,Monopoly,PS,Hasbro Interactive  ,Gremlin Interactive  ,N/A  ,N/A  ,N/A  ,N/A,1.51m,1.18m,0.27m,N/A,0.05m,31st Oct 97  ,N/A
107,NFL Blitz,PS,Midway Games  ,Midway Games  ,N/A  ,9.1  ,N/A  ,N/A,1.50m,1.41m,0.05m,N/A,0.04m,12th Sep 98  ,N/A
108,Rugrats: Search For Reptar,PS,THQ  ,n-Space  ,N/A  ,N/A  ,N/A  ,1.50m,N/A,N/A,N/A,N/A,N/A,31st Oct 98  ,N/A
109,Pac-Man World,PS,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,1.50m,1.21m,0.14m,0.10m,0.04m,30th Sep 99  ,N/A
110,Triple Play 99,PS,EA Sports  ,Treyarch  ,N/A  ,N/A  ,N/A  ,N/A,1.46m,0.81m,0.55m,N/A,0.10m,28th Feb 98  ,02nd Jan 18
111,Mortal Kombat 4,PS,Midway Games  ,Eurocom Entertainment Software  ,N/A  ,N/A  ,N/A  ,N/A,1.46m,0.81m,0.55m,N/A,0.10m,24th Jun 98  ,N/A
112,WCW vs the World,PS,THQ  ,Aki Corp.  ,N/A  ,N/A  ,N/A  ,N/A,1.46m,1.17m,0.20m,0.04m,0.05m,28th Feb 98  ,N/A
113,Frogger 2: Swampy's Revenge,PS,Hasbro Interactive  ,Blitz Games  ,N/A  ,N/A  ,N/A  ,N/A,1.43m,0.80m,0.54m,N/A,0.09m,10th Oct 00  ,N/A
114,Triple Play 2000,PS,EA Sports  ,Treyarch  ,N/A  ,N/A  ,N/A  ,N/A,1.43m,0.79m,0.54m,N/A,0.09m,28th Feb 99  ,N/A
115,Knockout Kings 2000,PS,EA Sports  ,EA Sports  ,N/A  ,N/A  ,N/A  ,N/A,1.41m,1.02m,0.34m,N/A,0.05m,31st Oct 99  ,N/A
116,2Xtreme,PS,Sony Computer Entertainment  ,SCEA  ,N/A  ,8.3  ,N/A  ,N/A,1.40m,1.15m,0.20m,N/A,0.05m,31st Oct 96  ,N/A
117,Madden NFL 2002,PS,EA Sports  ,EA Sports  ,N/A  ,N/A  ,N/A  ,N/A,1.39m,0.78m,0.53m,N/A,0.09m,13th Aug 01  ,N/A
118,Duke Nukem: Time to Kill,PS,GT Interactive  ,n-Space  ,N/A  ,N/A  ,N/A  ,N/A,1.38m,0.77m,0.54m,N/A,0.07m,30th Sep 98  ,N/A
119,A Collection of Activision Classic Games for the Atari 2600,PS,Activision  ,"Livesay Technologies, Inc.  ",N/A  ,3.8  ,N/A  ,N/A,1.37m,0.76m,0.52m,N/A,0.09m,23rd Sep 98  ,N/A
120,Dance Dance Revolution (Japan),PS,Konami  ,Konami Computer Entertainment Tokyo  ,N/A  ,N/A  ,N/A  ,N/A,1.35m,N/A,N/A,1.26m,0.09m,10th Apr 99  ,N/A
121,Madden NFL 98,PS,EA Sports  ,EA Tiburon  ,N/A  ,N/A  ,N/A  ,N/A,1.35m,1.29m,0.03m,N/A,0.03m,31st Jul 97  ,N/A
122,Triple Play 2001,PS,EA Sports  ,Treyarch  ,N/A  ,N/A  ,N/A  ,N/A,1.33m,0.74m,0.50m,N/A,0.09m,14th Mar 00  ,N/A
123,TOCA 2 Touring Car Championship,PS,Codemasters  ,Codemasters  ,N/A  ,N/A  ,N/A  ,N/A,1.32m,0.03m,1.16m,0.02m,0.11m,31st Oct 99  ,N/A
124,Fighting Force,PS,Eidos Interactive  ,Core Design Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,1.32m,0.73m,0.50m,N/A,0.09m,31st Oct 97  ,N/A
125,Madden NFL 97,PS,EA Sports  ,EA Tiburon  ,N/A  ,N/A  ,N/A  ,N/A,1.32m,0.73m,0.50m,N/A,0.09m,31st Aug 96  ,N/A
126,TNN Motor Sports Hardcore 4x4,PS,ASC Games  ,Gremlin Interactive  ,N/A  ,N/A  ,N/A  ,N/A,1.31m,0.73m,0.50m,N/A,0.09m,30th Nov 96  ,N/A
127,Rugrats Studio Tour,PS,THQ  ,n-Space  ,N/A  ,N/A  ,N/A  ,N/A,1.31m,0.57m,0.67m,N/A,0.07m,10th Nov 99  ,N/A
128,Dragon Quest IV: Michibikareshi Monotachi,PS,Enix  ,Heart Beat  ,N/A  ,N/A  ,N/A  ,1.30m,N/A,N/A,N/A,N/A,N/A,22nd Nov 01  ,N/A
129,SaGa Frontier,PS,Sony Computer Entertainment  ,SquareSoft  ,N/A  ,8.0  ,N/A  ,1.30m,N/A,N/A,N/A,N/A,N/A,31st Mar 98  ,N/A
130,Test Drive 5,PS,Accolade  ,Pitbull Syndicate  ,N/A  ,N/A  ,N/A  ,N/A,1.30m,1.05m,0.20m,N/A,0.05m,30th Sep 98  ,N/A
131,Xenogears,PS,Square  ,SquareSoft  ,N/A  ,7.8  ,N/A  ,1.30m,N/A,N/A,N/A,N/A,N/A,20th Oct 98  ,N/A
132,Digimon World,PS,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,1.30m,0.56m,0.38m,0.28m,0.08m,23rd May 00  ,N/A
133,Army Men 3D,PS,3DO  ,3DO  ,N/A  ,N/A  ,N/A  ,N/A,1.28m,1.10m,0.14m,N/A,0.04m,28th Feb 99  ,N/A
134,Twisted Metal 4,PS,989 Studios  ,989 Studios  ,N/A  ,6.7  ,N/A  ,N/A,1.28m,1.07m,0.16m,N/A,0.04m,31st Oct 99  ,N/A
135,Castlevania: Symphony of the Night,PS,Konami  ,Konami Computer Entertainment Tokyo  ,N/A  ,9.3  ,9.0  ,N/A,1.27m,0.58m,0.40m,0.21m,0.08m,02nd Oct 97  ,N/A
136,Road Rash,PS,Electronic Arts  ,Advanced Technology Group  ,N/A  ,N/A  ,N/A  ,N/A,1.27m,0.71m,0.48m,N/A,0.08m,29th Dec 95  ,N/A
137,Battle Arena Toshinden,PS,Sony Computer Entertainment  ,Tamsoft  ,N/A  ,N/A  ,N/A  ,N/A,1.27m,0.39m,0.26m,0.53m,0.08m,09th Sep 95  ,N/A
138,Devil Dice,PS,THQ  ,Shift  ,N/A  ,N/A  ,N/A  ,N/A,1.26m,0.05m,0.03m,1.10m,0.08m,30th Jun 98  ,N/A
139,Brian Lara Cricket,PS,Codemasters  ,Codemasters  ,N/A  ,N/A  ,N/A  ,N/A,1.26m,0.02m,1.13m,0.01m,0.10m,01st Dec 98  ,N/A
140,Wheel of Fortune,PS,Hasbro Interactive  ,Artech Studios  ,N/A  ,N/A  ,N/A  ,N/A,1.26m,0.99m,0.22m,N/A,0.04m,15th Dec 98  ,N/A
141,NBA Live 2001,PS,EA Sports  ,EA Canada  ,N/A  ,N/A  ,N/A  ,N/A,1.25m,0.70m,0.47m,N/A,0.08m,16th Oct 00  ,N/A
142,Reel Fishing,PS,Natsume  ,Pack-In Video  ,N/A  ,N/A  ,N/A  ,N/A,1.25m,0.99m,0.13m,0.10m,0.04m,31st Mar 98  ,N/A
143,Road Rash 3D,PS,Electronic Arts  ,Electronic Arts  ,N/A  ,N/A  ,N/A  ,N/A,1.25m,1.05m,0.16m,N/A,0.04m,31st May 98  ,N/A
144,Oddworld: Abe's Oddysee,PS,GT Interactive  ,Oddworld Inhabitants  ,N/A  ,8.3  ,N/A  ,N/A,1.24m,0.75m,0.44m,N/A,0.06m,31st Aug 97  ,N/A
145,Disney's Tarzan / Disney's Aladdin in Nasira's Revenge / Disney's The Emperor's New Groove Action Game,PS,Sony Computer Entertainment  ,Various  ,N/A  ,N/A  ,N/A  ,N/A,1.23m,0.69m,0.47m,N/A,0.08m,15th Apr 03  ,N/A
146,Vigilante 8,PS,Activision  ,"Luxoflux, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,1.23m,0.68m,0.47m,N/A,0.08m,31st May 98  ,N/A
