position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
26,FIFA 21,PS5,Electronic Arts  ,EA Vancouver  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20  ,19th Jun 20
27,Final Fantasy XVI,PS5,Square Enix  ,Square Enix  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 21  ,16th Sep 20
28,Five Nights at Freddy's: Security Breach,PS5,Scott Cawthon  ,Scott Cawthon  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20  ,16th Sep 20
29,Flipper Mechanic,PS5,SimFabric  ,SimFabric  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,15th Jun 20
30,Fortnite,PS5,Epic Games  ,Epic Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Nov 20  ,13th Jun 20
31,Ghostwire Tokyo,PS5,Bethesda Softworks  ,Tango Gameworks  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,12th Jun 20
32,God of War: Ragnarök,PS5,Sony Interactive Entertainment  ,Sony Computer Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 21  ,16th Sep 20
33,Godfall,PS5,Gearbox Publishing  ,Counterplay Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Nov 20  ,31st May 20
34,Goodbye Volcano High,PS5,KO_OP Mode  ,KO_OP Mode  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,11th Jun 20
35,Gotham Knights,PS5,Warner Bros. Interactive Entertainment  ,Warner Bros. Interactive Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,22nd Aug 20
36,Gothic (2021),PS5,THQ  ,THQ  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,18th Jun 20
37,Gran Turismo 7,PS5,Sony Interactive Entertainment  ,Polyphony Digital  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,11th Jun 20
38,Grand Theft Auto V,PS5,Rockstar Games  ,Rockstar Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,11th Jun 20
39,Guilty Gear -Strive-,PS5,Unknown  ,Arc System Works  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,04th Mar 21
40,Hitman 3,PS5,IO Interactive  ,IO Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,11th Jun 20
41,Hogwarts Legacy,PS5,Warner Bros. Interactive Entertainment  ,Avalanche Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 21  ,16th Sep 20
42,Horizon: Forbidden West,PS5,Sony Interactive Entertainment  ,Guerrilla Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,11th Jun 20
43,Immortals Fenyx Rising,PS5,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Dec 20  ,20th Sep 20
44,Jett: The Far Shore,PS5,Superbrothers  ,Superbrothers  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,14th Jun 20
45,Just Dance 2021,PS5,Ubisoft  ,Ubisoft Paris  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Nov 20  ,27th Aug 20
46,Kena: Bridge of Spirits,PS5,Ember Lab  ,Ember Lab  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,11th Jun 20
47,Knockout City,PS5,Unknown  ,Velan Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,18th Feb 21
48,Little Devil Inside,PS5,Unknown  ,Neostream Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,14th Jun 20
49,Madden NFL 21,PS5,EA Sports  ,EA Tiburon  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Nov 20  ,14th May 20
50,Maneater,PS5,Deep Silver  ,Tripwire Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Nov 20  ,26th Sep 20
51,Marvel's Avengers,PS5,Square Enix  ,Crystal Dynamics  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Nov 20  ,24th Jun 20
52,Marvel’s Spider-Man: Miles Morales,PS5,Sony Interactive Entertainment  ,Insomniac Games  ,7.5  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Nov 20  ,11th Jun 20
53,Metal: Hellsinger,PS5,Funcom   ,The Outsiders  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,18th Jun 20
54,MicroMan,PS5,Glob Games Studio  ,Glob Games Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,14th Jun 20
55,Monster Energy Supercross - The Official Videogame 4,PS5,Unknown  ,Milestone S.r.l.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,28th Jan 21
56,NBA 2K21,PS5,2K Sports  ,Visual Concepts  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Nov 20  ,14th Jun 20
57,Nth^0: Infinity Reborn,PS5,KITATUS  ,KITATUS STUDIOS  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Feb 21  ,24th Aug 20
58,Observer: System Redux,PS5,Bloober Team  ,Bloober Team  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Nov 20  ,10th Jun 20
59,Oddworld: Soulstorm,PS5,Oddworld Inhabitants  ,Oddworld Inhabitants  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,14th Jun 20
60,Outriders,PS5,Square Enix  ,People Can Fly  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Feb 21  ,13th Feb 20
61,Overcooked! All You Can Eat,PS5,Team17  ,Ghost Town Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,21st Jul 20
62,Paradise Lost,PS5,All in! Games  ,PolyAmorous  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,15th Jun 20
63,Planet Coaster: Console Edition,PS5,Frontier Developments  ,Frontier Developments  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,17th Jun 20
64,Pragmata,PS5,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,11th Jun 20
65,Project Athia,PS5,Square Enix  ,Square Enix  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,11th Jun 20
66,Puyo Puyo Tetris 2,PS5,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20  ,27th Aug 20
67,Quantum Error,PS5,TeamKill Media  ,TeamKill Media  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,15th Jun 20
68,Ratchet & Clank: Rift Apart,PS5,Sony Interactive Entertainment  ,Insomniac Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,11th Jun 20
69,Resident Evil 8: Village,PS5,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,12th Jun 20
70,Resident Evil Re:Verse,PS5,Unknown  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,01st Feb 21
71,Returnal,PS5,Sony Interactive Entertainment  ,Housemarque  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,12th Jun 20
72,Roots of Pacha,PS5,Crytivo Games  ,Soda Den  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,16th Jun 20
73,Sackboy: A Big Adventure,PS5,Sony Interactive Entertainment  ,Sumo Digital  ,7.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Nov 20  ,11th Jun 20
74,Scarlet Nexus,PS5,Bandai Namco Entertainment  ,Bandai Namco Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,16th Jun 20
75,Sherlock Holmes: Chapter One,PS5,Frogwares  ,Frogwares  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,16th Jun 20
76,Solar Ash,PS5,Annapurna Interactive  ,Heart Machine  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,16th Jun 20
77,Starfield,PS5,Bethesda Softworks  ,Bethesda Game Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,17th Jun 20
78,Suicide Squad: Kill the Justice League,PS5,Warner Bros. Interactive Entertainment  ,Rocksteady Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,22nd Aug 20
79,The Lord of the Rings: Gollum,PS5,Daedalic Entertainment  ,Daedalic Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,10th Jan 20
80,The Pathless,PS5,Annapurna Interactive  ,Giant Squid Studios  ,8.5  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,15th Jun 20
81,Tom Clancy's Rainbow Six: Quarantine,PS5,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,17th Jun 20
82,Tom Clancy's Rainbow Six: Siege,PS5,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,17th Jun 20
83,Tribes of Midgard,PS5,Gearbox Publishing  ,Norsfell  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,17th Jun 20
84,Ultimate Fishing Simulator 2,PS5,Ultimate Games  ,MasterCode  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,17th Jun 20
85,Vampire: The Masquerade - Bloodlines 2,PS5,Paradox Interactive   ,Paradox Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,17th Jun 20
86,Warframe,PS5,Digital Extremes  ,Digital Extremes  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,17th Jun 20
87,Watch Dogs Legion,PS5,Ubisoft  ,Ubisoft Toronto  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Nov 20  ,17th Jun 20
88,Worms Rumble,PS5,Unknown  ,Team17  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,26th Jan 21
89,WRC 9,PS5,Nacon  ,Kylotonn  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,17th Jun 20
90,Yakuza: Like A Dragon,PS5,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,15th Sep 20
