position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
317,X2: Wolverine's Revenge,XB,Activision  ,GenePool  ,N/A  ,5.8  ,N/A  ,N/A,0.21m,0.15m,0.04m,N/A,0.01m,15th Apr 03  ,N/A
318,NASCAR Heat 2002,XB,Infogrames  ,Monster Games Inc.  ,N/A  ,N/A  ,N/A  ,N/A,0.20m,0.15m,0.04m,N/A,0.01m,14th Nov 01  ,N/A
319,NCAA March Madness 06,XB,EA Sports  ,EA Canada  ,N/A  ,N/A  ,N/A  ,N/A,0.20m,0.15m,0.04m,N/A,0.01m,11th Oct 05  ,N/A
320,Crazy Taxi 3: High Roller,XB,Sega  ,Hitmaker  ,N/A  ,N/A  ,N/A  ,N/A,0.20m,0.14m,0.04m,0.02m,0.01m,24th Jul 02  ,N/A
321,Midnight Club 3: DUB Edition Remix,XB,Rockstar Games  ,Rockstar San Diego  ,N/A  ,N/A  ,N/A  ,N/A,0.20m,0.15m,0.04m,N/A,0.01m,13th Mar 06  ,N/A
322,MLB SlugFest 20-03,XB,Midway Games  ,Gratuitous Games  ,N/A  ,N/A  ,N/A  ,N/A,0.20m,0.15m,0.04m,N/A,0.01m,26th Aug 02  ,N/A
323,NBA 2K2,XB,Sega  ,Visual Concepts  ,N/A  ,N/A  ,N/A  ,N/A,0.20m,0.15m,0.04m,N/A,0.01m,27th Feb 02  ,N/A
324,Cars,XB,THQ  ,Rainbow Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.20m,0.15m,0.04m,N/A,0.01m,06th Jun 06  ,N/A
325,MVP Baseball 2003,XB,EA Sports  ,EA Sports  ,N/A  ,N/A  ,N/A  ,N/A,0.20m,0.15m,0.04m,N/A,0.01m,10th Mar 03  ,N/A
326,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",XB,Buena Vista  ,Traveller's Tales  ,N/A  ,N/A  ,N/A  ,N/A,0.20m,0.15m,0.04m,N/A,0.01m,14th Nov 05  ,N/A
327,IHRA Drag Racing 2004,XB,Bethesda Softworks  ,Bethesda Softworks  ,N/A  ,N/A  ,N/A  ,N/A,0.20m,0.15m,0.04m,N/A,0.01m,01st Dec 03  ,N/A
328,Mat Hoffman's Pro BMX 2,XB,Activision  ,Rainbow Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.20m,0.15m,0.04m,N/A,0.01m,12th Aug 02  ,N/A
329,From Russia With Love,XB,Electronic Arts  ,EA Redwood Shores  ,N/A  ,N/A  ,N/A  ,N/A,0.20m,0.15m,0.04m,N/A,0.01m,01st Nov 05  ,N/A
330,Shark Tale,XB,Activision  ,Edge of Reality  ,N/A  ,N/A  ,N/A  ,N/A,0.20m,0.15m,0.04m,N/A,0.01m,27th Sep 04  ,N/A
331,Dave Mirra Freestyle BMX 2,XB,Acclaim Entertainment  ,"Z-Axis, Ltd.  ",N/A  ,N/A  ,N/A  ,N/A,0.20m,0.15m,0.04m,N/A,0.01m,28th Nov 01  ,N/A
332,Tetris Worlds (Online Edition),XB,THQ  ,Radical Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.20m,0.15m,0.04m,N/A,0.01m,13th Jun 03  ,N/A
333,The Thing,XB,VU Games  ,Computer Artworks  ,N/A  ,N/A  ,N/A  ,N/A,0.20m,0.15m,0.04m,N/A,0.01m,09th Sep 02  ,N/A
334,Baldur's Gate: Dark Alliance,XB,Interplay  ,Snowblind Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.20m,0.15m,0.04m,N/A,0.01m,22nd Oct 02  ,N/A
335,UFC: Tapout,XB,Crave Entertainment  ,DreamFactory  ,N/A  ,N/A  ,N/A  ,N/A,0.20m,0.14m,0.05m,N/A,0.01m,17th Feb 02  ,N/A
336,Big Mutha Truckers,XB,THQ  ,Eutechnyx  ,N/A  ,N/A  ,N/A  ,N/A,0.19m,0.15m,0.04m,N/A,0.01m,20th Jun 03  ,N/A
337,Manhunt,XB,Rockstar Games  ,Rockstar North  ,N/A  ,7.7  ,N/A  ,N/A,0.19m,0.14m,0.04m,N/A,0.01m,20th Apr 04  ,N/A
338,Legacy of Kain: Defiance,XB,Eidos Interactive  ,Crystal Dynamics  ,N/A  ,N/A  ,N/A  ,N/A,0.19m,0.14m,0.04m,N/A,0.01m,11th Nov 03  ,N/A
339,2002 FIFA World Cup,XB,EA Sports  ,EA Canada  ,N/A  ,N/A  ,N/A  ,N/A,0.19m,0.14m,0.04m,N/A,0.01m,22nd Apr 02  ,N/A
340,Sudeki,XB,Microsoft Game Studios  ,Climax Group  ,N/A  ,N/A  ,N/A  ,N/A,0.19m,0.14m,0.04m,N/A,0.01m,20th Jul 04  ,25th Sep 18
341,Harry Potter and the Prisoner of Azkaban,XB,Electronic Arts  ,Electronic Arts  ,N/A  ,N/A  ,N/A  ,N/A,0.19m,0.14m,0.04m,N/A,0.01m,02nd Jun 04  ,N/A
342,Sega GT 2002,XB,Sega  ,Wow Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.19m,0.12m,0.03m,0.03m,0.01m,02nd Sep 02  ,N/A
343,Blood Omen 2,XB,Eidos Interactive  ,Crystal Dynamics  ,N/A  ,N/A  ,N/A  ,N/A,0.19m,0.14m,0.04m,N/A,0.01m,21st Mar 02  ,N/A
344,Harry Potter: Quidditch World Cup,XB,Electronic Arts  ,Electronic Arts  ,N/A  ,N/A  ,N/A  ,N/A,0.19m,0.14m,0.04m,N/A,0.01m,28th Oct 03  ,N/A
345,Tiger Woods PGA Tour 07,XB,EA Sports  ,EA Redwood Shores  ,N/A  ,7.9  ,N/A  ,N/A,0.19m,0.13m,0.05m,N/A,0.01m,10th Oct 06  ,N/A
346,Star Wars: The Clone Wars & Tetris Worlds,XB,Microsoft  ,Various  ,N/A  ,N/A  ,N/A  ,N/A,0.19m,0.14m,0.04m,N/A,0.01m,01st Jan 03  ,25th Sep 18
347,Close Combat: First to Fight,XB,2K Games  ,Destineer  ,N/A  ,N/A  ,N/A  ,N/A,0.18m,0.14m,0.04m,N/A,0.01m,06th Apr 05  ,N/A
348,Indiana Jones and the Emperor's Tomb,XB,LucasArts  ,The Collective  ,N/A  ,N/A  ,N/A  ,N/A,0.18m,0.14m,0.04m,N/A,0.01m,24th Feb 03  ,N/A
349,Ty the Tasmanian Tiger,XB,Electronic Arts  ,Krome Studios  ,N/A  ,7.0  ,N/A  ,N/A,0.18m,0.14m,0.04m,N/A,0.01m,10th Sep 02  ,N/A
350,NARC,XB,Midway Games  ,Point of View  ,N/A  ,5.5  ,N/A  ,N/A,0.18m,0.14m,0.04m,N/A,0.01m,22nd Mar 05  ,N/A
351,Gauntlet: Seven Sorrows,XB,Midway Games  ,Midway Studios San Diego  ,N/A  ,N/A  ,N/A  ,N/A,0.18m,0.14m,0.04m,N/A,0.01m,12th Dec 05  ,N/A
352,AirForce Delta Storm,XB,Konami  ,KCE Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.18m,0.14m,0.04m,N/A,0.01m,14th Nov 01  ,N/A
353,Monopoly Party,XB,Infogrames  ,Runecraft  ,N/A  ,N/A  ,N/A  ,N/A,0.18m,0.14m,0.04m,N/A,0.01m,29th Oct 02  ,N/A
354,Test Drive Off-Road Wide Open,XB,Infogrames  ,Rockstar San Diego  ,N/A  ,N/A  ,N/A  ,N/A,0.18m,0.15m,0.03m,N/A,0.01m,14th Nov 01  ,N/A
355,Bad Boys: Miami Takedown,XB,Crave Entertainment  ,Blitz Games  ,N/A  ,N/A  ,N/A  ,N/A,0.18m,0.14m,0.04m,N/A,0.01m,14th Sep 04  ,N/A
356,Cabela's Big Game Hunter 2005 Adventures,XB,Activision  ,FUN Labs  ,N/A  ,N/A  ,N/A  ,N/A,0.18m,0.13m,0.04m,N/A,0.01m,23rd Nov 04  ,N/A
357,Shadow The Hedgehog,XB,Sega  ,Sonic Team  ,N/A  ,5.0  ,N/A  ,N/A,0.18m,0.13m,0.04m,N/A,0.01m,15th Nov 05  ,N/A
358,Van Helsing,XB,VU Games  ,Saffire Corporation  ,N/A  ,N/A  ,N/A  ,N/A,0.18m,0.13m,0.04m,N/A,0.01m,06th May 07  ,N/A
359,Silent Hill 4: The Room,XB,Konami  ,KCET  ,N/A  ,N/A  ,N/A  ,N/A,0.18m,0.14m,0.04m,N/A,0.01m,07th Sep 04  ,N/A
360,Juiced,XB,THQ  ,Juice Games  ,N/A  ,N/A  ,N/A  ,N/A,0.18m,0.13m,0.04m,N/A,0.01m,13th Jun 05  ,N/A
361,Madden NFL 09,XB,EA Sports  ,EA Tiburon  ,N/A  ,N/A  ,N/A  ,N/A,0.18m,0.13m,0.04m,N/A,0.01m,12th Aug 08  ,N/A
362,NHL 2004,XB,EA Sports  ,EA Black Box  ,N/A  ,N/A  ,N/A  ,N/A,0.18m,0.13m,0.04m,N/A,0.01m,22nd Sep 03  ,N/A
363,Namco Museum: 50th Anniversary,XB,Namco  ,Digital Eclipse  ,N/A  ,N/A  ,N/A  ,N/A,0.18m,0.13m,0.04m,N/A,0.01m,30th Aug 05  ,N/A
364,NFL 2K2,XB,Sega  ,Visual Concepts  ,N/A  ,N/A  ,N/A  ,N/A,0.18m,0.13m,0.04m,N/A,0.01m,09th Jan 02  ,N/A
365,NBA Inside Drive 2004,XB,Microsoft Game Studios  ,High Voltage Software  ,N/A  ,N/A  ,N/A  ,N/A,0.17m,0.13m,0.04m,N/A,0.01m,18th Nov 03  ,N/A
366,Metal Arms: Glitch in the System,XB,VU Games  ,Swingin' Ape Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.17m,0.13m,0.04m,N/A,0.01m,18th Nov 03  ,N/A
367,Exhibition Volume 02,XB,Microsoft  ,Various  ,N/A  ,N/A  ,N/A  ,N/A,0.17m,0.13m,0.04m,N/A,0.01m,05th Mar 03  ,25th Sep 18
368,Psi-Ops: The Mindgate Conspiracy,XB,Midway Games  ,Midway Games  ,N/A  ,N/A  ,N/A  ,N/A,0.17m,0.13m,0.04m,N/A,0.01m,14th Jun 04  ,N/A
369,SWAT: Global Strike Team,XB,Sierra Entertainment  ,Argonaut Games  ,N/A  ,N/A  ,N/A  ,N/A,0.17m,0.13m,0.04m,N/A,0.01m,29th Oct 03  ,N/A
370,Hunter: The Reckoning Redeemer,XB,VU Games  ,High Voltage Software  ,N/A  ,N/A  ,N/A  ,N/A,0.17m,0.13m,0.04m,N/A,0.01m,28th Oct 03  ,N/A
371,Thief: Deadly Shadows,XB,Eidos Interactive  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.17m,0.13m,0.04m,N/A,0.01m,25th May 04  ,N/A
372,Spawn: Armageddon,XB,Namco  ,Point of View  ,N/A  ,N/A  ,N/A  ,N/A,0.17m,0.13m,0.04m,N/A,0.01m,21st Nov 03  ,N/A
373,Gunvalkyrie,XB,Sega  ,Smilebit  ,N/A  ,6.1  ,N/A  ,N/A,0.17m,0.13m,0.04m,N/A,0.01m,18th Mar 02  ,N/A
374,State of Emergency,XB,Rockstar Games  ,VIS Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.17m,0.13m,0.04m,N/A,0.01m,26th Mar 03  ,N/A
375,Backyard Wrestling: Don't Try This at Home,XB,Eidos Interactive  ,Paradox Development  ,N/A  ,6.0  ,N/A  ,N/A,0.17m,0.13m,0.04m,N/A,0.01m,09th Oct 03  ,N/A
376,Gauntlet: Dark Legacy,XB,Midway Games  ,Midway Games West  ,N/A  ,N/A  ,N/A  ,N/A,0.17m,0.13m,0.04m,N/A,0.01m,15th Apr 02  ,N/A
377,25 To Life,XB,Eidos Interactive  ,Avalanche Software / Ritual Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.17m,0.12m,0.04m,N/A,0.01m,17th Jan 06  ,N/A
378,Leisure Suit Larry: Magna Cum Laude,XB,VU Games  ,High Voltage Software  ,N/A  ,N/A  ,N/A  ,N/A,0.17m,0.12m,0.04m,N/A,0.01m,05th Oct 04  ,N/A
379,FlatOut,XB,Empire Interactive  ,Bugbear Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.17m,0.12m,0.04m,N/A,0.01m,12th Jul 05  ,N/A
380,Magic: The Gathering - Battlegrounds,XB,Atari  ,Secret Level  ,N/A  ,N/A  ,N/A  ,N/A,0.16m,0.12m,0.03m,N/A,0.01m,18th Nov 03  ,N/A
381,TimeSplitters: Future Perfect,XB,Electronic Arts  ,Free Radical Design  ,N/A  ,N/A  ,N/A  ,N/A,0.16m,0.12m,0.03m,N/A,0.01m,21st Mar 05  ,N/A
382,Dynasty Warriors 4,XB,KOEI  ,Omega Force  ,N/A  ,N/A  ,N/A  ,N/A,0.16m,0.12m,0.03m,N/A,0.01m,05th Sep 03  ,N/A
383,Rapala Pro Fishing,XB,Activision  ,FUN Labs  ,N/A  ,N/A  ,N/A  ,N/A,0.16m,0.12m,0.03m,N/A,0.01m,31st Aug 04  ,N/A
384,Halo Triple Pack,XB,Microsoft Game Studios  ,Bungie Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.16m,0.12m,0.03m,N/A,0.01m,06th Oct 05  ,11th Oct 18
385,NHL 2005,XB,EA Sports  ,EA Canada  ,N/A  ,N/A  ,N/A  ,N/A,0.16m,0.12m,0.03m,N/A,0.01m,20th Sep 04  ,N/A
386,Blinx 2: Masters of Time & Space,XB,Microsoft Game Studios  ,Artoon  ,N/A  ,6.8  ,N/A  ,N/A,0.15m,0.12m,0.03m,N/A,0.01m,16th Nov 04  ,N/A
387,American Chopper,XB,Activision  ,Creat Studio  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.11m,0.03m,N/A,0.01m,03rd Dec 04  ,N/A
388,Kingdom Under Fire: Heroes,XB,Microsoft  ,Phantagram  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.11m,0.03m,N/A,0.01m,20th Sep 05  ,N/A
389,The Terminator: Dawn of Fate,XB,Atari  ,Paradigm Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.11m,0.03m,N/A,0.01m,18th Sep 02  ,N/A
390,World Series Baseball 2K3,XB,Sega  ,Blue Shift  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.11m,0.03m,N/A,0.01m,10th Mar 03  ,N/A
391,Serious Sam,XB,Gotham Games  ,Croteam  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.11m,0.03m,N/A,0.01m,10th Nov 02  ,N/A
392,Street Fighter Anniversary Collection,XB,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.11m,0.03m,N/A,0.01m,22nd Feb 05  ,N/A
393,Shadow Ops: Red Mercury,XB,Atari  ,Zombie Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.11m,0.03m,N/A,0.01m,15th Jun 04  ,N/A
394,Rocky,XB,Ubisoft  ,Rage Software  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.11m,0.03m,N/A,0.01m,17th Nov 02  ,N/A
395,Ford Racing 2,XB,Gotham Games  ,Razorworks Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.11m,0.03m,N/A,0.01m,03rd Nov 03  ,N/A
396,BloodRayne 2,XB,Majesco  ,Terminal Reality  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.11m,0.03m,N/A,0.01m,12th Oct 04  ,N/A
397,Jaws Unleashed,XB,Majesco  ,Appaloosa Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.11m,0.03m,N/A,0.01m,23rd May 06  ,N/A
398,Scooby-Doo! Mystery Mayhem,XB,THQ  ,Artificial Mind and Movement  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.11m,0.03m,N/A,0.01m,02nd Mar 04  ,N/A
399,Capcom Classics Collection,XB,Capcom  ,Digital Eclipse  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.11m,0.03m,N/A,0.01m,27th Sep 05  ,N/A
400,Pac-Man World 3,XB,Namco  ,Blitz Games  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.11m,0.04m,N/A,0.01m,17th Nov 05  ,N/A
401,Phantasy Star Online Episode I & II,XB,Sega  ,Sonic Team  ,N/A  ,8.2  ,N/A  ,N/A,0.15m,0.11m,0.03m,N/A,0.01m,15th Apr 03  ,N/A
402,All-Star Baseball 2005,XB,Acclaim Entertainment  ,Acclaim Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.11m,0.03m,N/A,0.01m,23rd Mar 04  ,N/A
403,Crash: Twinsanity,XB,VU Games  ,Traveller's Tales  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.11m,0.03m,N/A,0.01m,28th Sep 04  ,N/A
404,Arena Football,XB,EA Sports  ,EA Tiburon  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.11m,0.03m,N/A,0.01m,07th Feb 06  ,N/A
405,Super Monkey Ball Deluxe,XB,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.11m,0.03m,N/A,0.01m,15th Mar 05  ,N/A
406,Mad Dash Racing,XB,Eidos Interactive  ,Crystal Dynamics  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.11m,0.03m,N/A,0.01m,14th Nov 01  ,N/A
407,Guilty Gear X2 #Reload,XB,Majesco  ,Arc System Works  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.11m,0.03m,N/A,0.01m,14th Sep 04  ,25th Sep 18
408,Grabbed by the Ghoulies,XB,Microsoft Game Studios  ,Rare Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.11m,0.03m,N/A,0.01m,21st Oct 03  ,N/A
409,L.A. Rush,XB,Midway Games  ,The Pitbull Syndicate Limited  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.11m,0.03m,N/A,0.01m,11th Oct 05  ,N/A
410,Terminator 3: Rise of the Machines,XB,Atari  ,Black Ops Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.11m,0.03m,N/A,0.01m,11th Nov 03  ,N/A
411,SSX On Tour,XB,EA Sports BIG   ,EA Canada  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.11m,0.03m,N/A,0.01m,11th Oct 05  ,N/A
412,NCAA College Basketball 2K3,XB,Sega  ,Kush Games  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.11m,0.03m,N/A,0.01m,02nd Dec 02  ,N/A
413,OutRun 2,XB,Microsoft  ,Sumo Digital  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.11m,0.03m,N/A,0.01m,25th Oct 04  ,N/A
414,Hitman: Blood Money,XB,Eidos Interactive  ,IO Interactive  ,N/A  ,8.1  ,N/A  ,N/A,0.14m,0.11m,0.03m,N/A,0.01m,30th May 06  ,N/A
415,NFL Blitz 20-03,XB,Midway Games  ,Point of View  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.11m,0.03m,N/A,0.01m,12th Aug 02  ,N/A
416,Scooby-Doo! Night of 100 Frights,XB,THQ  ,Heavy Iron Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.11m,0.03m,N/A,0.01m,27th Aug 03  ,N/A
417,Spyro: A Hero's Tail,XB,VU Games  ,Eurocom Entertainment Software  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.11m,0.03m,N/A,0.01m,03rd Nov 04  ,N/A
418,Godzilla: Save the Earth,XB,Atari  ,"Pipeworks Software, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,0.14m,0.10m,0.03m,N/A,0.00m,16th Nov 04  ,N/A
419,Enclave,XB,Conspiracy Entertainment  ,Starbreeze Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.11m,0.03m,N/A,0.01m,29th Jul 02  ,N/A
420,Sid Meier's Pirates!,XB,2K Games  ,Firaxis Games  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.11m,0.03m,N/A,0.01m,11th Jul 05  ,N/A
421,Dino Crisis 3,XB,Capcom  ,Capcom Production Studio 4  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.08m,0.03m,0.03m,0.00m,16th Sep 03  ,N/A
422,Disney's Chicken Little,XB,Buena Vista  ,Avalanche Software  ,N/A  ,7.0  ,N/A  ,N/A,0.14m,0.10m,0.03m,N/A,0.00m,18th Oct 05  ,N/A
423,Marvel vs. Capcom 2,XB,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.09m,0.03m,0.01m,0.00m,27th Mar 03  ,N/A
424,NBA Jam,XB,Acclaim Entertainment  ,Acclaim Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.10m,0.03m,N/A,0.00m,23rd Sep 03  ,N/A
425,Apex,XB,Atari  ,Milestone  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.10m,0.03m,N/A,0.00m,17th Feb 03  ,N/A
426,ESPN MLB Baseball,XB,Sega  ,Blue Shift  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.10m,0.03m,N/A,0.00m,06th Apr 04  ,N/A
427,Gladius,XB,LucasArts  ,LucasArts  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.10m,0.03m,N/A,0.00m,28th Oct 03  ,N/A
428,Legends of Wrestling,XB,Acclaim Entertainment  ,Acclaim Studios Salt Lake City  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.10m,0.03m,N/A,0.00m,27th May 02  ,N/A
429,Spy Hunter 2,XB,Midway Games  ,Angel Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.10m,0.03m,N/A,0.00m,24th Nov 03  ,N/A
430,Blade II,XB,Activision  ,Mucky Foot Productions  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.10m,0.03m,N/A,0.00m,02nd Sep 02  ,N/A
431,Tak 2: The Staff of Dreams,XB,THQ  ,Avalanche Software  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.10m,0.03m,N/A,0.00m,11th Oct 04  ,N/A
432,Rogue Ops,XB,Kemco  ,Bits Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.10m,0.03m,N/A,0.00m,28th Oct 03  ,N/A
433,Transworld Surf,XB,Atari  ,Angel Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.10m,0.03m,N/A,0.00m,14th Nov 01  ,N/A
434,Chessmaster,XB,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.10m,0.03m,N/A,0.00m,26th Oct 04  ,N/A
435,Superman: The Man of Steel,XB,Atari  ,Circus Freak  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.10m,0.03m,N/A,0.00m,19th Nov 02  ,N/A
436,Tomb Raider: Legend,XB,Eidos Interactive  ,Crystal Dynamics  ,N/A  ,8.3  ,N/A  ,N/A,0.13m,0.10m,0.03m,N/A,0.00m,11th Apr 06  ,N/A
437,Mission: Impossible - Operation Surma,XB,Atari  ,Paradigm Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.10m,0.03m,N/A,0.00m,02nd Dec 03  ,N/A
438,MX 2002 Featuring Ricky Carmichael,XB,THQ  ,Pacific Coast Power & Light  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.10m,0.03m,N/A,0.00m,06th Dec 01  ,N/A
439,Mega Man Anniversary Collection,XB,Capcom  ,Atomic Planet Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.10m,0.03m,N/A,0.00m,15th Mar 05  ,N/A
440,Shrek Super Party,XB,TDK Mediactive  ,Mass Media  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.10m,0.03m,N/A,0.00m,29th Nov 02  ,N/A
441,Sonic Riders,XB,Sega  ,Sonic Team  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.10m,0.03m,N/A,0.00m,21st Feb 06  ,N/A
442,Heroes of the Pacific,XB,Ubisoft  ,IR Gurus Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.10m,0.03m,N/A,0.00m,28th Sep 05  ,N/A
443,NightCaster,XB,Microsoft  ,Jaleco Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.10m,0.03m,N/A,0.00m,21st Jan 02  ,N/A
444,RollerCoaster Tycoon,XB,Atari  ,Atari  ,N/A  ,5.5  ,N/A  ,N/A,0.13m,0.10m,0.03m,N/A,0.00m,25th Mar 03  ,N/A
445,Otogi: Myth of Demons,XB,Sega  ,From Software  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.08m,0.02m,0.03m,0.00m,27th Aug 03  ,N/A
446,Teenage Mutant Ninja Turtles 2: Battle Nexus,XB,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.10m,0.03m,N/A,0.00m,19th Oct 04  ,N/A
447,All-Star Baseball 2004,XB,Acclaim Entertainment  ,Acclaim Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.10m,0.03m,N/A,0.00m,23rd Feb 03  ,N/A
448,Spartan: Total Warrior,XB,Sega  ,The Creative Assembly  ,N/A  ,7.0  ,N/A  ,N/A,0.13m,0.10m,0.03m,N/A,0.00m,25th Oct 05  ,N/A
449,Star Wars: Clone Wars,XB,LucasArts  ,Pandemic Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.10m,0.03m,N/A,0.00m,22nd Apr 03  ,N/A
450,High Rollers Casino,XB,Mud Duck Productions  ,Bethesda Softworks  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.10m,0.03m,N/A,0.00m,07th Nov 04  ,N/A
451,Advent Rising,XB,Majesco  ,GlyphX Games  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.10m,0.03m,N/A,0.00m,31st May 05  ,N/A
452,TOCA Race Driver 2: Ultimate Racing Simulator,XB,Codemasters  ,Codemasters  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.09m,0.03m,N/A,0.00m,13th Apr 04  ,N/A
453,Burnout,XB,Acclaim Entertainment  ,Criterion Games  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.09m,0.03m,N/A,0.00m,29th Apr 02  ,N/A
454,NBA Ballers: Phenom,XB,Midway Games  ,Midway  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.09m,0.03m,N/A,0.00m,29th Mar 06  ,N/A
455,Crash Tag Team Racing,XB,VU Games  ,Radical Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.09m,0.03m,N/A,0.00m,20th Oct 05  ,N/A
456,Quantum Redshift,XB,Microsoft Game Studios  ,Curly Monsters  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.09m,0.03m,N/A,0.00m,16th Sep 02  ,N/A
457,Legends of Wrestling II,XB,Acclaim Entertainment  ,Acclaim Studios Salt Lake City  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.09m,0.03m,N/A,0.00m,05th Dec 02  ,N/A
458,Armed and Dangerous,XB,LucasArts  ,Planet Moon Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.09m,0.03m,N/A,0.00m,02nd Dec 03  ,N/A
459,Lemony Snicket's A Series of Unfortunate Events,XB,Activision  ,Adrenium Games  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,0.09m,0.03m,N/A,0.00m,10th Nov 04  ,N/A
460,Red Faction II,XB,THQ  ,Outrage Games  ,N/A  ,7.9  ,N/A  ,N/A,0.12m,0.09m,0.03m,N/A,0.00m,31st Mar 03  ,N/A
461,Voodoo Vince,XB,Microsoft Game Studios  ,Beep Industries  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,0.09m,0.03m,N/A,0.00m,23rd Sep 03  ,N/A
