position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
38,Street Fighter IV,PS3,Capcom  ,Capcom / Dimps Corporation  ,9.1  ,9.3  ,9.0  ,N/A,4.19m,2.04m,1.05m,0.59m,0.52m,17th Feb 09  ,N/A
39,Fallout 3,PS3,Bethesda Softworks  ,Bethesda Game Studios  ,8.2  ,8.8  ,N/A  ,N/A,4.00m,2.18m,1.15m,0.07m,0.61m,28th Oct 08  ,N/A
40,Assassin's Creed IV: Black Flag,PS3,Ubisoft  ,Ubisoft Montreal  ,N/A  ,8.7  ,N/A  ,N/A,3.94m,1.34m,1.86m,0.13m,0.62m,29th Oct 13  ,14th Mar 18
41,Sports Champions,PS3,Sony Computer Entertainment  ,SCE San Diego Studio  ,N/A  ,7.6  ,N/A  ,N/A,3.88m,2.15m,1.13m,0.10m,0.50m,17th Sep 10  ,N/A
42,Battlefield 4,PS3,Electronic Arts  ,EA DICE  ,N/A  ,8.7  ,N/A  ,N/A,3.64m,1.31m,1.50m,0.27m,0.55m,29th Oct 13  ,04th Jan 18
43,FIFA Soccer 10,PS3,EA Sports  ,EA Canada  ,9.0  ,9.0  ,N/A  ,N/A,3.63m,0.60m,2.46m,0.05m,0.52m,20th Oct 09  ,N/A
44,LittleBigPlanet 2,PS3,Sony Computer Entertainment  ,Media Molecule  ,N/A  ,9.1  ,N/A  ,N/A,3.43m,1.83m,1.07m,0.06m,0.47m,18th Jan 11  ,N/A
45,Far Cry 3,PS3,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,N/A  ,N/A,3.27m,0.88m,1.79m,0.10m,0.50m,04th Dec 12  ,N/A
46,L.A. Noire,PS3,Rockstar Games  ,Team Bondi  ,N/A  ,9.1  ,N/A  ,N/A,3.21m,1.29m,1.31m,0.12m,0.49m,15th Nov 11  ,N/A
47,Fallout: New Vegas,PS3,Bethesda Softworks  ,Obsidian Entertainment  ,N/A  ,8.2  ,N/A  ,N/A,3.17m,1.54m,1.04m,0.10m,0.49m,19th Oct 10  ,N/A
48,The Elder Scrolls IV: Oblivion,PS3,Bethesda Softworks  ,4J Studios  ,8.8  ,9.3  ,N/A  ,N/A,3.12m,1.69m,0.86m,0.14m,0.44m,20th Mar 07  ,N/A
49,Tekken 6,PS3,Namco Bandai  ,Namco Bandai Games  ,N/A  ,7.9  ,N/A  ,3.12m,N/A,N/A,N/A,N/A,N/A,27th Oct 09  ,N/A
50,Resident Evil 6,PS3,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,3.12m,0.88m,0.97m,0.88m,0.39m,02nd Oct 12  ,N/A
51,God of War: Ascension,PS3,Sony Computer Entertainment  ,SCEA Santa Monica Studio  ,N/A  ,N/A  ,N/A  ,3.00m,N/A,N/A,N/A,N/A,N/A,12th Mar 13  ,04th Apr 18
52,Heavy Rain,PS3,Sony Computer Entertainment  ,Quantic Dream  ,9.1  ,8.8  ,8.6  ,3.00m,N/A,N/A,N/A,N/A,N/A,23rd Feb 10  ,N/A
53,MotorStorm,PS3,Sony Computer Entertainment  ,Evolution Studios  ,8.5  ,8.2  ,N/A  ,3.00m,N/A,N/A,N/A,N/A,N/A,06th Mar 07  ,N/A
54,Battlefield: Bad Company 2,PS3,Electronic Arts  ,EA Digital Illusions CE  ,N/A  ,8.9  ,8.8  ,N/A,2.96m,1.33m,1.11m,0.08m,0.44m,02nd Mar 10  ,N/A
55,Mortal Kombat (2011),PS3,Warner Bros. Interactive Entertainment  ,NetherRealm Studios  ,N/A  ,8.5  ,N/A  ,N/A,2.90m,1.98m,0.54m,N/A,0.38m,19th Apr 11  ,06th Jan 18
56,Assassin's Creed: Brotherhood,PS3,Ubisoft  ,Ubisoft Montreal  ,N/A  ,9.1  ,N/A  ,N/A,2.85m,1.87m,0.57m,0.11m,0.30m,16th Nov 10  ,N/A
57,Medal of Honor,PS3,Electronic Arts  ,EA Los Angeles  ,N/A  ,7.0  ,N/A  ,N/A,2.82m,1.28m,1.04m,0.07m,0.43m,12th Oct 10  ,N/A
58,Need for Speed: Hot Pursuit,PS3,Electronic Arts  ,Criterion Games  ,N/A  ,8.9  ,N/A  ,N/A,2.81m,1.05m,1.24m,0.03m,0.49m,16th Nov 10  ,N/A
59,Killzone 3,PS3,Sony Computer Entertainment  ,Guerrilla Games  ,N/A  ,8.2  ,N/A  ,N/A,2.81m,1.46m,0.87m,0.09m,0.38m,22nd Feb 11  ,N/A
60,Need for Speed: Most Wanted (2012),PS3,Electronic Arts  ,Criterion Games  ,N/A  ,N/A  ,N/A  ,N/A,2.74m,0.71m,1.52m,0.06m,0.45m,30th Oct 12  ,19th Dec 18
61,Madden NFL 13,PS3,EA Sports  ,EA Tiburon  ,N/A  ,8.3  ,N/A  ,N/A,2.71m,2.12m,0.24m,N/A,0.36m,28th Aug 12  ,04th Jan 18
62,Final Fantasy XIII-2,PS3,Square Enix  ,Square Enix  ,N/A  ,N/A  ,N/A  ,N/A,2.66m,0.78m,0.75m,0.89m,0.23m,31st Jan 12  ,N/A
63,Need for Speed: Shift,PS3,Electronic Arts  ,Slightly Mad Studios  ,8.6  ,8.2  ,N/A  ,N/A,2.65m,0.69m,1.40m,0.04m,0.52m,15th Sep 09  ,N/A
64,NBA 2K13,PS3,2K Sports  ,Visual Concepts  ,N/A  ,8.9  ,N/A  ,N/A,2.63m,1.74m,0.46m,0.05m,0.39m,02nd Oct 12  ,04th Jan 18
65,FIFA Soccer 09,PS3,Electronic Arts  ,EA Canada  ,N/A  ,8.6  ,N/A  ,N/A,2.59m,0.49m,1.63m,0.04m,0.43m,14th Oct 08  ,N/A
66,FIFA 16,PS3,EA Sports  ,EA Canada  ,N/A  ,9.0  ,N/A  ,N/A,2.55m,0.43m,1.68m,0.05m,0.38m,22nd Sep 15  ,01st Apr 18
67,Tomb Raider (2013),PS3,Square Enix  ,Crystal Dynamics  ,N/A  ,8.9  ,N/A  ,N/A,2.51m,0.60m,1.45m,0.08m,0.38m,05th Mar 13  ,06th Jan 18
68,Midnight Club: Los Angeles,PS3,Rockstar Games  ,Rockstar San Diego  ,N/A  ,8.3  ,N/A  ,N/A,2.50m,1.59m,0.54m,0.05m,0.33m,20th Oct 08  ,N/A
69,Saints Row: The Third,PS3,THQ  ,Volition Inc.  ,N/A  ,8.3  ,N/A  ,N/A,2.48m,0.86m,1.06m,0.18m,0.37m,15th Nov 11  ,N/A
70,Resistance 2,PS3,Sony Computer Entertainment  ,Insomniac Games  ,8.7  ,8.5  ,8.7  ,N/A,2.47m,1.15m,0.84m,0.10m,0.38m,04th Nov 08  ,N/A
71,God of War Collection,PS3,Sony Computer Entertainment  ,Bluepoint Games  ,9.0  ,9.2  ,N/A  ,2.42m,N/A,N/A,N/A,N/A,N/A,17th Nov 09  ,N/A
72,Pro Evolution Soccer 2011,PS3,Konami  ,Konami  ,N/A  ,6.0  ,N/A  ,N/A,2.41m,0.29m,1.18m,0.54m,0.41m,05th Oct 10  ,N/A
73,Madden NFL 11,PS3,EA Sports  ,EA Tiburon  ,N/A  ,8.4  ,N/A  ,N/A,2.40m,2.05m,0.15m,N/A,0.20m,10th Aug 10  ,N/A
74,Batman: Arkham Origins,PS3,Warner Bros. Interactive Entertainment  ,Warner Bros. Interactive Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,2.40m,1.08m,0.88m,0.04m,0.40m,25th Oct 13  ,13th Apr 18
75,Madden NFL 10,PS3,EA Sports  ,EA Tiburon  ,8.6  ,8.5  ,N/A  ,N/A,2.37m,2.03m,0.13m,N/A,0.21m,14th Aug 09  ,N/A
76,Sonic's Ultimate Genesis Collection,PS3,Sega  ,Backbone Entertainment  ,N/A  ,8.1  ,N/A  ,N/A,2.36m,1.39m,0.64m,N/A,0.33m,10th Feb 09  ,N/A
77,LEGO Star Wars: The Complete Saga,PS3,LucasArts  ,Traveller's Tales  ,N/A  ,8.0  ,N/A  ,N/A,2.31m,1.02m,0.93m,N/A,0.36m,06th Nov 07  ,N/A
78,Dead Island,PS3,Deep Silver  ,Techland  ,N/A  ,6.7  ,N/A  ,N/A,2.29m,1.08m,0.74m,0.15m,0.32m,06th Sep 11  ,N/A
79,Pro Evolution Soccer 2010,PS3,Konami  ,Konami  ,N/A  ,7.0  ,N/A  ,N/A,2.28m,0.30m,1.27m,0.46m,0.26m,03rd Nov 09  ,N/A
80,Madden NFL 12,PS3,EA Sports  ,EA Tiburon  ,N/A  ,7.8  ,N/A  ,N/A,2.27m,1.93m,0.15m,N/A,0.18m,30th Aug 11  ,N/A
81,Borderlands 2,PS3,2K Games  ,Gearbox Software  ,N/A  ,N/A  ,N/A  ,N/A,2.27m,1.06m,0.75m,0.10m,0.36m,18th Sep 12  ,N/A
82,Guitar Hero III: Legends of Rock,PS3,RedOctane  ,Neversoft  ,N/A  ,8.2  ,8.0  ,N/A,2.25m,1.40m,0.53m,0.02m,0.30m,28th Oct 07  ,N/A
83,Star Wars: The Force Unleashed,PS3,LucasArts  ,LucasArts  ,N/A  ,6.8  ,N/A  ,N/A,2.22m,1.01m,0.86m,N/A,0.35m,16th Sep 08  ,N/A
84,NBA 2K14,PS3,2K Sports  ,Visual Concepts  ,N/A  ,N/A  ,N/A  ,N/A,2.22m,1.45m,0.34m,0.04m,0.39m,01st Oct 13  ,05th Jan 18
85,Pro Evolution Soccer 2012,PS3,Konami  ,Konami  ,N/A  ,7.5  ,N/A  ,N/A,2.19m,0.34m,0.97m,0.55m,0.32m,27th Sep 11  ,N/A
86,NBA 2K12,PS3,2K Sports  ,Visual Concepts  ,N/A  ,9.0  ,N/A  ,N/A,2.13m,1.62m,0.27m,0.05m,0.18m,04th Oct 11  ,N/A
87,Borderlands,PS3,2K Games  ,Gearbox Software  ,8.6  ,8.2  ,N/A  ,N/A,2.12m,1.22m,0.61m,N/A,0.29m,20th Oct 09  ,N/A
88,Resistance: Fall of Man,PS3,Sony Computer Entertainment  ,Insomniac Games  ,8.5  ,8.5  ,9.1  ,2.12m,N/A,N/A,N/A,N/A,N/A,14th Nov 06  ,N/A
89,PES 2009: Pro Evolution Soccer,PS3,Konami  ,Konami  ,N/A  ,7.7  ,N/A  ,N/A,2.11m,0.11m,1.34m,0.40m,0.26m,11th Nov 08  ,N/A
90,Grand Theft Auto: Episodes from Liberty City,PS3,Rockstar Games  ,Rockstar North  ,N/A  ,9.0  ,N/A  ,N/A,2.09m,0.62m,0.99m,0.13m,0.34m,13th Apr 10  ,N/A
91,Hitman: Absolution,PS3,Square Enix  ,IO Interactive  ,N/A  ,N/A  ,N/A  ,N/A,2.06m,0.59m,1.08m,0.07m,0.32m,20th Nov 12  ,N/A
92,Need for Speed: Undercover,PS3,Electronic Arts  ,EA Vancouver  ,6.0  ,5.9  ,N/A  ,N/A,2.06m,0.63m,1.01m,0.05m,0.38m,17th Nov 08  ,N/A
93,Mortal Kombat vs DC Universe,PS3,Midway Games  ,Midway Amusement Games  ,N/A  ,7.6  ,N/A  ,N/A,2.05m,1.52m,0.29m,N/A,0.25m,16th Nov 08  ,N/A
94,Dark Souls,PS3,Namco Bandai  ,From Software  ,N/A  ,9.0  ,N/A  ,N/A,2.05m,0.75m,0.53m,0.54m,0.22m,04th Oct 11  ,N/A
95,Need for Speed: ProStreet,PS3,Electronic Arts  ,EA Black Box  ,N/A  ,7.2  ,N/A  ,N/A,2.04m,0.73m,0.91m,0.04m,0.36m,13th Nov 07  ,N/A
96,Madden NFL 25,PS3,Electronic Arts  ,EA Tiburon  ,N/A  ,7.5  ,N/A  ,N/A,2.04m,1.62m,0.03m,N/A,0.38m,27th Aug 13  ,06th Jan 18
97,Skate 3,PS3,EA Sports  ,EA Black Box  ,7.7  ,N/A  ,N/A  ,N/A,2.03m,0.79m,0.93m,N/A,0.32m,11th May 10  ,N/A
98,The Sims 3,PS3,Electronic Arts  ,The Sims Studio  ,N/A  ,8.1  ,N/A  ,N/A,2.03m,0.73m,0.96m,0.02m,0.31m,26th Oct 10  ,N/A
99,Need for Speed: The Run,PS3,Electronic Arts  ,EA Black Box  ,N/A  ,6.3  ,N/A  ,N/A,2.01m,0.58m,1.05m,0.03m,0.35m,15th Nov 11  ,N/A
100,Dead Space,PS3,Electronic Arts  ,EA Redwood Shores  ,8.4  ,8.9  ,N/A  ,N/A,2.00m,1.05m,0.66m,N/A,0.29m,13th Oct 08  ,N/A
101,Beyond: Two Souls,PS3,Sony Computer Entertainment  ,Quantic Dream  ,N/A  ,N/A  ,N/A  ,2.00m,N/A,N/A,N/A,N/A,N/A,08th Oct 13  ,09th Jul 18
102,inFAMOUS,PS3,Sony Computer Entertainment  ,Sucker Punch Productions  ,8.2  ,8.7  ,9.1  ,2.00m,N/A,N/A,N/A,N/A,N/A,26th May 09  ,N/A
103,Lego Marvel Super Heroes,PS3,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,N/A  ,N/A  ,N/A  ,N/A,1.96m,0.77m,0.85m,0.01m,0.32m,22nd Oct 13  ,01st Dec 18
104,Call of Duty: Black Ops 3,PS3,Activision  ,Treyarch  ,N/A  ,N/A  ,N/A  ,N/A,1.95m,0.65m,0.92m,0.07m,0.30m,06th Nov 15  ,14th Jan 18
105,Burnout Paradise,PS3,Electronic Arts  ,Criterion Games  ,N/A  ,9.0  ,N/A  ,N/A,1.95m,1.01m,0.63m,0.02m,0.28m,22nd Jan 08  ,N/A
106,Guitar Hero: World Tour,PS3,Activision  ,Neversoft Entertainment  ,N/A  ,8.5  ,N/A  ,N/A,1.92m,1.10m,0.55m,N/A,0.27m,26th Oct 08  ,N/A
107,Ratchet & Clank Future: A Crack in Time,PS3,Sony Computer Entertainment  ,Insomniac Games  ,8.3  ,8.7  ,9.0  ,N/A,1.89m,1.05m,0.55m,0.03m,0.26m,27th Oct 09  ,N/A
108,Madden NFL 09,PS3,EA Sports  ,EA Tiburon  ,N/A  ,8.6  ,N/A  ,N/A,1.89m,1.56m,0.15m,0.00m,0.18m,12th Aug 08  ,N/A
109,inFAMOUS 2,PS3,Sony Computer Entertainment  ,Sucker Punch Productions  ,N/A  ,8.1  ,N/A  ,N/A,1.87m,1.05m,0.48m,0.08m,0.26m,07th Jun 11  ,N/A
110,Max Payne 3,PS3,Rockstar Games  ,Rockstar Vancouver  ,N/A  ,N/A  ,N/A  ,N/A,1.86m,0.59m,0.93m,0.06m,0.27m,15th May 12  ,N/A
111,Watch Dogs,PS3,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,N/A  ,N/A,1.83m,0.56m,0.89m,0.10m,0.28m,27th May 14  ,15th Mar 18
112,BioShock Infinite,PS3,2K Games  ,Irrational Games  ,N/A  ,9.5  ,N/A  ,N/A,1.82m,0.74m,0.74m,0.04m,0.30m,26th Mar 13  ,09th Jan 18
113,NBA 2K11,PS3,2K Sports  ,Visual Concepts  ,N/A  ,N/A  ,N/A  ,N/A,1.81m,1.41m,0.21m,0.03m,0.16m,05th Oct 10  ,N/A
114,UFC 2009 Undisputed,PS3,THQ  ,Yuke's Osaka  ,N/A  ,8.4  ,N/A  ,N/A,1.76m,1.07m,0.45m,0.01m,0.24m,19th May 09  ,N/A
115,Dragon's Dogma,PS3,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,1.76m,0.41m,0.48m,0.72m,0.16m,22nd May 12  ,29th Jan 19
116,Just Cause 2,PS3,Square Enix  ,Avalanche Studios  ,7.8  ,8.3  ,N/A  ,N/A,1.75m,0.45m,0.92m,0.06m,0.32m,23rd Mar 10  ,N/A
117,FIFA Soccer 08,PS3,EA Sports  ,EA Canada  ,N/A  ,8.5  ,N/A  ,N/A,1.75m,0.35m,1.07m,0.02m,0.31m,09th Oct 07  ,N/A
118,Portal 2,PS3,Valve  ,Valve Software  ,N/A  ,9.6  ,N/A  ,N/A,1.71m,0.83m,0.62m,0.02m,0.24m,19th Apr 11  ,N/A
119,Saints Row 2,PS3,THQ  ,Volition Inc.  ,N/A  ,7.9  ,N/A  ,N/A,1.68m,0.88m,0.54m,0.02m,0.24m,14th Oct 08  ,02nd Apr 18
120,Dragon Age: Origins,PS3,Electronic Arts  ,BioWare Edmonton  ,8.5  ,8.7  ,N/A  ,N/A,1.67m,0.96m,0.42m,0.08m,0.21m,03rd Nov 09  ,N/A
121,Destiny,PS3,Activision  ,Bungie  ,N/A  ,N/A  ,N/A  ,N/A,1.67m,0.69m,0.59m,0.13m,0.26m,09th Sep 14  ,22nd Apr 18
122,Fight Night Round 3,PS3,EA Sports  ,EA Chicago  ,N/A  ,N/A  ,N/A  ,N/A,1.67m,0.81m,0.58m,0.01m,0.26m,05th Dec 06  ,N/A
123,Rock Band,PS3,MTV Games  ,Harmonix Music Systems  ,9.1  ,9.1  ,N/A  ,N/A,1.62m,0.99m,0.41m,N/A,0.22m,20th Nov 07  ,N/A
124,Kingdom Hearts HD I.5 ReMIX,PS3,Square Enix  ,Square Enix  ,N/A  ,N/A  ,N/A  ,1.60m,N/A,N/A,N/A,N/A,N/A,10th Sep 13  ,31st Dec 17
125,Sonic Generations,PS3,Sega  ,Sonic Team  ,N/A  ,7.3  ,N/A  ,N/A,1.59m,0.60m,0.72m,0.02m,0.25m,01st Nov 11  ,N/A
126,Pro Evolution Soccer 2008,PS3,Konami  ,Konami  ,N/A  ,7.1  ,N/A  ,N/A,1.59m,0.04m,1.10m,0.32m,0.13m,12th Mar 08  ,N/A
127,Devil May Cry 4,PS3,Capcom  ,Capcom  ,N/A  ,8.2  ,8.2  ,N/A,1.58m,0.58m,0.45m,0.34m,0.20m,05th Feb 08  ,N/A
128,Mortal Kombat,PS3,Warner Bros. Interactive  ,NetherRealm Studios  ,N/A  ,8.4  ,N/A  ,N/A,1.56m,1.06m,0.31m,N/A,0.19m,19th Apr 11  ,N/A
129,BioShock 2,PS3,2K Games  ,2K Marin  ,9.1  ,8.5  ,N/A  ,N/A,1.55m,0.85m,0.46m,0.02m,0.22m,09th Feb 10  ,N/A
130,Dishonored,PS3,Bethesda Softworks  ,Arkane Studios  ,N/A  ,N/A  ,N/A  ,N/A,1.55m,0.72m,0.54m,0.04m,0.26m,16th Apr 13  ,N/A
131,Fight Night Round 4,PS3,EA Sports  ,EA Canada  ,N/A  ,8.6  ,N/A  ,N/A,1.52m,0.92m,0.40m,N/A,0.20m,23rd Jun 09  ,N/A
132,Pro Evolution Soccer 2013,PS3,Konami Digital Entertainment  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,1.52m,0.18m,0.65m,0.49m,0.20m,25th Sep 12  ,12th Jan 18
133,Call of Duty 3,PS3,Activision  ,Treyarch  ,N/A  ,7.7  ,N/A  ,N/A,1.51m,0.60m,0.63m,0.03m,0.26m,15th Nov 06  ,N/A
134,Star Wars: The Force Unleashed II,PS3,LucasArts  ,LucasArts  ,N/A  ,6.3  ,N/A  ,N/A,1.51m,0.80m,0.50m,N/A,0.21m,26th Oct 10  ,N/A
135,Metal Gear Rising: Revengeance,PS3,Konami Digital Entertainment  ,PlatinumGames  ,N/A  ,9.0  ,N/A  ,N/A,1.50m,0.47m,0.41m,0.44m,0.18m,19th Feb 13  ,12th Jan 18
136,Heavenly Sword,PS3,Sony Computer Entertainment  ,Ninja Theory  ,N/A  ,8.0  ,N/A  ,1.50m,N/A,N/A,N/A,N/A,N/A,12th Sep 07  ,N/A
137,Rock Band 2,PS3,MTV Games  ,Harmonix Music Systems  ,9.3  ,8.9  ,N/A  ,N/A,1.50m,1.13m,0.20m,N/A,0.16m,19th Oct 08  ,N/A
138,Mafia II,PS3,2K Games  ,Illusion Softworks  ,N/A  ,7.0  ,N/A  ,N/A,1.49m,0.50m,0.70m,0.04m,0.25m,24th Aug 10  ,N/A
139,Madden NFL 15,PS3,EA Sports  ,EA Tiburon  ,N/A  ,N/A  ,N/A  ,N/A,1.49m,1.11m,0.11m,N/A,0.28m,26th Aug 14  ,04th Jan 18
140,Resistance 3,PS3,Sony Computer Entertainment  ,Insomniac Games  ,N/A  ,8.3  ,N/A  ,N/A,1.49m,0.64m,0.57m,0.05m,0.22m,06th Sep 11  ,N/A
141,SoulCalibur IV,PS3,Namco Bandai  ,Project Soul  ,N/A  ,8.4  ,N/A  ,1.48m,N/A,N/A,N/A,N/A,N/A,29th Jul 08  ,N/A
