position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
367,GT 24,SAT,Jaleco  ,Jaleco Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th May 98  ,N/A
368,Guardian Force,SAT,Success  ,Success  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Jun 98  ,N/A
369,Harukaze Sentai V-Force,SAT,Ving  ,Ving  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Jun 97  ,N/A
370,Hebereke's Popoitto,SAT,Sunsoft  ,Success  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95  ,N/A
371,Heir of Zendor: The Legend of the Land,SAT,KOEI  ,Micronet  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 96  ,N/A
372,Heisei Tensai Bakabon: Susume! Bakabons,SAT,General Entertainment  ,General Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Jul 95  ,N/A
373,Herc's Adventures,SAT,LucasArts  ,Big Ape Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Jul 97  ,N/A
374,Hexen: Beyond Heretic,SAT,GT Interactive  ,Atod AB  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Apr 97  ,N/A
375,Hi-Octane: The Track Fights Back!,SAT,Bullfrog Productions  ,Bullfrog Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95  ,N/A
376,Highway 2000,SAT,Unknown  ,Natsume  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
377,Hokuto no Ken,SAT,Banpresto  ,Banpresto  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 95  ,N/A
378,Hyper 3-D Pinball,SAT,Virgin Interactive  ,NMS Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Oct 96  ,N/A
379,Hyper Duel,SAT,TechnoSoft  ,"TechnoSoft Co., Ltd.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Nov 96  ,N/A
380,Hyper Reverthion,SAT,TechnoSoft  ,"TechnoSoft Co., Ltd.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Jun 96  ,N/A
381,Hyper Securities S,SAT,Pack-In-Video  ,Pack-In-Video  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Feb 97  ,N/A
382,Ide Yosuke Meijin no Shinmi Sen Mahjong,SAT,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Jun 96  ,N/A
383,Idol Janshi Suchie-Pai Special,SAT,Jaleco  ,Jaleco Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Feb 95  ,N/A
384,Image Fight & X-Multiply,SAT,Xing Entertainment  ,Irem Software Engineering  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Aug 98  ,N/A
385,Impact Racing,SAT,Acclaim Entertainment  ,Funcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96  ,N/A
386,In the Hunt,SAT,THQ  ,Xing Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96  ,N/A
387,Independence Day,SAT,Fox Interactive  ,Radical Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 97  ,N/A
388,Initial D,SAT,Kodansha  ,Genki  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Jun 98  ,N/A
389,Irem Arcade Classics,SAT,I'Max  ,Irem Software Engineering  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Apr 96  ,N/A
390,Iron Man / X-O Manowar in Heavy Metal,SAT,Acclaim Entertainment  ,"Realtime Associates, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Oct 96  ,N/A
391,J.B. Harold: Blue Chicago Blues,SAT,Riverhillsoft  ,Riverhillsoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Sep 95  ,N/A
392,Japan Super Bass Classic '96,SAT,Naxat Soft  ,Naxat Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Aug 96  ,N/A
393,Jikkyou Oshaberi Parodius: Forever with Me,SAT,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Dec 96  ,N/A
394,Jikkyou Powerful Pro Yakyuu '95 Kaimakuban,SAT,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Jul 95  ,N/A
395,Jikkyou Powerful Pro Yakyuu S,SAT,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Dec 97  ,N/A
396,Jinzou Ningen Hakaider: Last Judgement,SAT,Sega  ,Japan Media Programming Inc. (JAMP)  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Dec 96  ,N/A
397,Johnny Bazookatone,SAT,U.S. Gold  ,Arc Developments  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96  ,N/A
398,Jonah Lomu Rugby,SAT,Codemasters  ,Rage Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 97  ,N/A
399,Jung Rhythm,SAT,Altron  ,Altron  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Jan 98  ,N/A
400,Kakinoki Shogi,SAT,ASCII Entertainment  ,ASCII Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Apr 95  ,N/A
401,Kamen Rider: Sakusen File 1,SAT,Toei Animation  ,Toei Animation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Nov 97  ,N/A
402,Keio Flying Squadron 2,SAT,Victor Interactive  ,Victor Interactive Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 21  ,N/A
403,Kidou Senkan Nadesico: The Blank of 3 Years,SAT,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Sep 98  ,N/A
404,Kiss Yori...,SAT,KID  ,KID Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Mar 99  ,N/A
405,Konami Antiques MSX Collection Ultra Pack,SAT,Konami  ,Konami Computer Entertainment Yokohama  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jul 98  ,N/A
406,Koutetsu Reiiki: Steeldom,SAT,TechnoSoft  ,"TechnoSoft Co., Ltd.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Sep 96  ,N/A
407,Krazy Ivan,SAT,Psygnosis  ,Psygnosis  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96  ,N/A
408,Kumitate Battle: Kuttu Ketto,SAT,TechnoSoft  ,"TechnoSoft Co., Ltd.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Apr 98  ,N/A
409,Kunoichi Torimonochou,SAT,CRI  ,CRI  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Feb 98  ,N/A
410,Kururin Pa!,SAT,Sky Think Systems  ,Sky Think Systems  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Feb 96  ,N/A
411,Langrisser Tribute,SAT,NCS  ,NCS  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Dec 98  ,N/A
412,Langrisser: Dramatic Edition,SAT,NCS  ,NCS  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Feb 98  ,N/A
413,Last Gladiators Digital Pinball,SAT,Time Warner Interactive  ,Kaze  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96  ,N/A
414,Layer Section II,SAT,MediaQuest   ,Taito Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Oct 97  ,N/A
415,LifeScape: Seimei 40 Okunen Haruka na Tabi,SAT,MediaQuest   ,Scitron & Art  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Jan 96  ,N/A
416,Linkle Liver Story,SAT,Sega  ,Nextech  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Mar 96  ,N/A
417,Loaded,SAT,Interplay  ,Gremlin Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Oct 96  ,N/A
418,Lost Vikings 2,SAT,Interplay Productions  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 97  ,N/A
419,Lupin III: Pyramid no Kenja,SAT,Asmik Ace Entertainment  ,Asmik Ace Entertainment Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Aug 98  ,N/A
420,Lupin III: The Master File,SAT,Mizuki  ,Mizuki  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Mar 96  ,N/A
421,Lupin the 3rd Chronicles,SAT,Spike  ,Spike  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Aug 97  ,N/A
422,Machine Head,SAT,Eidos Interactive  ,Core Design Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Oct 96  ,N/A
423,Madden NFL 97,SAT,EA Sports  ,EA Tiburon  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96  ,N/A
424,Madden NFL 98,SAT,EA Sports  ,EA Tiburon  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 97  ,N/A
425,Magic Carpet,SAT,Electronic Arts  ,Krisalis Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96  ,N/A
426,Magic Knight Rayearth,SAT,Working Designs  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 98  ,N/A
427,Magical Drop,SAT,Data East  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Dec 95  ,N/A
428,Magical Drop 2,SAT,Sega  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Sep 96  ,N/A
429,Magical Drop III,SAT,Data East  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Jun 97  ,N/A
430,Mahjong Doukyuusei Special,SAT,Unknown  ,Make Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Mar 96  ,N/A
431,Mahjong Gakuensai,SAT,Unknown  ,Make Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Nov 97  ,N/A
432,Mahjong Gakuensai DX,SAT,Unknown  ,Make Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Sep 98  ,N/A
433,Mahjong Goku Tenjiku,SAT,Electronic Arts Victor  ,Chat Noir  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Nov 94  ,N/A
434,Mahjong Tenshi: Angel Lips,SAT,Syscom  ,Syscom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Mar 96  ,N/A
435,Mahou Gakuen Lunar,SAT,ESP  ,Game Arts  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Nov 97  ,N/A
436,Mainichi Kawaru Quiz Bangumi Days 365,SAT,Oz Club  ,Oz Club  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Mar 96  ,N/A
437,Manx TT SuperBike,SAT,Sega  ,Tantalus Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Jun 97  ,N/A
438,Marie no Atelier Ver. 1.3: Salburg no Renkinjutsushi,SAT,Imadio  ,Gust  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Dec 97  ,N/A
439,Marvel Super Heroes vs. Street Fighter,SAT,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Oct 98  ,N/A
440,Mass Destruction,SAT,ASC Games  ,NMS Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 97  ,N/A
441,Masters Harukanaru Augusta 3,SAT,T&E Soft  ,Tikipod  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Sep 95  ,N/A
442,Matsukata Hiroki no World Fishing,SAT,MediaQuest   ,MediaQuest  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Feb 96  ,N/A
443,Maximum Force,SAT,Midway Games  ,Tantalus Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 97  ,N/A
444,MechWarrior 2: 31st Century Combat,SAT,Activision  ,Quantum Factory  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Mar 97  ,N/A
445,Mega Man X3,SAT,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96  ,N/A
446,Melty Lancer: Ginga Shoujo Keisatsu 2086,SAT,Imagineer  ,Tenky  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Dec 96  ,N/A
447,Melty Lancer: Re-inforce,SAT,Imadio  ,Tenky  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st May 98  ,N/A
448,Metal Black,SAT,Ving  ,Taito  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th May 96  ,N/A
449,Metal Fighter Star Miku,SAT,Victor Interactive  ,Victor Interactive Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Sep 95  ,N/A
450,Metal Slug,SAT,SNK  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Apr 97  ,N/A
451,Midway Presents Arcade's Greatest Hits,SAT,Midway Games  ,Digital Eclipse  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96  ,N/A
452,Midway Presents Arcade's Greatest Hits: The Atari Collection 1,SAT,Midway Games  ,Digital Eclipse  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Jul 97  ,N/A
453,Minnesota Fats: Pool Legend,SAT,Data East  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95  ,N/A
454,Monster Slider,SAT,Datt Japan  ,DATT Japan  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Mar 97  ,N/A
455,Moon Cradle,SAT,Pack-In-Video  ,Pack-In-Video  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Jun 97  ,N/A
456,Mortal Kombat II,SAT,Acclaim Entertainment  ,Probe Entertainment Limited  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Mar 96  ,N/A
457,Mortal Kombat Trilogy,SAT,Midway Games  ,Point of View Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Aug 97  ,N/A
458,Mr. Bones,SAT,Sega  ,Zono Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 96  ,N/A
459,Murakoshi Masami no Nippon Rettou,SAT,Victor Interactive  ,Victor Interactive Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Jun 98  ,N/A
460,Nanatsu Kaze no Shima Monogatari,SAT,Enix  ,Enix Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Nov 97  ,N/A
461,Nanatsu no Hikan,SAT,KOEI  ,Koei  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Apr 96  ,N/A
462,NASCAR 98,SAT,EA Sports  ,EA Sports  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Aug 97  ,N/A
463,NBA Action 98,SAT,Sega  ,Visual Concepts  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Oct 97  ,N/A
464,NBA Jam Extreme,SAT,Acclaim Entertainment  ,Sculptured Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 96  ,N/A
465,NBA Jam Tournament Edition,SAT,Acclaim Entertainment  ,Iguana Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 95  ,N/A
466,NBA Live 97,SAT,EA Sports  ,Realtime Associates  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 97  ,N/A
467,NBA Live 98,SAT,EA Sports  ,Realtime Associates  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 97  ,N/A
468,Nekketsu Oyako,SAT,TechnoSoft  ,"TechnoSoft Co., Ltd.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Jul 95  ,N/A
469,Neon Genesis Evangelion Digital Card Library,SAT,Sega  ,Gainax  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Sep 97  ,N/A
470,Next King: Koi no Sennen Oukoku,SAT,Bandai  ,Alfa System  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Nov 97  ,N/A
471,NFL '97,SAT,Sega  ,GameTek  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Oct 96  ,N/A
472,NFL Quarterback Club 96,SAT,Acclaim Entertainment  ,Iguana Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95  ,N/A
473,NFL Quarterback Club 97,SAT,Acclaim Entertainment  ,Iguana Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96  ,N/A
474,NHL 97,SAT,EA Sports  ,Visual Concepts  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96  ,N/A
475,NHL 98,SAT,EA Sports  ,EA Canada  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 97  ,N/A
476,NHL All-Star Hockey,SAT,Sega  ,Gray Matter  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95  ,N/A
477,NHL All-Star Hockey 98,SAT,Sega  ,Radical Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Oct 97  ,N/A
478,NHL Powerplay '96,SAT,Virgin Interactive  ,Radical Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96  ,N/A
479,Ninja Jaja Marukun: Onigiri Ninpouchou Gold,SAT,Jaleco  ,Jaleco Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Oct 97  ,N/A
480,Ninku: Tsuyokina Yatsura No Daigekitotsu!,SAT,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Feb 96  ,N/A
481,Nippon Pro Mahjong Renmei Kounin: Doujou Yaburi,SAT,Naxat Soft  ,Naxat Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th May 97  ,N/A
482,Nobunaga no Yabou Returns,SAT,KOEI  ,Koei  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Mar 96  ,N/A
483,Nobunaga no Yabou Value Set,SAT,KOEI  ,Koei  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Feb 97  ,N/A
484,Nobunaga no Yabou: Sengouku Gunyuuden,SAT,KOEI  ,Koei  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Apr 98  ,N/A
485,Nobunaga no Yabou: Sho Hoshi Hasumi,SAT,KOEI  ,Koei  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Apr 98  ,N/A
486,Nobunaga no Yabou: Tenshoki with Power-Up Kit,SAT,KOEI  ,Koei  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Sep 97  ,N/A
487,NOëL 3: Mission on the Line,SAT,Pioneer LDC  ,Pioneer LDC  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Dec 98  ,N/A
488,NOON,SAT,Micro Cabin  ,Micro Cabin  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Jan 98  ,N/A
489,Norse by Norsewest: The Return of The Lost Vikings,SAT,Interplay  ,Beam Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Nov 97  ,N/A
490,Ochan no Oekaki Logic,SAT,Sunsoft  ,SunSoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Nov 95  ,N/A
491,Ochichige Designer Sakutte Pon!,SAT,Victor Interactive  ,Pack-In-Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Nov 97  ,N/A
492,Off-World Interceptor Extreme,SAT,Crystal Dynamics  ,Crystal Dynamics  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Sep 95  ,N/A
493,Ogre Battle Saga Episode Five: The March of the Black Queen,SAT,Riverhillsoft  ,Quest Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 96  ,N/A
494,Olympic Soccer: Atlanta 1996,SAT,U.S. Gold  ,Silicon Dreams  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96  ,N/A
495,Olympic Summer Games: Atlanta 1996,SAT,Eidos Interactive  ,Silicon Dreams  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96  ,N/A
496,P.T.O. II: Pacific Theater of Operations,SAT,KOEI  ,Kou Shibusawa  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Oct 96  ,N/A
497,Pandemonium!,SAT,Crystal Dynamics  ,Toys for Bob  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 97  ,N/A
498,Panzer Dragoon I & II,SAT,Sega  ,Team Andromeda  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Dec 96  ,N/A
499,Panzer Dragoon Saga,SAT,Sega  ,Team Andromeda  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Apr 98  ,N/A
500,PD Ultraman Link,SAT,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Feb 96  ,N/A
501,PGA Tour 97,SAT,EA Sports  ,VAC  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 96  ,N/A
502,Pia Carrot e Youkoso!!,SAT,KID  ,Cocktail Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Mar 98  ,N/A
503,Pia Carrot e Youkoso!! 2,SAT,NEC Interchannel   ,Cocktail Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Oct 98  ,N/A
504,Pinball Graffiti,SAT,JVC  ,Pack-In-Video  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96  ,N/A
505,Playboy Karaoke Collection Volume 1,SAT,Victory Lap Games  ,Vic Tokai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Aug 96  ,N/A
506,Playboy Karaoke Collection Volume 2,SAT,Victory Lap Games  ,Vic Tokai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Aug 96  ,N/A
507,Policenauts,SAT,Konami  ,Konami Computer Entertainment Japan  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Sep 96  ,N/A
508,Pop Breeder,SAT,Sonnet  ,Sonnet  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 96  ,N/A
509,PowerSlave,SAT,Playmates  ,Lobotomy Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Oct 96  ,N/A
510,Prikura Daisakusen,SAT,Atlus  ,Atlus Co.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Nov 96  ,N/A
511,Primal Rage,SAT,Time Warner Interactive  ,Probe Entertainment Limited  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95  ,N/A
512,Princess Crown,SAT,Atlus  ,Vanillaware  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Dec 97  ,10th Jan 19
513,Prisoner of Ice: Jashin Kourin,SAT,Xing Entertainment  ,Infogrames  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Dec 97  ,N/A
