position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
1,Kinect Adventures!,X360,Microsoft Game Studios  ,Good Science Studio  ,6.2  ,6.7  ,N/A  ,24.00m,N/A,N/A,N/A,N/A,N/A,04th Nov 10  ,29th Sep 18
2,Grand Theft Auto V,X360,Rockstar Games  ,Rockstar North  ,N/A  ,N/A  ,N/A  ,N/A,15.86m,9.06m,5.33m,0.06m,1.42m,17th Sep 13  ,N/A
3,Call of Duty: Modern Warfare 3,X360,Activision  ,Infinity Ward  ,N/A  ,8.7  ,N/A  ,N/A,14.82m,9.07m,4.29m,0.13m,1.33m,08th Nov 11  ,N/A
4,Call of Duty: Black Ops,X360,Activision  ,Treyarch  ,N/A  ,8.8  ,N/A  ,N/A,14.74m,9.76m,3.73m,0.11m,1.14m,09th Nov 10  ,N/A
5,Halo 3,X360,Microsoft Game Studios  ,Bungie Studios  ,8.8  ,9.6  ,9.5  ,14.50m,N/A,N/A,N/A,N/A,N/A,25th Sep 07  ,11th Oct 18
6,Call of Duty: Black Ops II,X360,Activision  ,Treyarch  ,N/A  ,N/A  ,N/A  ,N/A,13.86m,8.27m,4.32m,0.07m,1.20m,13th Nov 12  ,07th Apr 18
7,Call of Duty: Modern Warfare 2,X360,Activision  ,Infinity Ward  ,9.0  ,9.5  ,9.0  ,N/A,13.53m,8.54m,3.63m,0.08m,1.28m,10th Nov 09  ,N/A
8,Minecraft,X360,Microsoft Studios  ,Mojang  ,N/A  ,N/A  ,N/A  ,13.00m,N/A,N/A,N/A,N/A,N/A,04th Jun 13  ,05th Aug 18
9,Grand Theft Auto IV,X360,Rockstar Games  ,Rockstar North  ,9.0  ,10.0  ,N/A  ,N/A,11.09m,6.80m,3.11m,0.14m,1.04m,29th Apr 08  ,N/A
10,Call of Duty: Ghosts,X360,Activision  ,Infinity Ward  ,N/A  ,6.9  ,N/A  ,N/A,10.41m,6.76m,2.64m,0.04m,0.98m,05th Nov 13  ,21st Mar 18
11,Halo: Reach,X360,Microsoft Game Studios  ,Bungie  ,N/A  ,9.3  ,N/A  ,N/A,9.97m,7.08m,2.01m,0.08m,0.80m,14th Sep 10  ,11th Oct 18
12,Halo 4,X360,Microsoft Studios  ,343 Industries  ,N/A  ,N/A  ,N/A  ,N/A,9.96m,6.72m,2.36m,0.04m,0.83m,06th Nov 12  ,N/A
13,Call of Duty 4: Modern Warfare,X360,Activision  ,Infinity Ward  ,N/A  ,9.6  ,9.0  ,N/A,9.41m,5.98m,2.39m,0.13m,0.91m,05th Nov 07  ,N/A
14,The Elder Scrolls V: Skyrim,X360,Bethesda Softworks  ,Bethesda Game Studios  ,N/A  ,9.3  ,N/A  ,N/A,8.88m,5.10m,2.83m,0.10m,0.85m,11th Nov 11  ,01st Apr 18
15,Call of Duty: World at War,X360,Activision  ,Treyarch  ,8.8  ,8.5  ,7.8  ,N/A,7.50m,4.88m,1.91m,N/A,0.71m,10th Nov 08  ,N/A
16,Battlefield 3,X360,Electronic Arts  ,Dice  ,N/A  ,8.5  ,N/A  ,N/A,7.35m,4.47m,2.12m,0.06m,0.69m,25th Oct 11  ,N/A
17,Red Dead Redemption,X360,Rockstar Games  ,Rockstar San Diego  ,9.1  ,9.5  ,10.0  ,N/A,6.50m,3.77m,2.03m,0.09m,0.60m,18th May 10  ,N/A
18,Assassin's Creed,X360,Ubisoft  ,Ubisoft Montreal  ,7.5  ,8.2  ,8.0  ,N/A,5.55m,3.28m,1.64m,0.07m,0.56m,13th Nov 07  ,N/A
19,Forza Motorsport 3,X360,Microsoft Game Studios  ,Turn 10 Studios  ,N/A  ,9.2  ,9.8  ,N/A,5.50m,2.99m,1.90m,0.10m,0.51m,27th Oct 09  ,N/A
20,Assassin's Creed III,X360,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,N/A  ,N/A,5.31m,3.13m,1.71m,0.03m,0.45m,30th Oct 12  ,07th Feb 18
21,Assassin's Creed II,X360,Ubisoft  ,Ubisoft Montreal  ,9.0  ,9.1  ,N/A  ,N/A,5.30m,3.14m,1.55m,0.08m,0.52m,17th Nov 09  ,N/A
22,FIFA 13,X360,EA Sports  ,EA Canada  ,N/A  ,N/A  ,N/A  ,N/A,5.11m,1.10m,3.49m,0.03m,0.50m,25th Sep 12  ,06th Apr 18
23,Fable III,X360,Microsoft Game Studios  ,Lionhead Studios  ,N/A  ,7.8  ,N/A  ,N/A,5.10m,3.59m,1.09m,0.05m,0.37m,26th Oct 10  ,N/A
24,Gears of War,X360,Microsoft Game Studios  ,Epic Games  ,8.8  ,9.4  ,9.4  ,5.00m,N/A,N/A,N/A,N/A,N/A,07th Nov 06  ,N/A
25,Gears of War 2,X360,Microsoft Game Studios  ,Epic Games  ,9.0  ,9.4  ,9.5  ,5.00m,N/A,N/A,N/A,N/A,N/A,07th Nov 08  ,N/A
26,Fallout 3,X360,Bethesda Softworks  ,Bethesda Game Studios  ,8.2  ,9.0  ,8.6  ,N/A,4.96m,3.41m,0.99m,0.09m,0.46m,28th Oct 08  ,N/A
27,Batman: Arkham City,X360,Warner Bros. Interactive  ,Rocksteady Studios  ,N/A  ,9.5  ,N/A  ,N/A,4.75m,2.99m,1.28m,0.04m,0.44m,18th Oct 11  ,N/A
28,Forza Motorsport 4,X360,Microsoft Studios  ,Turn 10 Studio  ,N/A  ,9.1  ,N/A  ,N/A,4.60m,2.08m,1.98m,0.06m,0.49m,11th Oct 11  ,N/A
29,Guitar Hero III: Legends of Rock,X360,RedOctane  ,Neversoft  ,N/A  ,8.7  ,N/A  ,N/A,4.53m,3.19m,0.91m,0.01m,0.42m,28th Oct 07  ,N/A
30,The Elder Scrolls IV: Oblivion,X360,Take-Two Interactive  ,Bethesda Softworks  ,8.8  ,9.2  ,N/A  ,N/A,4.47m,2.89m,1.03m,0.13m,0.41m,07th Jul 09  ,N/A
31,Call of Duty: Advanced Warfare,X360,Activision  ,High Moon Studios  ,N/A  ,9.1  ,N/A  ,N/A,4.34m,2.81m,1.13m,0.00m,0.41m,04th Nov 14  ,04th Jan 18
32,Assassin's Creed: Revelations,X360,Ubisoft  ,Ubisoft Montreal  ,N/A  ,7.9  ,N/A  ,N/A,4.22m,2.28m,1.47m,0.04m,0.44m,15th Nov 11  ,N/A
33,FIFA Soccer 12,X360,EA Sports  ,EA Canada  ,N/A  ,9.2  ,N/A  ,N/A,4.18m,0.85m,2.79m,0.02m,0.52m,27th Sep 11  ,N/A
34,FIFA 14,X360,EA Sports  ,EA Canada  ,N/A  ,N/A  ,N/A  ,N/A,4.15m,0.94m,2.92m,0.01m,0.29m,24th Sep 13  ,15th Sep 18
35,Fallout: New Vegas,X360,Bethesda Softworks  ,Obsidian Entertainment  ,7.7  ,8.2  ,N/A  ,N/A,4.08m,2.67m,1.03m,0.04m,0.34m,19th Oct 10  ,N/A
36,Forza Motorsport 2,X360,Microsoft Game Studios  ,Turn 10 Studios  ,N/A  ,9.1  ,N/A  ,N/A,4.05m,2.35m,1.27m,0.03m,0.41m,29th May 07  ,N/A
37,LEGO Indiana Jones: The Original Adventures,X360,LucasArts  ,Traveller's Tales  ,N/A  ,7.5  ,N/A  ,N/A,3.76m,2.40m,1.01m,N/A,0.36m,03rd Jun 08  ,N/A
38,Battlefield 4,X360,Electronic Arts  ,EA DICE  ,N/A  ,8.7  ,N/A  ,N/A,3.54m,2.16m,1.05m,0.02m,0.32m,29th Oct 13  ,04th Jan 18
39,Batman: Arkham Asylum,X360,Eidos Interactive  ,Rocksteady Studios  ,9.0  ,9.1  ,N/A  ,N/A,3.54m,2.24m,0.95m,0.02m,0.33m,25th Aug 09  ,N/A
40,Assassin's Creed: Brotherhood,X360,Ubisoft  ,Ubisoft Montreal  ,N/A  ,9.1  ,N/A  ,N/A,3.53m,2.87m,0.39m,0.03m,0.25m,16th Nov 10  ,N/A
41,Resident Evil 5,X360,Capcom  ,Capcom  ,8.4  ,8.6  ,N/A  ,N/A,3.53m,2.13m,0.93m,0.12m,0.34m,13th Mar 09  ,N/A
42,FIFA Soccer 11,X360,EA Sports  ,EA Canada  ,N/A  ,8.7  ,N/A  ,N/A,3.52m,0.71m,2.39m,0.02m,0.40m,28th Sep 10  ,N/A
43,Fable II,X360,Microsoft Game Studios  ,Lionhead Studios  ,8.5  ,9.0  ,9.3  ,3.50m,N/A,N/A,N/A,N/A,N/A,21st Oct 08  ,N/A
44,Battlefield: Bad Company 2,X360,Electronic Arts  ,EA Digital Illusions CE  ,N/A  ,9.0  ,9.3  ,N/A,3.48m,2.11m,1.01m,0.04m,0.33m,02nd Mar 10  ,N/A
45,Borderlands,X360,2K Games  ,Gearbox Software  ,8.6  ,8.3  ,N/A  ,N/A,3.48m,2.43m,0.72m,0.03m,0.30m,20th Oct 09  ,N/A
46,LEGO Batman: The Videogame,X360,Warner Bros. Interactive  ,Traveller's Tales  ,7.5  ,7.5  ,N/A  ,N/A,3.44m,2.07m,1.04m,N/A,0.34m,23rd Sep 08  ,N/A
47,Assassin's Creed IV: Black Flag,X360,Ubisoft  ,Ubisoft Montreal  ,N/A  ,8.5  ,N/A  ,N/A,3.34m,1.90m,1.14m,0.01m,0.30m,29th Oct 13  ,22nd Mar 18
48,NBA 2K13,X360,2K Sports  ,Visual Concepts  ,N/A  ,8.6  ,N/A  ,N/A,3.11m,2.62m,0.21m,0.01m,0.28m,02nd Oct 12  ,04th Jan 18
49,Mass Effect 2,X360,Electronic Arts  ,BioWare Edmonton  ,9.5  ,9.5  ,8.9  ,N/A,3.10m,1.99m,0.81m,0.03m,0.27m,26th Jan 10  ,N/A
50,Saints Row 2,X360,THQ  ,Volition Inc.  ,N/A  ,7.9  ,N/A  ,N/A,3.07m,1.98m,0.79m,0.02m,0.28m,14th Oct 08  ,02nd Apr 18
51,Borderlands 2,X360,2K Games  ,Gearbox Software  ,N/A  ,N/A  ,N/A  ,N/A,3.06m,1.89m,0.88m,0.04m,0.26m,15th Jan 13  ,N/A
52,Kung Fu Panda,X360,Activision  ,Luxoflux  ,N/A  ,7.5  ,N/A  ,N/A,3.05m,1.91m,0.84m,N/A,0.29m,03rd Jun 08  ,N/A
53,Mass Effect 3,X360,Electronic Arts  ,BioWare  ,N/A  ,N/A  ,N/A  ,N/A,3.04m,1.94m,0.84m,0.03m,0.24m,06th Mar 12  ,N/A
54,Gears of War 3,X360,Microsoft Studios  ,Epic Games  ,N/A  ,9.1  ,N/A  ,3.00m,N/A,N/A,N/A,N/A,N/A,20th Sep 11  ,N/A
55,Halo 3: ODST,X360,Microsoft Game Studios  ,Bungie  ,8.4  ,8.7  ,N/A  ,3.00m,N/A,N/A,N/A,N/A,N/A,22nd Sep 09  ,11th Oct 18
56,Kinect Sports,X360,Microsoft Game Studios  ,Rare Ltd.  ,N/A  ,7.4  ,N/A  ,3.00m,N/A,N/A,N/A,N/A,N/A,04th Nov 10  ,N/A
57,Left 4 Dead,X360,Valve Corporation  ,Certain Affinity / Valve Software  ,8.9  ,8.7  ,9.0  ,3.00m,N/A,N/A,N/A,N/A,N/A,18th Oct 08  ,N/A
58,Left 4 Dead 2,X360,Electronic Arts  ,Certain Affinity / Valve Software  ,9.0  ,9.0  ,N/A  ,3.00m,N/A,N/A,N/A,N/A,N/A,17th Nov 09  ,N/A
59,Far Cry 3,X360,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,N/A  ,N/A,2.98m,1.38m,1.33m,0.02m,0.25m,04th Dec 12  ,07th Feb 18
60,Street Fighter IV,X360,Capcom  ,Capcom / Dimps Corporation  ,9.1  ,9.3  ,9.3  ,N/A,2.95m,1.83m,0.70m,0.15m,0.26m,17th Feb 09  ,N/A
61,Madden NFL 13,X360,EA Sports  ,EA Tiburon  ,N/A  ,8.0  ,N/A  ,N/A,2.93m,2.53m,0.16m,N/A,0.24m,28th Aug 12  ,04th Jan 18
62,Mass Effect,X360,Microsoft Game Studios  ,BioWare Edmonton  ,8.5  ,9.2  ,9.1  ,N/A,2.91m,1.83m,0.79m,0.03m,0.27m,20th Nov 07  ,N/A
63,FIFA 15,X360,EA Sports  ,EA Canada  ,N/A  ,6.9  ,N/A  ,N/A,2.91m,0.80m,1.90m,N/A,0.21m,23rd Sep 14  ,23rd Mar 18
64,Sega Superstars Tennis,X360,Sega  ,Sumo Digital  ,N/A  ,6.9  ,N/A  ,N/A,2.89m,1.75m,0.86m,N/A,0.28m,18th Mar 08  ,N/A
65,Madden NFL 10,X360,EA Sports  ,EA Tiburon  ,8.6  ,8.6  ,N/A  ,N/A,2.83m,2.52m,0.09m,N/A,0.22m,14th Aug 09  ,N/A
66,BioShock,X360,2K Games  ,2K Australia / 2K Boston  ,9.3  ,9.6  ,9.5  ,N/A,2.83m,1.65m,0.85m,0.05m,0.28m,21st Aug 07  ,N/A
67,Star Wars: The Force Unleashed,X360,LucasArts  ,LucasArts  ,N/A  ,7.1  ,N/A  ,N/A,2.77m,1.74m,0.78m,N/A,0.26m,16th Sep 08  ,N/A
68,Saints Row: The Third,X360,THQ  ,Volition Inc.  ,N/A  ,8.3  ,N/A  ,N/A,2.77m,1.26m,1.14m,0.07m,0.30m,15th Nov 11  ,N/A
69,L.A. Noire,X360,Rockstar Games  ,Team Bondi  ,N/A  ,9.1  ,N/A  ,N/A,2.73m,1.55m,0.92m,0.02m,0.24m,15th Nov 11  ,N/A
70,Skate 3,X360,EA Sports  ,EA Black Box  ,7.7  ,8.3  ,N/A  ,N/A,2.71m,1.47m,0.99m,N/A,0.25m,11th May 10  ,N/A
71,Madden NFL 12,X360,EA Sports  ,EA Tiburon  ,N/A  ,7.8  ,N/A  ,N/A,2.70m,2.43m,0.11m,N/A,0.16m,30th Aug 11  ,N/A
72,Call of Duty 3,X360,Activision  ,Treyarch  ,N/A  ,8.0  ,8.4  ,N/A,2.70m,1.49m,0.92m,0.02m,0.27m,07th Nov 06  ,N/A
73,Madden NFL 11,X360,EA Sports  ,EA Tiburon  ,N/A  ,8.3  ,N/A  ,N/A,2.69m,2.38m,0.12m,N/A,0.19m,10th Aug 10  ,N/A
74,Guitar Hero: World Tour,X360,Activision  ,Neversoft Entertainment  ,N/A  ,8.6  ,N/A  ,N/A,2.66m,1.78m,0.64m,N/A,0.25m,26th Oct 08  ,N/A
75,Medal of Honor,X360,Electronic Arts  ,EA Los Angeles  ,7.2  ,7.3  ,N/A  ,N/A,2.64m,1.58m,0.80m,0.04m,0.22m,12th Oct 10  ,N/A
76,NBA 2K12,X360,2K Sports  ,Visual Concepts  ,N/A  ,9.1  ,N/A  ,N/A,2.64m,2.32m,0.14m,0.01m,0.17m,04th Oct 11  ,N/A
77,FIFA Soccer 10,X360,EA Sports  ,EA Canada  ,9.0  ,8.9  ,N/A  ,N/A,2.62m,0.60m,1.79m,0.01m,0.23m,20th Oct 09  ,N/A
78,Grand Theft Auto: Episodes from Liberty City,X360,Rockstar Games  ,Rockstar North  ,N/A  ,9.0  ,N/A  ,N/A,2.60m,1.08m,1.22m,0.03m,0.27m,29th Oct 09  ,N/A
79,LEGO Star Wars: The Complete Saga,X360,LucasArts  ,Traveller's Tales  ,N/A  ,N/A  ,N/A  ,N/A,2.59m,1.53m,0.83m,N/A,0.24m,06th Nov 07  ,N/A
80,NBA 2K14,X360,2K Sports  ,Visual Concepts  ,N/A  ,N/A  ,N/A  ,N/A,2.57m,2.11m,0.19m,0.00m,0.27m,11th Oct 13  ,05th Jan 18
81,Dragon Age: Origins,X360,Electronic Arts  ,BioWare Edmonton  ,8.3  ,8.5  ,N/A  ,N/A,2.56m,1.76m,0.55m,0.03m,0.22m,03rd Nov 09  ,N/A
82,Madden NFL 09,X360,EA Sports  ,EA Tiburon  ,N/A  ,8.5  ,N/A  ,N/A,2.54m,2.21m,0.12m,N/A,0.20m,12th Aug 08  ,N/A
83,Marvel: Ultimate Alliance,X360,Activision  ,Raven Software  ,N/A  ,8.3  ,N/A  ,N/A,2.50m,2.29m,0.02m,N/A,0.19m,24th Oct 06  ,N/A
84,Dance Central,X360,MTV Games  ,Harmonix Music Systems  ,N/A  ,8.4  ,N/A  ,2.50m,N/A,N/A,N/A,N/A,N/A,04th Nov 10  ,10th Aug 18
85,Pure,X360,Disney Interactive Studios  ,Black Rock Studio  ,N/A  ,8.3  ,N/A  ,N/A,2.47m,1.38m,0.84m,0.00m,0.25m,16th Sep 08  ,N/A
86,Rock Band,X360,MTV Games  ,Harmonix Music Systems  ,9.1  ,9.1  ,N/A  ,N/A,2.47m,1.93m,0.33m,N/A,0.21m,20th Nov 07  ,N/A
87,Tom Clancy's Rainbow Six: Vegas 2,X360,Ubisoft  ,Ubisoft Montreal  ,N/A  ,8.2  ,N/A  ,N/A,2.42m,1.56m,0.61m,0.02m,0.23m,18th Mar 08  ,N/A
88,Kinect: Disneyland Adventures,X360,Microsoft Studios  ,Frontier Developments  ,6.8  ,8.5  ,N/A  ,N/A,2.41m,1.73m,0.43m,0.02m,0.23m,15th Nov 11  ,29th Sep 18
89,Halo: Combat Evolved Anniversary,X360,Microsoft Studios  ,343 Industries  ,N/A  ,8.0  ,N/A  ,N/A,2.41m,1.44m,0.71m,0.04m,0.22m,15th Nov 11  ,N/A
90,Midnight Club: Los Angeles,X360,Rockstar Games  ,Rockstar San Diego  ,N/A  ,8.0  ,N/A  ,N/A,2.40m,1.72m,0.45m,0.01m,0.22m,20th Oct 08  ,N/A
91,Zumba Fitness,X360,Majesco  ,"Pipeworks Software, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,2.39m,1.74m,0.45m,N/A,0.20m,18th Nov 10  ,N/A
92,Dead Island,X360,Deep Silver  ,Techland  ,N/A  ,7.0  ,N/A  ,N/A,2.38m,1.48m,0.70m,N/A,0.21m,06th Sep 11  ,N/A
93,Madden NFL 08,X360,EA Sports  ,EA Tiburon  ,N/A  ,8.7  ,N/A  ,N/A,2.37m,2.18m,0.01m,N/A,0.18m,14th Aug 07  ,N/A
94,Lego Marvel Super Heroes,X360,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,N/A  ,N/A  ,N/A  ,N/A,2.34m,1.26m,0.87m,N/A,0.21m,22nd Oct 13  ,01st Dec 18
95,Kinect Sports: Season Two,X360,Microsoft Studios  ,Rare Ltd.  ,N/A  ,6.6  ,N/A  ,N/A,2.33m,1.38m,0.72m,0.02m,0.21m,25th Oct 11  ,N/A
96,Madden NFL 25,X360,EA Sports  ,EA Tiburon  ,N/A  ,7.8  ,N/A  ,N/A,2.33m,2.02m,0.07m,N/A,0.25m,27th Aug 13  ,06th Jan 18
97,The Sims 3,X360,Electronic Arts  ,The Sims Studio  ,N/A  ,8.0  ,N/A  ,N/A,2.31m,1.28m,0.82m,0.00m,0.20m,26th Oct 10  ,N/A
98,Guitar Hero II,X360,RedOctane  ,Harmonix Music Systems  ,N/A  ,9.2  ,N/A  ,N/A,2.21m,2.01m,0.02m,N/A,0.17m,03rd Apr 07  ,N/A
99,Need for Speed: Hot Pursuit,X360,Electronic Arts  ,Criterion Games  ,N/A  ,8.8  ,N/A  ,N/A,2.20m,1.03m,0.96m,0.00m,0.21m,16th Nov 10  ,N/A
100,Rock Band 2,X360,MTV Games  ,Harmonix Music Systems  ,9.3  ,9.2  ,N/A  ,N/A,2.20m,1.78m,0.24m,N/A,0.18m,14th Sep 08  ,N/A
101,BioShock 2,X360,2K Games  ,2K Marin  ,9.1  ,8.6  ,N/A  ,N/A,2.20m,1.45m,0.54m,0.02m,0.20m,09th Feb 10  ,N/A
102,Final Fantasy XIII,X360,Square Enix  ,Square Enix  ,9.0  ,8.1  ,N/A  ,N/A,2.19m,1.30m,0.67m,0.01m,0.21m,09th Mar 10  ,N/A
103,Mortal Kombat (2011),X360,Warner Bros. Interactive Entertainment  ,NetherRealm Studios  ,N/A  ,8.6  ,N/A  ,N/A,2.12m,1.64m,0.31m,N/A,0.17m,19th Apr 11  ,06th Jan 18
104,NBA 2K11,X360,2K Sports  ,Visual Concepts  ,N/A  ,8.8  ,N/A  ,N/A,2.11m,1.86m,0.12m,0.01m,0.13m,05th Oct 10  ,N/A
105,Madden NFL 15,X360,EA Sports  ,EA Tiburon  ,N/A  ,N/A  ,N/A  ,N/A,2.09m,1.80m,0.06m,N/A,0.22m,26th Aug 14  ,04th Jan 18
106,Portal 2,X360,Valve  ,Valve Software  ,N/A  ,9.6  ,N/A  ,N/A,2.08m,1.41m,0.49m,0.01m,0.17m,19th Apr 11  ,N/A
107,UFC 2009 Undisputed,X360,THQ  ,Yuke's Osaka  ,N/A  ,8.4  ,N/A  ,N/A,2.07m,1.48m,0.39m,0.00m,0.19m,19th May 09  ,N/A
108,Call of Duty 2,X360,Activision  ,Infinity Ward  ,N/A  ,8.8  ,9.1  ,N/A,2.06m,1.84m,0.04m,0.01m,0.16m,17th Nov 05  ,N/A
109,Tom Clancy's Splinter Cell: Conviction,X360,Ubisoft  ,Ubisoft Montreal  ,8.8  ,8.6  ,N/A  ,N/A,2.06m,1.20m,0.62m,0.04m,0.19m,13th Apr 10  ,N/A
110,Need for Speed: ProStreet,X360,Electronic Arts  ,EA Black Box  ,N/A  ,7.1  ,N/A  ,N/A,2.05m,1.04m,0.79m,0.01m,0.21m,15th Nov 07  ,N/A
111,PGR4 - Project Gotham Racing 4,X360,Microsoft Game Studios  ,Bizarre Creations  ,N/A  ,8.6  ,N/A  ,N/A,2.04m,0.48m,1.28m,0.02m,0.25m,02nd Oct 07  ,N/A
112,Dance Central 2,X360,Microsoft  ,Harmonix Music Systems  ,N/A  ,8.6  ,N/A  ,N/A,2.04m,1.45m,0.41m,0.01m,0.16m,25th Oct 11  ,10th Aug 18
113,Just Dance 3,X360,Ubisoft  ,Ubisoft Paris  ,N/A  ,5.5  ,N/A  ,N/A,2.02m,1.47m,0.39m,N/A,0.16m,07th Oct 11  ,N/A
114,Call of Duty: Black Ops 3,X360,Activision  ,Treyarch  ,N/A  ,N/A  ,N/A  ,N/A,2.01m,1.36m,0.47m,N/A,0.19m,06th Nov 15  ,14th Jan 18
115,Saints Row,X360,THQ  ,Volition Inc.  ,N/A  ,8.0  ,N/A  ,2.00m,N/A,N/A,N/A,N/A,N/A,29th Aug 06  ,N/A
116,Your Shape: Fitness Evolved,X360,Ubisoft  ,Ubisoft Montreal  ,7.0  ,7.0  ,N/A  ,2.00m,N/A,N/A,N/A,N/A,N/A,04th Nov 10  ,N/A
117,Mortal Kombat vs DC Universe,X360,Midway Games  ,Midway Amusement Games  ,N/A  ,7.6  ,N/A  ,N/A,1.99m,1.58m,0.23m,N/A,0.18m,16th Nov 08  ,N/A
118,BioShock Infinite,X360,2K Games  ,Irrational Games  ,N/A  ,N/A  ,N/A  ,N/A,1.97m,1.22m,0.55m,0.02m,0.18m,26th Mar 13  ,07th Feb 18
119,Resident Evil 6,X360,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,1.97m,1.12m,0.61m,0.07m,0.16m,02nd Oct 12  ,N/A
120,Tom Clancy's Rainbow Six: Vegas,X360,Ubisoft  ,Ubisoft Montreal  ,N/A  ,8.8  ,N/A  ,N/A,1.95m,1.09m,0.65m,0.02m,0.20m,20th Nov 06  ,N/A
121,Forza Horizon,X360,Microsoft Studios  ,Playground Games  ,N/A  ,N/A  ,N/A  ,N/A,1.94m,0.82m,0.94m,0.04m,0.16m,23rd Oct 12  ,16th Jan 18
122,Destiny,X360,Activision  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,1.94m,1.32m,0.44m,N/A,0.19m,09th Sep 14  ,N/A
123,FIFA Soccer 09,X360,Electronic Arts  ,EA Canada  ,N/A  ,8.7  ,N/A  ,N/A,1.94m,0.49m,1.26m,0.01m,0.18m,14th Oct 08  ,N/A
124,Need for Speed: Shift,X360,Electronic Arts  ,Slightly Mad Studios  ,8.6  ,8.2  ,N/A  ,N/A,1.91m,0.73m,0.96m,0.01m,0.22m,15th Sep 09  ,N/A
125,Tomb Raider (2013),X360,Square Enix  ,Crystal Dynamics  ,N/A  ,8.5  ,N/A  ,N/A,1.90m,0.86m,0.87m,0.01m,0.16m,05th Mar 13  ,06th Jan 18
126,Batman: Arkham Origins,X360,Warner Bros. Interactive Entertainment  ,Warner Bros. Interactive Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,1.90m,1.15m,0.58m,0.00m,0.17m,25th Oct 13  ,13th Apr 18
127,The Orange Box,X360,Electronic Arts  ,Valve Software  ,N/A  ,9.7  ,N/A  ,N/A,1.82m,1.09m,0.53m,0.02m,0.17m,10th Oct 07  ,N/A
128,Dead Rising,X360,Capcom  ,Capcom Production Studio 1  ,N/A  ,8.4  ,N/A  ,1.80m,N/A,N/A,N/A,N/A,N/A,08th Aug 06  ,N/A
129,Kinect Star Wars,X360,Microsoft Studios  ,Terminal Reality  ,N/A  ,N/A  ,N/A  ,N/A,1.76m,1.05m,0.53m,0.03m,0.15m,03rd Apr 12  ,29th Sep 18
130,Dishonored,X360,Bethesda Softworks  ,Arkane Studios  ,N/A  ,N/A  ,N/A  ,N/A,1.72m,1.06m,0.50m,0.01m,0.15m,16th Apr 13  ,02nd Feb 18
131,Hitman: Absolution,X360,Square Enix  ,IO Interactive  ,N/A  ,N/A  ,N/A  ,N/A,1.70m,0.68m,0.88m,0.01m,0.13m,20th Nov 12  ,N/A
132,Tekken 6,X360,Namco Bandai  ,Namco Bandai Games  ,N/A  ,7.8  ,N/A  ,1.70m,N/A,N/A,N/A,N/A,N/A,27th Oct 09  ,N/A
133,Saints Row IV,X360,Deep Silver  ,Volition Inc.  ,N/A  ,N/A  ,N/A  ,N/A,1.69m,1.01m,0.51m,0.01m,0.15m,20th Aug 13  ,02nd Apr 18
134,Need for Speed: Undercover,X360,Electronic Arts  ,EA Vancouver  ,6.0  ,6.3  ,N/A  ,N/A,1.69m,0.80m,0.70m,0.01m,0.18m,17th Nov 08  ,N/A
135,LEGO Batman 2: DC Super Heroes,X360,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,N/A  ,N/A  ,N/A  ,N/A,1.69m,0.90m,0.64m,N/A,0.15m,26th Jun 12  ,15th Mar 18
136,NBA 2K15,X360,2K Sports  ,Visual Concepts  ,N/A  ,N/A  ,N/A  ,N/A,1.66m,1.37m,0.11m,N/A,0.17m,07th Oct 14  ,04th Jan 18
137,Need for Speed Carbon,X360,Electronic Arts  ,EA Black Box  ,N/A  ,7.9  ,N/A  ,N/A,1.65m,0.76m,0.69m,0.02m,0.18m,31st Oct 06  ,N/A
138,Army of Two,X360,Electronic Arts  ,EA Montreal  ,N/A  ,6.7  ,N/A  ,N/A,1.64m,1.09m,0.37m,0.02m,0.16m,07th Mar 08  ,03rd Feb 18
139,Max Payne 3,X360,Rockstar Games  ,Rockstar Vancouver  ,N/A  ,N/A  ,N/A  ,N/A,1.63m,0.86m,0.62m,0.01m,0.13m,15th May 12  ,08th Feb 18
140,Kinectimals,X360,Microsoft Game Studios  ,Frontier Studio  ,7.2  ,7.5  ,N/A  ,N/A,1.62m,1.02m,0.46m,0.00m,0.14m,04th Nov 10  ,N/A
141,Rage,X360,Bethesda Softworks  ,id Software  ,N/A  ,7.9  ,N/A  ,N/A,1.60m,0.82m,0.60m,0.03m,0.15m,04th Oct 11  ,N/A
142,Lost Planet: Extreme Condition,X360,Capcom  ,Capcom  ,N/A  ,7.6  ,N/A  ,1.60m,N/A,N/A,N/A,N/A,N/A,12th Jan 07  ,N/A
143,Just Cause 2,X360,Square Enix  ,Avalanche Studios  ,7.8  ,8.0  ,N/A  ,N/A,1.60m,0.59m,0.83m,0.02m,0.17m,23rd Mar 10  ,N/A
