position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
16,Madden NFL 2004,PS2,EA Sports  ,EA Tiburon  ,N/A  ,9.5  ,N/A  ,N/A,5.23m,4.26m,0.26m,0.01m,0.71m,12th Aug 03  ,N/A
17,Kingdom Hearts II,PS2,Square Enix  ,Square Enix  ,N/A  ,8.3  ,N/A  ,5.20m,N/A,N/A,N/A,N/A,N/A,28th Mar 06  ,N/A
18,Medal of Honor: Rising Sun,PS2,Electronic Arts  ,EA Los Angeles  ,N/A  ,5.9  ,N/A  ,N/A,5.13m,1.98m,2.23m,0.13m,0.80m,11th Nov 03  ,N/A
19,Guitar Hero II,PS2,RedOctane  ,Harmonix Music Systems  ,N/A  ,9.2  ,N/A  ,N/A,5.12m,3.81m,0.63m,N/A,0.68m,07th Nov 06  ,N/A
20,Guitar Hero III: Legends of Rock,PS2,RedOctane  ,BudCat Creations  ,N/A  ,8.2  ,N/A  ,N/A,4.98m,3.49m,0.01m,0.01m,1.48m,28th Oct 07  ,N/A
21,Madden NFL 06,PS2,EA Sports  ,EA Tiburon  ,N/A  ,9.1  ,N/A  ,N/A,4.91m,3.98m,0.26m,0.01m,0.66m,08th Aug 05  ,N/A
22,Dragon Quest VIII: Journey of the Cursed King,PS2,Square Enix  ,Level 5 / Armor Project  ,N/A  ,8.6  ,N/A  ,4.90m,N/A,N/A,N/A,N/A,N/A,15th Nov 05  ,N/A
23,The Simpsons: Hit & Run,PS2,VU Games  ,Radical Entertainment  ,N/A  ,7.7  ,N/A  ,N/A,4.70m,1.73m,2.19m,N/A,0.79m,16th Sep 03  ,N/A
24,The Lord of the Rings: The Two Towers,PS2,Electronic Arts  ,Stormfront Studios  ,N/A  ,8.3  ,N/A  ,N/A,4.67m,1.94m,1.95m,0.08m,0.70m,21st Oct 02  ,N/A
25,God of War,PS2,Sony Computer Entertainment  ,SCEA Santa Monica Studio  ,N/A  ,9.3  ,N/A  ,4.62m,N/A,N/A,N/A,N/A,N/A,22nd Mar 05  ,N/A
26,Madden NFL 2005,PS2,EA Sports  ,EA Tiburon  ,N/A  ,9.5  ,N/A  ,N/A,4.53m,4.18m,0.26m,0.01m,0.08m,09th Aug 04  ,N/A
27,Spider-Man: The Movie,PS2,Activision  ,Treyarch  ,N/A  ,8.2  ,N/A  ,N/A,4.48m,2.71m,1.51m,0.03m,0.23m,15th Apr 02  ,N/A
28,Tony Hawk's Pro Skater 3,PS2,Activision  ,Neversoft Entertainment  ,N/A  ,9.1  ,N/A  ,N/A,4.41m,2.66m,1.29m,0.01m,0.46m,28th Oct 01  ,N/A
29,Winning Eleven: Pro Evolution Soccer 2007,PS2,Konami  ,Konami Computer Entertainment Tokyo  ,N/A  ,8.8  ,N/A  ,N/A,4.39m,0.10m,2.39m,1.05m,0.86m,06th Feb 07  ,N/A
30,Need for Speed: Most Wanted,PS2,Electronic Arts  ,EA Canada  ,N/A  ,8.6  ,N/A  ,N/A,4.37m,2.03m,1.79m,0.08m,0.47m,15th Nov 05  ,N/A
31,God of War II,PS2,Sony Computer Entertainment  ,SCEA Santa Monica Studio  ,N/A  ,9.3  ,9.8  ,4.24m,N/A,N/A,N/A,N/A,N/A,13th Mar 07  ,N/A
32,FIFA Soccer 06,PS2,EA Sports  ,EA Canada  ,N/A  ,8.4  ,N/A  ,N/A,4.21m,0.78m,2.55m,0.04m,0.84m,04th Oct 05  ,N/A
33,Madden NFL 2003,PS2,EA Sports  ,EA Tiburon  ,N/A  ,9.4  ,N/A  ,N/A,4.14m,3.36m,0.21m,0.01m,0.56m,12th Aug 02  ,N/A
34,FIFA 07 Soccer,PS2,EA Sports  ,Team Fusion  ,N/A  ,8.4  ,N/A  ,N/A,4.11m,0.71m,2.48m,0.03m,0.89m,03rd Oct 06  ,N/A
35,World Soccer Winning Eleven 9,PS2,Konami  ,Konami Computer Entertainment Tokyo  ,N/A  ,8.9  ,N/A  ,N/A,4.06m,0.12m,2.26m,0.90m,0.77m,07th Feb 06  ,N/A
36,Tekken Tag Tournament,PS2,Namco  ,Namco  ,N/A  ,8.7  ,N/A  ,N/A,4.05m,1.68m,1.51m,0.51m,0.35m,25th Oct 00  ,N/A
37,EyeToy Play,PS2,Sony Computer Entertainment  ,SCEE London Studio  ,N/A  ,7.5  ,N/A  ,4.00m,N/A,N/A,N/A,N/A,N/A,04th Nov 03  ,N/A
38,Namco Museum: 50th Anniversary,PS2,Namco  ,Digital Eclipse  ,N/A  ,N/A  ,N/A  ,N/A,3.98m,2.08m,1.35m,N/A,0.54m,30th Aug 05  ,N/A
39,Tony Hawk's Underground,PS2,Activision  ,Neversoft Entertainment  ,N/A  ,8.7  ,N/A  ,N/A,3.90m,2.29m,1.17m,0.01m,0.42m,27th Oct 03  ,N/A
40,World Soccer Winning Eleven 8 International,PS2,Konami  ,Konami Computer Entertainment Tokyo  ,N/A  ,9.3  ,N/A  ,N/A,3.85m,0.16m,1.89m,1.12m,0.68m,01st Feb 05  ,N/A
41,Ratchet & Clank,PS2,Sony Computer Entertainment  ,Insomniac Games  ,N/A  ,N/A  ,N/A  ,3.71m,N/A,N/A,N/A,N/A,N/A,07th Nov 02  ,N/A
42,FIFA Soccer 2005,PS2,EA Sports  ,EA Canada  ,N/A  ,8.4  ,N/A  ,N/A,3.70m,0.58m,2.48m,0.04m,0.59m,12th Oct 04  ,N/A
43,Tony Hawk's Pro Skater 4,PS2,Activision  ,Neversoft Entertainment  ,N/A  ,9.6  ,N/A  ,N/A,3.67m,2.13m,1.18m,0.01m,0.35m,23rd Oct 02  ,N/A
44,SOCOM: U.S. Navy SEALs,PS2,Sony Computer Entertainment  ,Zipper Interactive  ,N/A  ,8.0  ,N/A  ,N/A,3.65m,2.53m,0.81m,0.06m,0.24m,27th Aug 02  ,N/A
45,Jak and Daxter: The Precursor Legacy,PS2,Sony Computer Entertainment  ,Naughty Dog  ,N/A  ,9.0  ,8.9  ,N/A,3.64m,2.08m,1.09m,0.15m,0.33m,04th Dec 01  ,N/A
46,Pro Evolution Soccer 2008,PS2,Konami  ,Konami  ,N/A  ,8.2  ,N/A  ,N/A,3.63m,0.05m,0.00m,0.64m,2.93m,11th Mar 08  ,N/A
47,Star Wars Battlefront,PS2,LucasArts  ,Pandemic Studios  ,N/A  ,8.1  ,N/A  ,N/A,3.61m,1.93m,1.22m,0.03m,0.44m,20th Sep 04  ,N/A
48,The Simpsons: Road Rage,PS2,Electronic Arts  ,Radical Entertainment  ,N/A  ,6.1  ,N/A  ,N/A,3.61m,2.02m,1.17m,N/A,0.42m,24th Nov 01  ,N/A
49,Metal Gear Solid 3: Snake Eater,PS2,Konami  ,KCEJ / Kojima Productions  ,N/A  ,9.0  ,N/A  ,3.60m,N/A,N/A,N/A,N/A,N/A,17th Nov 04  ,N/A
50,Star Wars Battlefront II,PS2,LucasArts  ,Pandemic Studios  ,N/A  ,8.5  ,N/A  ,N/A,3.59m,2.18m,1.02m,0.03m,0.37m,01st Nov 05  ,N/A
51,Grand Theft Auto: Liberty City Stories,PS2,Rockstar Games  ,Rockstar Leeds  ,N/A  ,8.3  ,N/A  ,N/A,3.54m,1.56m,1.40m,0.07m,0.50m,06th Jun 06  ,N/A
52,The Getaway,PS2,Sony Computer Entertainment  ,Team Soho  ,N/A  ,7.7  ,N/A  ,N/A,3.54m,1.23m,1.77m,0.05m,0.49m,19th Jan 03  ,N/A
53,James Bond 007: Agent Under Fire,PS2,Electronic Arts  ,EA Redwood Shores  ,N/A  ,N/A  ,N/A  ,N/A,3.53m,1.90m,1.13m,0.10m,0.41m,13th Nov 01  ,N/A
54,LEGO Star Wars: The Video Game,PS2,Eidos Interactive  ,Traveller's Tales  ,N/A  ,7.9  ,N/A  ,N/A,3.53m,1.98m,1.14m,0.01m,0.41m,02nd Apr 05  ,N/A
55,FIFA Soccer 2004,PS2,EA Sports  ,EA Canada  ,N/A  ,8.0  ,N/A  ,N/A,3.49m,0.59m,2.36m,0.04m,0.51m,04th Nov 03  ,N/A
56,Dragon Ball Z: Budokai,PS2,Atari  ,Dimps Corporation  ,N/A  ,N/A  ,N/A  ,3.46m,N/A,N/A,N/A,N/A,N/A,03rd Dec 02  ,N/A
57,Tekken 4,PS2,Namco  ,Namco  ,N/A  ,7.9  ,N/A  ,N/A,3.44m,1.55m,1.27m,0.33m,0.29m,23rd Sep 02  ,N/A
58,Spider-Man 2,PS2,Activision  ,Treyarch  ,N/A  ,7.9  ,N/A  ,N/A,3.41m,1.75m,1.20m,0.02m,0.43m,28th Jun 04  ,N/A
59,FIFA Soccer 2003,PS2,EA Sports  ,EA Canada  ,N/A  ,N/A  ,N/A  ,N/A,3.40m,0.46m,2.28m,0.05m,0.61m,14th Nov 02  ,N/A
60,James Bond 007: Nightfire,PS2,Electronic Arts  ,Eurocom Entertainment Software  ,N/A  ,N/A  ,N/A  ,N/A,3.33m,1.45m,1.29m,0.12m,0.46m,18th Nov 02  ,N/A
61,Star Wars Episode III: Revenge of the Sith,PS2,LucasArts  ,The Collective  ,N/A  ,N/A  ,N/A  ,N/A,3.32m,1.47m,1.39m,0.03m,0.43m,04th May 05  ,N/A
62,Max Payne,PS2,Rockstar Games  ,Remedy Entertainment  ,N/A  ,8.1  ,N/A  ,N/A,3.31m,1.99m,1.05m,0.05m,0.22m,06th Dec 01  ,N/A
63,The Lord of the Rings: The Return of the King,PS2,Electronic Arts  ,"Hypnos Entertainment, Inc.  ",N/A  ,8.4  ,N/A  ,N/A,3.28m,1.50m,1.28m,0.05m,0.46m,05th Nov 03  ,N/A
64,True Crime: Streets of LA,PS2,Activision  ,Luxoflux  ,N/A  ,N/A  ,N/A  ,N/A,3.27m,1.89m,1.05m,0.02m,0.31m,03rd Nov 03  ,N/A
65,Ratchet & Clank: Up Your Arsenal,PS2,Sony Computer Entertainment  ,Insomniac Games  ,N/A  ,9.1  ,N/A  ,3.22m,N/A,N/A,N/A,N/A,N/A,03rd Nov 04  ,N/A
66,Enter the Matrix,PS2,Atari  ,Shiny Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,3.18m,1.78m,1.12m,0.09m,0.19m,14th May 03  ,N/A
67,Sonic Heroes,PS2,Sega  ,Sonic Team  ,N/A  ,6.6  ,N/A  ,3.16m,N/A,N/A,N/A,N/A,N/A,27th Jan 04  ,N/A
68,FIFA Soccer 08,PS2,EA Sports  ,EA Canada  ,N/A  ,N/A  ,N/A  ,N/A,3.14m,0.68m,0.00m,N/A,2.46m,09th Oct 07  ,N/A
69,Madden NFL 2002,PS2,EA Sports  ,EA Sports  ,N/A  ,N/A  ,N/A  ,N/A,3.08m,2.50m,0.16m,0.01m,0.42m,19th Aug 01  ,N/A
70,WWE SmackDown! vs. Raw 2006,PS2,THQ  ,Yuke's  ,N/A  ,8.4  ,N/A  ,N/A,3.00m,1.57m,1.02m,N/A,0.41m,15th Nov 05  ,04th Jan 18
71,World Soccer Winning Eleven 6 International,PS2,Konami  ,Konami Computer Entertainment Tokyo  ,N/A  ,N/A  ,N/A  ,N/A,2.99m,0.12m,1.26m,1.16m,0.45m,11th Mar 03  ,N/A
72,Ratchet & Clank: Going Commando,PS2,Sony Computer Entertainment  ,Insomniac Games  ,N/A  ,8.7  ,N/A  ,2.97m,N/A,N/A,N/A,N/A,N/A,11th Nov 03  ,N/A
73,Hitman 2: Silent Assassin,PS2,Eidos Interactive  ,IO Interactive  ,N/A  ,N/A  ,N/A  ,N/A,2.96m,1.36m,1.15m,0.04m,0.41m,01st Oct 02  ,N/A
74,SOCOM II: U.S. Navy SEALs,PS2,Sony Computer Entertainment  ,Zipper Interactive  ,N/A  ,N/A  ,N/A  ,N/A,2.94m,2.22m,0.51m,0.06m,0.15m,04th Nov 03  ,N/A
75,WWE SmackDown! vs. RAW 2006,PS2,THQ  ,Yuke's  ,N/A  ,N/A  ,N/A  ,N/A,2.94m,1.45m,1.11m,0.04m,0.33m,14th Nov 05  ,N/A
76,Dragon Ball Z: Budokai 2,PS2,Atari  ,Dimps Corporation  ,N/A  ,N/A  ,N/A  ,2.90m,N/A,N/A,N/A,N/A,N/A,04th Dec 03  ,N/A
77,Hot Shots Golf 3,PS2,Sony Computer Entertainment  ,Clap Hanz  ,N/A  ,N/A  ,N/A  ,N/A,2.89m,0.99m,0.32m,1.38m,0.20m,11th Mar 02  ,N/A
78,Call of Duty: Finest Hour,PS2,Activision  ,Spark Unlimited  ,N/A  ,N/A  ,N/A  ,N/A,2.89m,1.51m,1.12m,0.01m,0.24m,16th Nov 04  ,N/A
79,WWE SmackDown! vs. Raw,PS2,THQ  ,Yuke's  ,N/A  ,N/A  ,N/A  ,N/A,2.83m,1.32m,1.08m,0.04m,0.39m,02nd Nov 04  ,N/A
80,Madden NFL 07,PS2,EA Sports  ,EA Tiburon  ,N/A  ,8.5  ,N/A  ,2.80m,N/A,N/A,N/A,N/A,N/A,22nd Aug 06  ,N/A
81,WWF SmackDown! Just Bring It,PS2,THQ  ,Yuke's  ,N/A  ,N/A  ,N/A  ,N/A,2.79m,1.19m,1.15m,0.04m,0.41m,18th Nov 01  ,N/A
82,NBA Street,PS2,EA Sports BIG   ,NuFX  ,N/A  ,N/A  ,N/A  ,N/A,2.79m,2.19m,0.22m,N/A,0.38m,18th Jun 01  ,N/A
83,Jak II,PS2,Sony Computer Entertainment  ,Naughty Dog  ,N/A  ,N/A  ,N/A  ,N/A,2.78m,1.68m,0.74m,N/A,0.36m,14th Oct 03  ,N/A
84,The Sims,PS2,Electronic Arts  ,Edge of Reality  ,N/A  ,N/A  ,N/A  ,N/A,2.77m,1.41m,1.12m,N/A,0.24m,12th Jan 03  ,N/A
85,World Soccer Winning Eleven 7 International,PS2,Konami  ,Konami Computer Entertainment Tokyo  ,N/A  ,9.2  ,N/A  ,2.71m,N/A,N/A,N/A,N/A,N/A,17th Feb 04  ,N/A
86,LEGO Star Wars II: The Original Trilogy,PS2,LucasArts  ,Traveller's Tales  ,N/A  ,8.4  ,N/A  ,N/A,2.69m,1.85m,0.64m,0.01m,0.19m,12th Sep 06  ,N/A
87,Burnout 3: Takedown,PS2,Electronic Arts  ,Criterion Games  ,N/A  ,9.3  ,N/A  ,N/A,2.68m,1.23m,1.11m,N/A,0.34m,07th Sep 04  ,N/A
88,Call of Duty 2: Big Red One,PS2,Activision  ,Treyarch  ,N/A  ,8.5  ,N/A  ,N/A,2.67m,1.48m,0.92m,0.01m,0.26m,01st Nov 05  ,N/A
89,WWE SmackDown! Shut Your Mouth,PS2,THQ  ,Yuke's  ,N/A  ,N/A  ,N/A  ,N/A,2.66m,1.32m,1.29m,0.04m,N/A,31st Oct 02  ,N/A
90,Tom Clancy's Splinter Cell,PS2,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,N/A  ,N/A,2.65m,1.15m,1.11m,N/A,0.40m,08th Apr 03  ,N/A
91,Ace Combat 04: Shattered Skies,PS2,Namco  ,Namco  ,N/A  ,8.9  ,N/A  ,2.64m,N/A,N/A,N/A,N/A,N/A,01st Nov 01  ,N/A
92,Midnight Club: Street Racing,PS2,Rockstar Games  ,Angel Studios  ,N/A  ,N/A  ,N/A  ,N/A,2.63m,2.00m,0.47m,0.02m,0.14m,25th Oct 00  ,N/A
93,ESPN NFL 2K5,PS2,Sega  ,Visual Concepts  ,N/A  ,N/A  ,N/A  ,N/A,2.62m,2.15m,0.12m,N/A,0.36m,20th Jul 04  ,N/A
94,Harry Potter and the Chamber of Secrets,PS2,Electronic Arts  ,Eurocom Entertainment Software  ,N/A  ,N/A  ,N/A  ,N/A,2.61m,0.90m,1.22m,0.04m,0.44m,14th Nov 02  ,N/A
95,NBA Live 2005,PS2,EA Sports  ,EA Canada  ,N/A  ,N/A  ,N/A  ,N/A,2.59m,2.03m,0.21m,N/A,0.35m,28th Sep 04  ,N/A
96,WWE SmackDown vs. RAW 2007,PS2,THQ  ,Yuke's  ,N/A  ,8.0  ,N/A  ,N/A,2.58m,1.40m,0.88m,0.03m,0.26m,14th Nov 06  ,N/A
97,Madden NFL 08,PS2,EA Sports  ,EA Tiburon  ,N/A  ,N/A  ,N/A  ,N/A,2.57m,2.14m,0.08m,N/A,0.35m,14th Aug 07  ,N/A
98,Crazy Taxi,PS2,Acclaim Entertainment  ,Hitmaker  ,N/A  ,8.2  ,N/A  ,N/A,2.52m,1.13m,1.12m,0.06m,0.22m,14th May 01  ,N/A
99,PES 2009: Pro Evolution Soccer,PS2,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,2.50m,0.13m,0.07m,0.26m,2.05m,11th Nov 08  ,N/A
100,Dragon Ball Z: Budokai 3,PS2,Atari  ,Dimps Corporation  ,N/A  ,N/A  ,N/A  ,2.50m,N/A,N/A,N/A,N/A,N/A,16th Nov 04  ,N/A
101,Mortal Kombat: Deadly Alliance,PS2,Midway Games  ,Midway  ,N/A  ,8.2  ,N/A  ,N/A,2.49m,1.81m,0.52m,N/A,0.15m,16th Nov 02  ,N/A
102,The Sims: Bustin' Out,PS2,Electronic Arts  ,Maxis  ,N/A  ,N/A  ,N/A  ,N/A,2.43m,1.07m,1.19m,N/A,0.18m,15th Dec 03  ,N/A
103,ATV Offroad Fury,PS2,Sony Computer Entertainment  ,Rainbow Studios  ,N/A  ,8.4  ,N/A  ,N/A,2.41m,2.07m,0.26m,N/A,0.08m,05th Feb 01  ,N/A
104,Need for Speed: ProStreet,PS2,Electronic Arts  ,EA Black Box  ,N/A  ,N/A  ,N/A  ,N/A,2.41m,0.69m,0.00m,0.04m,1.68m,13th Nov 07  ,N/A
105,Yu-Gi-Oh! The Duelists of the Roses,PS2,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,2.38m,1.16m,0.91m,N/A,0.30m,16th Feb 03  ,N/A
106,The Incredibles,PS2,THQ  ,Heavy Iron Studios  ,N/A  ,5.9  ,N/A  ,N/A,2.37m,0.96m,1.08m,0.04m,0.30m,31st Oct 04  ,N/A
107,Tony Hawk's Underground 2,PS2,Activision  ,Neversoft Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,2.37m,1.25m,0.86m,0.01m,0.26m,04th Oct 04  ,N/A
108,WWE SmackDown vs Raw 2008,PS2,THQ  ,Yuke's Media Creations  ,N/A  ,N/A  ,N/A  ,N/A,2.34m,0.92m,0.00m,0.01m,1.41m,13th Nov 07  ,N/A
109,James Bond 007: Everything or Nothing,PS2,Electronic Arts  ,EA Redwood Shores  ,N/A  ,N/A  ,N/A  ,N/A,2.31m,0.85m,1.06m,0.09m,0.32m,17th Feb 04  ,N/A
110,Resident Evil 4,PS2,Capcom  ,Capcom Production Studio 4  ,N/A  ,9.6  ,9.3  ,2.30m,N/A,N/A,N/A,N/A,N/A,25th Oct 05  ,N/A
111,FIFA Soccer 09,PS2,Electronic Arts  ,EA Canada  ,N/A  ,N/A  ,N/A  ,N/A,2.28m,0.38m,0.07m,0.01m,1.82m,14th Oct 08  ,N/A
112,Star Wars Battlefront II (US sales),PS2,LucasArts  ,Pandemic Studios  ,N/A  ,N/A  ,N/A  ,N/A,2.27m,2.18m,0.07m,N/A,0.02m,01st Nov 05  ,N/A
113,Dynasty Warriors 4,PS2,KOEI  ,Omega Force  ,N/A  ,N/A  ,N/A  ,2.25m,N/A,N/A,N/A,N/A,N/A,25th Mar 03  ,N/A
114,Dance Dance Revolution X2,PS2,Konami  ,Konami Computer Entertainment Tokyo  ,N/A  ,N/A  ,N/A  ,N/A,2.23m,1.09m,0.85m,N/A,0.28m,27th Oct 09  ,N/A
115,Prince of Persia: The Sands of Time,PS2,Ubisoft  ,Ubisoft Montreal  ,N/A  ,9.0  ,9.1  ,N/A,2.22m,0.88m,1.03m,N/A,0.31m,06th Nov 03  ,N/A
116,ATV Offroad Fury 2,PS2,Sony Computer Entertainment  ,Rainbow Studios  ,N/A  ,8.7  ,N/A  ,N/A,2.18m,1.92m,0.20m,N/A,0.06m,09th Nov 02  ,N/A
117,Ratchet: Deadlocked,PS2,Sony Computer Entertainment  ,Insomniac Games  ,N/A  ,N/A  ,N/A  ,2.17m,N/A,N/A,N/A,N/A,N/A,25th Oct 05  ,N/A
118,Devil May Cry,PS2,Capcom  ,Capcom  ,N/A  ,9.1  ,9.3  ,2.16m,N/A,N/A,N/A,N/A,N/A,16th Oct 01  ,N/A
119,Dance Dance Revolution Extreme,PS2,Konami  ,Konami Computer Entertainment Tokyo  ,N/A  ,N/A  ,N/A  ,N/A,2.13m,1.04m,0.81m,N/A,0.27m,21st Sep 04  ,N/A
120,Need for Speed: Hot Pursuit 2,PS2,Electronic Arts  ,EA Seattle  ,N/A  ,8.7  ,N/A  ,N/A,2.11m,1.68m,0.31m,0.02m,0.09m,01st Oct 02  ,N/A
121,Scooby-Doo! Night of 100 Frights,PS2,THQ  ,Heavy Iron Studios  ,N/A  ,N/A  ,N/A  ,N/A,2.10m,1.17m,0.72m,N/A,0.22m,20th May 02  ,N/A
122,Onimusha 2: Samurai's Destiny,PS2,Capcom  ,Capcom  ,N/A  ,8.5  ,N/A  ,2.10m,N/A,N/A,N/A,N/A,N/A,28th Aug 02  ,N/A
123,Finding Nemo,PS2,THQ  ,Traveller's Tales  ,N/A  ,N/A  ,N/A  ,N/A,2.09m,1.26m,0.60m,0.05m,0.18m,09th May 03  ,N/A
124,Tetris Worlds,PS2,THQ  ,Blue Planet Software  ,N/A  ,N/A  ,N/A  ,N/A,2.08m,1.11m,0.71m,N/A,0.27m,20th Mar 02  ,N/A
125,SOCOM: U.S. Navy SEALs: Combined Assault,PS2,Sony Computer Entertainment  ,Zipper Interactive  ,N/A  ,N/A  ,N/A  ,N/A,2.04m,1.74m,0.02m,N/A,0.28m,07th Nov 06  ,N/A
126,Peter Jackson's King Kong: The Official Game of the Movie,PS2,Ubisoft  ,Ubisoft Montpellier  ,N/A  ,N/A  ,N/A  ,N/A,2.04m,0.71m,1.02m,N/A,0.31m,21st Nov 05  ,N/A
127,NBA Live 2004,PS2,EA Sports  ,EA Canada  ,N/A  ,N/A  ,N/A  ,N/A,2.03m,1.57m,0.18m,N/A,0.27m,14th Oct 03  ,N/A
128,Onimusha: Warlords,PS2,Capcom  ,Flagship  ,N/A  ,8.7  ,7.3  ,2.02m,N/A,N/A,N/A,N/A,N/A,13th Mar 01  ,N/A
129,Dragon Ball Z: Budokai Tenkaichi,PS2,Atari  ,Spike  ,N/A  ,N/A  ,N/A  ,2.00m,N/A,N/A,N/A,N/A,N/A,18th Oct 05  ,N/A
130,WWE SmackDown! Here Comes the Pain,PS2,THQ  ,Yuke's  ,N/A  ,N/A  ,N/A  ,2.00m,N/A,N/A,N/A,N/A,N/A,27th Oct 03  ,N/A
131,Spyro: Enter the Dragonfly,PS2,VU Games  ,Check Six Games  ,N/A  ,N/A  ,N/A  ,N/A,1.97m,0.74m,0.95m,N/A,0.28m,03rd Nov 02  ,N/A
132,Crash Nitro Kart,PS2,VU Games  ,Vicarious Visions  ,N/A  ,N/A  ,N/A  ,N/A,1.95m,0.74m,1.01m,N/A,0.20m,13th Nov 03  ,N/A
133,NBA Street Vol. 2,PS2,EA Sports BIG   ,EA Canada  ,N/A  ,N/A  ,N/A  ,N/A,1.95m,1.69m,0.20m,N/A,0.06m,28th Apr 03  ,N/A
134,Def Jam Vendetta,PS2,EA Sports BIG   ,Aki Corporation  ,N/A  ,N/A  ,N/A  ,N/A,1.94m,0.95m,0.74m,N/A,0.25m,31st Mar 03  ,N/A
135,Tom Clancy's Ghost Recon,PS2,Ubisoft  ,Red Storm Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,1.94m,1.42m,0.40m,N/A,0.12m,11th Nov 02  ,N/A
136,X-Men Legends,PS2,Activision  ,Raven Software  ,N/A  ,8.6  ,N/A  ,N/A,1.93m,1.00m,0.72m,N/A,0.21m,21st Sep 04  ,N/A
137,Red Faction,PS2,THQ  ,Volition Inc.  ,N/A  ,9.1  ,N/A  ,N/A,1.92m,0.76m,0.96m,N/A,0.20m,21st May 01  ,N/A
138,MX Unleashed,PS2,THQ  ,Rainbow Studios  ,N/A  ,N/A  ,N/A  ,N/A,1.92m,0.94m,0.73m,N/A,0.25m,17th Feb 04  ,N/A
139,Mortal Kombat: Deception,PS2,Midway Games  ,Midway Games  ,N/A  ,7.4  ,N/A  ,N/A,1.88m,0.92m,0.72m,N/A,0.24m,04th Oct 04  ,N/A
140,Medal of Honor: European Assault (All Region sales),PS2,Electronic Arts  ,EA Los Angeles  ,N/A  ,N/A  ,N/A  ,N/A,1.88m,0.89m,0.69m,0.09m,0.21m,07th Jun 05  ,N/A
