position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
536,Just Dance Kids 2,Wii,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,N/A  ,N/A,0.27m,0.25m,N/A,N/A,0.02m,25th Oct 11  ,N/A
537,Summer Athletics: The Ultimate Challenge (US sales),Wii,Conspiracy Entertainment  ,49Games  ,N/A  ,N/A  ,N/A  ,N/A,0.27m,0.23m,0.03m,N/A,N/A,04th Aug 08  ,N/A
538,Marvel Super Hero Squad: The Infinity Gauntlet,Wii,THQ  ,Griptonite Games  ,N/A  ,N/A  ,N/A  ,N/A,0.27m,0.21m,0.04m,N/A,0.02m,16th Nov 10  ,N/A
539,AC/DC LIVE: Rock Band Track Pack,Wii,MTV Games  ,Harmonix Music Systems  ,N/A  ,N/A  ,N/A  ,N/A,0.27m,0.24m,0.00m,N/A,0.02m,16th Nov 08  ,N/A
540,Are You Smarter than a 5th Grader? Game Time,Wii,THQ  ,THQ  ,N/A  ,N/A  ,N/A  ,N/A,0.27m,0.25m,N/A,N/A,0.02m,26th Oct 09  ,N/A
541,Major League Baseball 2K10,Wii,2K Sports  ,Visual Concepts  ,N/A  ,5.0  ,N/A  ,N/A,0.26m,0.24m,N/A,N/A,0.02m,02nd Mar 10  ,N/A
542,Bratz: The Movie,Wii,THQ  ,Blitz Games  ,N/A  ,N/A  ,N/A  ,N/A,0.26m,0.23m,0.01m,N/A,0.02m,24th Sep 07  ,N/A
543,Scene It? Twilight,Wii,Konami  ,Artificial Mind and Movement  ,N/A  ,N/A  ,N/A  ,N/A,0.26m,0.16m,0.08m,N/A,0.02m,29th Nov 09  ,N/A
544,Dora the Explorer: Dora Saves the Crystal Kingdom,Wii,2K Play  ,Take-Two Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.26m,0.24m,0.00m,N/A,0.02m,03rd Nov 09  ,N/A
545,Inazuma Eleven Strikers,Wii,Level 5  ,Level 5  ,N/A  ,N/A  ,N/A  ,N/A,0.26m,N/A,0.01m,0.25m,0.00m,16th Jul 11  ,31st Aug 18
546,Major League Baseball 2K9,Wii,2K Sports  ,Kush Games  ,N/A  ,N/A  ,N/A  ,N/A,0.26m,0.24m,N/A,N/A,0.02m,03rd Mar 09  ,N/A
547,Petz: Crazy Monkeyz,Wii,Ubisoft  ,Ubisoft  ,N/A  ,3.5  ,N/A  ,N/A,0.26m,0.24m,0.00m,N/A,0.02m,18th Nov 08  ,N/A
548,Summer Sports 2: Island Sports Party,Wii,Destineer  ,Digital Embryo  ,N/A  ,N/A  ,N/A  ,N/A,0.26m,0.24m,0.00m,N/A,0.02m,18th Dec 08  ,N/A
549,Don King Boxing,Wii,2K Sports  ,2K Shanghai  ,N/A  ,N/A  ,N/A  ,N/A,0.26m,0.14m,0.10m,N/A,0.02m,31st Mar 09  ,N/A
