position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
430,Frankenstein: The Monster Returns,NES,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 91  ,N/A
431,Freedom Force,NES,Sunsoft  ,SunSoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 88  ,N/A
432,Friday the 13th,NES,LJN  ,Pack-In Video  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 89  ,N/A
433,Fun House,NES,Hi Tech Expressions  ,Hi Tech Expressions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91  ,N/A
434,Fushigi no Umi Nadia: The Secret of Blue Water,NES,TOHO  ,"Toho Co., Ltd  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Mar 91  ,N/A
435,G.I. Joe: A Real American Hero,NES,Taxan  ,KID Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91  ,N/A
436,G.I. Joe: The Atlantis Factor,NES,Capcom  ,KID Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 92  ,N/A
437,Galactic Crusader,NES,Bunch Games  ,sachen  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90  ,N/A
438,Galaga: Demons of Death,NES,Bandai  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 88  ,N/A
439,Galaxian,NES,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Sep 84  ,N/A
440,Galaxy 5000: Racing in the 51st Century,NES,Activision  ,Activision  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 91  ,N/A
441,Game Party,NES,Coconuts Japan   ,Color Dreams  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Aug 90  ,N/A
442,Ganbare Goemon 2,NES,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Jan 89  ,N/A
443,Ganbare Goemon Gaiden 2: Tenka no Zaihou,NES,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Jan 92  ,N/A
444,Gargoyle's Quest II,NES,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 92  ,N/A
445,Gauntlet,NES,Tengen  ,Tengen  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 87  ,N/A
446,Gauntlet (Non Licensed),NES,Tengen  ,Tengen  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 87  ,N/A
447,Gauntlet II,NES,Mindscape  ,Tengen  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 90  ,N/A
448,Geimos,NES,ASCII Entertainment  ,Micronics  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Aug 85  ,N/A
449,Gekitotsu Yonku Battle,NES,Irem Software Engineering  ,Irem Software Engineering  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Nov 89  ,N/A
