position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
1033,Need a Packet?,PSV,Unknown  ,Marginal act  ,5.5  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,18th Jul 20
1034,Nelke & the Legendary Alchemists: Ateliers of the New World,PSV,Koei Tecmo  ,Gust  ,8.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Jan 19  ,06th Feb 19
1035,Neon Junctions,PSV,9 Eyes Game Studio  ,9 Eyes Game Studio  ,6.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Jun 19  ,25th Jun 19
1036,Nidhogg,PSV,Messhof  ,Code Mystics  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Jan 14  ,09th Sep 18
1037,NightCry,PSV,Unknown  ,Nude Maker  ,4.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,13th Feb 19
1038,"Nora, Princess, and Crying Cat",PSV,Piacci  ,Harukaze  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Feb 19  ,24th Feb 19
1039,Norman's Great Illusion,PSV,Unknown  ,CivilSavages  ,3.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Aug 20
1040,Oceanhorn: Monster of Uncharted Seas,PSV,FDG Entertainment  ,Cornfox & Brothers  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th May 17  ,20th Apr 19
1041,One Way Heroics,PSV,Unknown  ,Smoking Wolf  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,06th Jan 18
1042,Our World Is Ended.,PSV,PQube  ,RED Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Nov 17  ,24th Feb 19
1043,Penny-Punching Princess,PSV,NIS America  ,Nippon Ichi Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Apr 18  ,07th Jan 18
1044,Pixel Hunter,PSV,Lemondo Entertainment  ,Lemondo Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Nov 15  ,08th Aug 18
1045,Planet RIX-13,PSV,Sometimes You  ,9 Eyes Game Studio  ,3.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Jan 19  ,05th Jan 19
1046,PlayStation®Vita Pets,PSV,Sony Computer Entertainment  ,Spiral House  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Jun 14  ,07th Apr 18
1047,Reverie,PSV,Rainbite  ,Chronicle Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Mar 18  ,15th Apr 18
1048,Riddled Corpses Ex,PSV,Unknown  ,Daniel Fernandez Chavez  ,8.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,02nd Jun 18
1049,Rogue Aces,PSV,Unknown  ,Infinite State Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,27th Apr 18
1050,Romance of the Three Kingdoms XII,PSV,Tecmo Koei  ,Tecmo Koei Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Feb 13  ,01st Dec 18
1051,Romancing SaGa 2,PSV,Unknown  ,Square  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,19th Feb 21
1052,Romancing SaGa 3,PSV,Square Enix  ,Square Enix  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Nov 19  ,10th Jun 19
1053,Sayonara Umihara Kawase,PSV,Agatsuma Entertainment  ,Studio Saizensen  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Apr 15  ,26th Apr 19
1054,Scintillatron 4096,PSV,kFunction Ltd  ,kFunction Ltd  ,7.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Dec 18  ,17th Dec 18
